Column 1	ID	Column 2	Column 3
China House Gallery.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22China%20House%20Gallery.
Nordic Workshop on the Teaching of Science and Technology in an Interdisciplinary Context (1985 : Kollekolle, Denmark)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Workshop%20on%20the%20Teaching%20of%20Science%20and%20Technology%20in%20an %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Interdisciplinary%20Context%20(1985%20:%20Kollekolle,%20Denmark)
Thulstrup, Erik Waaben, 1941-	225616080	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Thulstrup,%20Erik%20Waaben,%201941-
Nordic Center of the International Network on Chemical Education.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nordic%20Center%20of%20the%20International%20Network%20on%20Chemical %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Education.
Danmarks lærerhøjskole. Kemisk institut.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Danmarks%20lærerhøjskole.%20Kemisk%20institut.
Delors, Jacques, 1925-....	73852319	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Delors,%20Jacques.
Matthews, Rupert	107109186	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22European%20Parliament.
Buckner, Phillip A. (Phillip Alfred), 1942-	57764499	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Buckner,%20Phillip%20A.%20(Phillip%20Alfred),%201942-
International Law Symposium (1984 : Cambridge, England)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Law%20Symposium%20(1984%20:%20Cambridge, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20England)
Breitman, George	21569676	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20Beverly%20A.
Kostine, Sergueï.	84402511	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ward,%20Christian%20S.
Columbia Law School Alumni Association.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Alumni%20Association.
Columbia Law School Association of the United Kingdom.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Columbia%20Law%20School%20Association%20of%20the%20United%20Kingdom.
Galerie Dresdnere.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Galerie%20Dresdnere.
Klinger, Julius, 1876-1942?	37191605	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Klinger,%20Julius.
Grahn, Judy, 1940-....	108422923	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grahn,%20Judy,%201940-
Barkhaus, Robert S.	6426976	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Barkhaus,%20Robert%20S.
Wallach, Joelle	28582274	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wallach,%20Joelle.
García Lorca, Federico, 1898-1936.	34456883	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22García%20Lorca,%20Federico,%201898-1936.
Machado, Antonio, 1875-1939	7385547	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Machado,%20Antonio,%201875-1939.
Pérez Trevisan, Graciela	51346665	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pérez%20Trevisan,%20Graciela.
American Composers Alliance.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22American%20Composers%20Alliance.
Laster, Janet F.	110832021	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Laster,%20Janet%20F.
National Center for Research in Vocational Education (U.S.)		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Center%20for%20Research%20in%20Vocational%20Education %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20(U.S.)
Bhasin, Kamla, 1946-....	60490771	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bhasin,%20Kamla,%201946-
Boyd-Orr, John Boyd Orr, Baron, 1880-1971	69059683	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Food%20and%20Agriculture%20Organization%20of%20the%20United %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Nations.
Freedom from Hunger Campaign.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Freedom%20from%20Hunger%20Campaign.
Karlan, Dean S.	62685009	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Action%20for%20Development.
Sydenham, P. H.	49308183	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sydenham,%20P.%20H.
Ecole polytechnique (France). Centre de recherche sur l'épistémologie et l'autonomie.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Ecole%20polytechnique%20(France).%20Centre%20de%20recherche%20sur %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20l'épistémologie%20et%20l'autonomie.
Ellis, Steven G., 1950-....	108411876	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ellis,%20Steven%20G.,%201950-
Lœillet, John, 1680-1730	69194312	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sammartini,%20Giuseppe,%201695-1750.
Boyce, William, 1711-1779.	59348653	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Boyce,%20William,%201711-1779.
Bartlett, Clifford	5354705	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bartlett,%20Clifford.
Radics, Katalin.	57958132	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Radics,%20Katalin.
Moser, Hugo, 1909-1989	46843353	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moser,%20Hugo,%201909-1989.
Besch, Werner	85066703	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Besch,%20Werner.
Hoffmann, E.T.A. (Ernst Theodor Amadeus), 1776-1822	29535422	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Steinecke,%20Hartmut.
Immermann, Karl Leberecht, 1796-1840.	27630	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wiese,%20Benno%20von,%201903-1987.
Čanović, Zoran	41685776	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Čanović,%20Zoran.
Kolb, Robert W., 1949-....	61646380	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kolb,%20Robert%20W.,%201949-
Poulet, Georges, 1902-1991	109203540	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Noguez,%20Dominique.
Friedländer, Michael, 1833-1910	75887987	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Friedländer,%20Michael.
Bedient, Patricia M.	45875106	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bedient,%20Patricia%20M.
McAlexander, James H.	50414783	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oregon%20State%20University.%20School%20of%20Business.
Such, Heinz.	4991477	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Poppe,%20Eberhard.
Clark, Mary Higgins	100252785	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Higgins,%20Mary.
Petrović, Rastko, 1898-1949	4987296	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ristić,%20Marko.
Stojanović, Miroljub M.	49634225	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stojanović,%20Miroljub%20M.
Canada. Lands Directorate.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Lands%20Directorate.
Etkin, David	43809846	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Environment%20Canada.
Lemke, J. L. (Jay L.)	110714711	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lemke,%20J.%20L.%20(Jay%20L.)
Deakin University. School of Education. Open Campus Program.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Deakin%20University.%20School%20of%20Education.%20Open%20Campus %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Program.
Canada. Lands Directorate.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Lands%20Directorate.
Etkin, David	43809846	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Environment%20Canada.
Canada. Lands Directorate.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Lands%20Directorate.
Etkin, David	43809846	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Environment%20Canada.
Forberger, Rudolf	61669471	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Forberger,%20Rudolf,%201910-
Dürer, Albrecht, 1471-1528.	54146999	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ullmann,%20Ernst.
Đoković, Milan, 1908-1993	20489775	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Đoković,%20Milan,%201908-1993.
Wilshere, E. R.	25852531	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wilshere,%20E.%20R.
Lydon, John, 1956-....	84036841	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cochrane,%20G.%20M.
Oxfordshire Area Health Authority.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Oxfordshire%20Area%20Health%20Authority.
Levcik, Friedrich	32013004	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Levcik,%20Friedrich.
Giachino, Joseph William, 1906-2000	1255583	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Giachino,%20Joseph%20William,%201906-2000.
Rolfe, Frederick, 1860-1913	64026547	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Weeks,%20William%20R.
Hallensleben, Philip M. V. 1973-	40301505	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Eurogroup.
Vol'phson, A. G.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vol'phson,%20A.%20G.
Alberta Educational Communications Corporation.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta%20Educational%20Communications%20Corporation.
J. Gary Mitchell Film Company.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22J.%20Gary%20Mitchell%20Film%20Company.
Bunt, G. H. V.	19686916	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bunt,%20G.%20H.%20V.
Brodkey, Harold, 1930-1996	68952054	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Brodkey,%20Harold.
Chen, Martha Alter	70139191	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20International%20Development%20Agency.
Women in Nigeria (Organization)		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Women%20in%20Nigeria%20(Organization)
Schaef, Anne Wilson	30358315	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Schaef,%20Anne%20Wilson.
Safir, Marilyn	26009897	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Safir,%20Marilyn.
Safir, Marilyn	26009897	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Society%20for%20the%20Psychological%20Study%20of%20Social%20Issues.
International Interdisciplinary Congress on Women. (1st : 1982 : University of Haifa)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Interdisciplinary%20Congress%20on%20Women.%20(1st%20:%201982%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20University%20of%20Haifa)
Safir, Marilyn	26009897	Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Interdisciplinary%20Congress%20on%20Women.
Drummond, Emma	65297236	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22West,%20Celeste.
Feminist Writers' Guild (U.S.)		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Feminist%20Writers'%20Guild%20(U.S.)
Axworthy, Christopher S.	43145003	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Axworthy,%20Christopher%20S.
Sousa, Jorge	106573559	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Saskatchewan.%20Centre%20for%20the%20Study%20of %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Co-operatives.
Right Honourable John G. Diefenbaker Centre.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Right%20Honourable%20John%20G.%20Diefenbaker%20Centre.
Dey, Frederic Van Rensselaer, 1865-1922	122206877	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ross,%20Steven%20Joseph.
Gentili, Alberico, 1552-1608.	76355446	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Coleman,%20John.
Banks, Glyn	63021677	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Banks,%20Glyn.
Vowles, Hannah	60558379	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vowles,%20Hannah.
Micik, Ûrìj Andrìjovič (1949- ).	162628228	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Myt͡syk,%20I͡U.%20A.%20(I͡Uriĭ%20Andreevich)
Dnipropetrovsʹkyĭ derz͡havnyĭ universytet imeni 300-richchi͡a vozz'i͡ednanni͡a Ukraïny z Rosii͡ei͡u.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Dnipropetrovsʹkyĭ%20derz͡havnyĭ%20universytet%20imeni%20300-richchi͡a %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20vozz'i͡ednanni͡a%20Ukraïny%20z%20Rosii͡ei͡u.
Kędra, Maria	162443164	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kędra,%20Maria.
Polskie Towarzystwo Historyczne. Oddział w Przemyślu.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Polskie%20Towarzystwo%20Historyczne.%20Oddział%20w%20Przemyślu.
