Column 1	id	Column 2	Column 3	Column 4	Column 1
Davis, M. H. A.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Davis,%20M.%20H.%20A.	http://example.org/1336492#Agent100-12	Davis, M. H. A.
Vinter, R. B. (Richard B.)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vinter,%20R.%20B.%20(Richard%20B.)	http://example.org/1336492#Agent700-25	Vinter, R. B. (Richard B.)
Mahajan, Serena, 1955-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mahajan,%20Serena,%201955-	http://example.org/1320674#Agent100-9	Mahajan, Serena, 1955-
Banerjee, P. (Priyatosh), 1920-2007.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Banerjee,%20P.%20(Priyatosh),%201920-2007.	http://example.org/1321240#Agent700-21	Banerjee, P. (Priyatosh), 1920-2007.
Butterfield, R. (Roy)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Butterfield,%20R.%20(Roy)	http://example.org/1321240#Agent700-22	Butterfield, R. (Roy)
New Music Manchester	311462003	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Goehr,%20Alexander,%201932-	http://example.org/1330687#Agent100-13	New Music Manchester
Ben Baruch, Ephraim.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ben%20Baruch,%20Ephraim.	http://example.org/1372078#Agent700-24	Ben Baruch, Ephraim.
Neumann, Yoram, 1947-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Neumann,%20Yoram,%201947-	http://example.org/1372078#Agent700-25	Neumann, Yoram, 1947-
Fiddler, Sid.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Fiddler,%20Sid.	http://example.org/1314888#Agent700-26	Fiddler, Sid.
Federation of Saskatchewan Indian Nations. Health and Social Development Commission.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Federation%20of%20Saskatchewan%20Indian%20Nations.%20Health%20and%20Social %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Development%20Commission.	http://example.org/1314888#Agent710-27	Federation of Saskatchewan Indian Nations. Health and Social Development Commission.
Dene/Metis Negotiations Secretariat.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Dene/Metis%20Negotiations%20Secretariat.	http://example.org/1395151#Agent110-11	Dene/Metis Negotiations Secretariat.
Nāgārjuna, 2nd century.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nāgārjuna,%202nd%20century.	http://example.org/1313584#Agent100-13	Nāgārjuna, 2nd century.
Sempā Dorje.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sempā%20Dorje.	http://example.org/1313584#Agent700-29	Sempā Dorje.
Ives, Charles, 1874-1954.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ives,%20Charles,%201874-1954.	http://example.org/1295873#Agent100-16	Ives, Charles, 1874-1954.
London symphony orchestra	127992120	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tilson%20Thomas,%20Michael,%201944-%20,	http://example.org/1295873#Agent700-36	London symphony orchestra
Concertgebouworkest	124120143	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Concertgebouworkest.,	http://example.org/1295873#Agent710-38	Concertgebouworkest
Concertgebouworkest. Koor	140852906	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Concertgebouworkest.%20Koor,	http://example.org/1295873#Agent710-39	Concertgebouworkest. Koor
Dawkins, Heather, 1957-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dawkins,%20Heather,%201957-	http://example.org/1322663#Agent700-23	Dawkins, Heather, 1957-
Ausstellung Silvia Kolbowski. Inadequate ... Like ... Power 2004 Wien	155742493	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kolbowski,%20Silvia.	http://example.org/1322663#Agent700-24	Ausstellung Silvia Kolbowski. Inadequate ... Like ... Power 2004 Wien
Exhibition Sara Diamond, Memories Revisited, History Retold 1992 Ottawa	129869984	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Diamond,%20Sara.	http://example.org/1322663#Agent700-25	Exhibition Sara Diamond, Memories Revisited, History Retold 1992 Ottawa
Association of National Non-profit Artists Centres	144166778	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Association%20of%20National%20Non-profit%20Artists%20Centres.	http://example.org/1322663#Agent710-26	Association of National Non-profit Artists Centres
Annapolis Brass Quintet	154816330	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Annapolis%20Brass%20Quintet.,	http://example.org/1312535#Agent110-15	Annapolis Brass Quintet
Lehwalder, Heidi.,		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lehwalder,%20Heidi.,	http://example.org/1312535#Agent700-36	Lehwalder, Heidi.,
McDonough, John.,		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McDonough,%20John.,	http://example.org/1312535#Agent700-37	McDonough, John.,
Bonazzi, Elaine.,		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bonazzi,%20Elaine.,	http://example.org/1312535#Agent700-38	Bonazzi, Elaine.,
Riemann, Hugo, 1849-1919.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Riemann,%20Hugo,%201849-1919.	http://example.org/1358066#Agent100-12	Riemann, Hugo, 1849-1919.
Beck, Leland L.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beck,%20Leland%20L.	http://example.org/1389791#Agent100-15	Beck, Leland L.
Banko, Rosalie, 1941-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Banko,%20Rosalie,%201941-	http://example.org/1377867#Agent100-11	Banko, Rosalie, 1941-
Barlow, Jeffrey.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Barlow,%20Jeffrey.	http://example.org/1377867#Agent700-23	Barlow, Jeffrey.
Bonkowski, Francis J.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bonkowski,%20Francis%20J.	http://example.org/1377867#Agent700-24	Bonkowski, Francis J.
McKelvie, B. A. (Bruce Alistair), 1889-1960.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McKelvie,%20B.%20A.%20(Bruce%20Alistair),%201889-1960.	http://example.org/1372452#Agent100-14	McKelvie, B. A. (Bruce Alistair), 1889-1960.
Hall, Gayle C.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hall,%20Gayle%20C.	http://example.org/1323449#Agent700-24	Hall, Gayle C.
Phi Delta Kappa. Center on Evaluation, Development, and Research	142605035	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Phi%20Delta%20Kappa.%20Center%20on%20Evaluation,%20Development,%20and %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Research.	http://example.org/1323449#Agent710-25	Phi Delta Kappa. Center on Evaluation, Development, and Research
Swears, Linda.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Swears,%20Linda.	http://example.org/1321990#Agent100-17	Swears, Linda.
Millet, Christian.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Millet,%20Christian.	http://example.org/1397050#Agent100-11	Millet, Christian.
Canadian Centre for Occupational Health and Safety	128928350	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Centre%20for%20Occupational%20Health%20and%20Safety.	http://example.org/1397050#Agent710-24	Canadian Centre for Occupational Health and Safety
Pytlik, Edward C.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pytlik,%20Edward%20C.	http://example.org/1303930#Agent100-12	Pytlik, Edward C.
Lauda, Donald P.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lauda,%20Donald%20P.	http://example.org/1303930#Agent700-23	Lauda, Donald P.
Johnson, David L.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Johnson,%20David%20L.	http://example.org/1303930#Agent700-24	Johnson, David L.
Hilliard, Robert L., 1925-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hilliard,%20Robert%20L.,%201925-	http://example.org/1407999#Agent700-24	Hilliard, Robert L., 1925-
Emerson College	148949891	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Emerson%20College.	http://example.org/1407999#Agent710-25	Emerson College
Goethe-Institut München	148375138	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Goethe-Institut%20(Munich,%20Germany)	http://example.org/1407999#Agent710-26	Goethe-Institut München
Adolf-Grimme-Institut	135496511	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Adolf-Grimme-Institut.	http://example.org/1407999#Agent710-27	Adolf-Grimme-Institut
Arzamendi, Jesús.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Arzamendi,%20Jesús.	http://example.org/1323188#Agent100-12	Arzamendi, Jesús.
Whybray, R. N. (Roger Norman)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Whybray,%20R.%20N.%20(Roger%20Norman)	http://example.org/1364650#Agent100-16	Whybray, R. N. (Roger Norman)
Kiely, Benedict.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kiely,%20Benedict.	http://example.org/1347192#Agent100-12	Kiely, Benedict.
Wetzel, Gregory F., 1950-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wetzel,%20Gregory%20F.,%201950-	http://example.org/1389789#Agent100-12	Wetzel, Gregory F., 1950-
Bulgren, William G.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bulgren,%20William%20G.	http://example.org/1389789#Agent700-26	Bulgren, William G.
Vito, Gennaro F.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vito,%20Gennaro%20F.	http://example.org/1311100#Agent100-15	Vito, Gennaro F.
Wilson, Deborah G., Ph. D.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wilson,%20Deborah%20G.,%20Ph.%20D.	http://example.org/1311100#Agent700-29	Wilson, Deborah G., Ph. D.
Moyer, Sharon.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moyer,%20Sharon.	http://example.org/1343667#Agent100-10	Moyer, Sharon.
Carrington, Peter J.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Carrington,%20Peter%20J.	http://example.org/1343667#Agent700-22	Carrington, Peter J.
Royal Canadian Mounted Police	127482874	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.	http://example.org/1343667#Agent710-23	Royal Canadian Mounted Police
Canada. Solicitor General Canada. Programs Branch	133615246	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Programs %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Branch.	http://example.org/1343667#Agent710-24	Canada. Solicitor General Canada. Programs Branch
Walter Phillips Gallery	149426939	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Banff%20Centre.	http://example.org/1405518#Agent110-11	Walter Phillips Gallery
Provincial Museum of Alberta	154811935	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Alberta%20Culture.	http://example.org/1405518#Agent710-22	Provincial Museum of Alberta
Alberta. Visual Arts	147666082	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Visual%20Arts.	http://example.org/1405518#Agent710-23	Alberta. Visual Arts
Walter Phillips Gallery	149426939	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Walter%20J.%20Phillips%20Gallery.	http://example.org/1405518#Agent710-24	Walter Phillips Gallery
Association Gai, kitsch, camp Lille	133830916	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Patrick,%20G.%20C.	http://example.org/1396440#Agent700-21	Association Gai, kitsch, camp Lille
Petroleum Association for Conservation of the Canadian Environment	157810162	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Petroleum%20Association%20for%20Conservation%20of%20the%20Canadian %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Environment.	http://example.org/1396440#Agent710-22	Petroleum Association for Conservation of the Canadian Environment
McQuillen, Michael J., 1944-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McQuillen,%20Michael%20J.,%201944-	http://example.org/1303604#Agent100-13	McQuillen, Michael J., 1944-
Garvey, William P., 1935-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Garvey,%20William%20P.,%201935-	http://example.org/1303604#Agent700-23	Garvey, William P., 1935-
Albright, Horace M. (Horace Marden), 1890-1987.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Albright,%20Horace%20M.%20(Horace%20Marden),%201890-1987.	http://example.org/1328943#Agent100-13	Albright, Horace M. (Horace Marden), 1890-1987.
Cahn, Robert, 1917-1997.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cahn,%20Robert,%201917-1997.	http://example.org/1328943#Agent700-26	Cahn, Robert, 1917-1997.
Mosconi, Davide.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mosconi,%20Davide.	http://example.org/1001500#Agent100-9	Mosconi, Davide.
Villarosa, Riccardo, 1950-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Villarosa,%20Riccardo,%201950-	http://example.org/1001500#Agent700-19	Villarosa, Riccardo, 1950-
Fuld, James J., 1916-2008.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Fuld,%20James%20J.,%201916-2008.	http://example.org/1351133#Agent100-14	Fuld, James J., 1916-2008.
Myhrer, Keith.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Myhrer,%20Keith.	http://example.org/1312750#Agent100-10	Myhrer, Keith.
Lyneis, Margaret M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lyneis,%20Margaret%20M.	http://example.org/1312750#Agent700-26	Lyneis, Margaret M.
Zale, Thomas F.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Zale,%20Thomas%20F.	http://example.org/1312750#Agent700-27	Zale, Thomas F.
Hanes, Richard Clay, 1946-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hanes,%20Richard%20Clay,%201946-	http://example.org/1312750#Agent700-28	Hanes, Richard Clay, 1946-
United States. Bureau of Land Management. Nevada State Office	131326620	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20States.%20Bureau%20of%20Land%20Management.%20Nevada%20State %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Office.	http://example.org/1312750#Agent710-29	United States. Bureau of Land Management. Nevada State Office
Kilner, Geoffrey.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kilner,%20Geoffrey.	http://example.org/1002852#Agent100-13	Kilner, Geoffrey.
McCaig, Robert.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McCaig,%20Robert.	http://example.org/1330711#Agent700-19	McCaig, Robert.
Commonwealth secretariat	124830646	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commonwealth%20Secretariat.	http://example.org/1330711#Agent710-20	Commonwealth secretariat
Commonwealth Council for Educational Administration	150078713	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commonwealth%20Council%20for%20Educational%20Administration.	http://example.org/1330711#Agent710-21	Commonwealth Council for Educational Administration
Kondoleon, Harry.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kondoleon,%20Harry.	http://example.org/1374812#Agent100-9	Kondoleon, Harry.
Charrière, Gérard, 1935-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Charrière,%20Gérard,%201935-	http://example.org/1374812#Agent700-23	Charrière, Gérard, 1935-
Joyce, Carol.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Joyce,%20Carol.	http://example.org/1374812#Agent700-24	Joyce, Carol.
Beard, Mark.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beard,%20Mark.	http://example.org/1374812#Agent700-25	Beard, Mark.
Wigmore, Barrie A.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wigmore,%20Barrie%20A.	http://example.org/1306521#Agent100-14	Wigmore, Barrie A.
Beckwith, Burnham P. (Burnham Putnam), 1904-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beckwith,%20Burnham%20P.%20(Burnham%20Putnam),%201904-	http://example.org/1325992#Agent100-11	Beckwith, Burnham P. (Burnham Putnam), 1904-
Onwueme, Osonye Tess.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Onwueme,%20Osonye%20Tess.	http://example.org/1393471#Agent100-13	Onwueme, Osonye Tess.
Hinnebusch, William A.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hinnebusch,%20William%20A.	http://example.org/1321169#Agent100-11	Hinnebusch, William A.
Smith, Godfrey, 1926-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Smith,%20Godfrey,%201926-	http://example.org/1299782#Agent100-12	Smith, Godfrey, 1926-
Allen, W. B. (William Barclay), 1944-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20W.%20B.%20(William%20Barclay),%201944-	http://example.org/1002694#Agent700-23	Allen, W. B. (William Barclay), 1944-
Lloyd, Gordon, 1942-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lloyd,%20Gordon,%201942-	http://example.org/1002694#Agent700-24	Lloyd, Gordon, 1942-
Lloyd, Margie.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lloyd,%20Margie.	http://example.org/1002694#Agent700-25	Lloyd, Margie.
Thomson, Peter, 1938-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Thomson,%20Peter,%201938-	http://example.org/1002689#Agent100-12	Thomson, Peter, 1938-
Salgādo, Gāmini, 1929-1985.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Salgādo,%20Gāmini,%201929-1985.	http://example.org/1002689#Agent700-22	Salgādo, Gāmini, 1929-1985.
Alberta. Environmental Assessment Division. Standards and Guidelines Branch	126615709	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Environmental%20Assessment%20Division.	http://example.org/1395641#Agent710-19	Alberta. Environmental Assessment Division. Standards and Guidelines Branch
Alberta. Alberta Environment	142513337	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Alberta%20Environment.	http://example.org/1395641#Agent710-20	Alberta. Alberta Environment
Macdonald, Ross, 1915-1983.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Macdonald,%20Ross,%201915-1983.	http://example.org/1396699#Agent100-9	Macdonald, Ross, 1915-1983.
Welty, Eudora, 1909-2001.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Welty,%20Eudora,%201909-2001.	http://example.org/1396699#Agent700-24	Welty, Eudora, 1909-2001.
Sipper, Ralph B.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sipper,%20Ralph%20B.	http://example.org/1396699#Agent700-25	Sipper, Ralph B.
Teitelbaum, Michael S.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Teitelbaum,%20Michael%20S.	http://example.org/1353061#Agent100-13	Teitelbaum, Michael S.
Winter, J. M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Winter,%20J.%20M.	http://example.org/1353061#Agent700-25	Winter, J. M.
Lill, Wendy, 1950-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lill,%20Wendy,%201950-	http://example.org/1327175#Agent100-18	Lill, Wendy, 1950-
Doty, C. Stewart (Charles Stewart)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Doty,%20C.%20Stewart%20(Charles%20Stewart)	http://example.org/1369400#Agent700-29	Doty, C. Stewart (Charles Stewart)
Federal writer's project	148643008	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Federal%20Writers'%20Project.	http://example.org/1369400#Agent710-30	Federal writer's project
Hairs, Marie-Louise.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hairs,%20Marie-Louise.	http://example.org/1332399#Agent100-13	Hairs, Marie-Louise.
Finet, Dominique.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Finet,%20Dominique.	http://example.org/1332399#Agent700-29	Finet, Dominique.
Stevenson, Marc G.	1.36149366007086E+020	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stevenson,%20Marc.	http://example.org/1389845#Agent100-11	Stevenson, Marc G.
Society for American archaeology	151289286	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Society%20for%20American%20Archaeology.	http://example.org/1389845#Agent710-26	Society for American archaeology
Stanford Program on International and Cross-Cultural Education	145508368	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Stanford%20Program%20on%20International%20and%20Cross-Cultural %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Education.	http://example.org/1353540#Agent710-18	Stanford Program on International and Cross-Cultural Education
Joslin, Mary Coker, 1922-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Joslin,%20Mary%20Coker,%201922-	http://example.org/1001558#Agent700-26	Joslin, Mary Coker, 1922-
Hoxie, Frederick E., 1947-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hoxie,%20Frederick%20E.,%201947-	http://example.org/1319269#Agent100-9	Hoxie, Frederick E., 1947-
Grob, Gerald N., 1931-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grob,%20Gerald%20N.,%201931-	http://example.org/1304257#Agent100-14	Grob, Gerald N., 1931-
Japan. Gaimushō	140715596	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Japan.%20Gaimushō.	http://example.org/1341548#Agent710-20	Japan. Gaimushō
Gil, Benjamin.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gil,%20Benjamin.	http://example.org/1338653#Agent100-9	Gil, Benjamin.
Kenya. Department of the Registrar-General	131869744	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Kenya.%20Dept.%20of%20the%20Registrar-General.	http://example.org/1338653#Agent710-23	Kenya. Department of the Registrar-General
United Nations. Population Fund.	312835193	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20Nations%20Fund%20for%20Population%20Activities.	http://example.org/1338653#Agent710-24	United Nations. Population Fund.
Miller, Donald L., 1944-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Miller,%20Donald%20L.,%201944-	http://example.org/1299076#Agent100-13	Miller, Donald L., 1944-
Sharpless, Richard E.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sharpless,%20Richard%20E.	http://example.org/1299076#Agent700-26	Sharpless, Richard E.
Pedrick, Kathryn E.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pedrick,%20Kathryn%20E.	http://example.org/1312751#Agent100-10	Pedrick, Kathryn E.
United States. Bureau of Land Management. Nevada State Office	131326620	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20States.%20Bureau%20of%20Land%20Management.%20Nevada%20State %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Office.	http://example.org/1312751#Agent710-27	United States. Bureau of Land Management. Nevada State Office
Conomos, Dimitri E.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Conomos,%20Dimitri%20E.	http://example.org/1001305#Agent100-15	Conomos, Dimitri E.
Pétro-Canada	123074457	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Petro-Canada.	http://example.org/1305389#Agent110-10	Pétro-Canada
Environmental Law Centre (Alta.)	168489965	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Environmental%20Law%20Centre%20(Alta.)	http://example.org/1305389#Agent710-21	Environmental Law Centre (Alta.)
Freedman, Estelle B., 1947-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Freedman,%20Estelle%20B.,%201947-	http://example.org/1296772#Agent700-22	Freedman, Estelle B., 1947-
O'Connor, Frank, 1903-1966.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22O'Connor,%20Frank,%201903-1966.	http://example.org/1334595#Agent100-12	O'Connor, Frank, 1903-1966.
Eldin, Peter, 1939-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Eldin,%20Peter,%201939-	http://example.org/1002712#Agent100-11	Eldin, Peter, 1939-
Diehl, Patrick S.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Diehl,%20Patrick%20S.	http://example.org/1306151#Agent100-14	Diehl, Patrick S.
Hoover, Paul, 1945-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hoover,%20Paul,%201945-	http://example.org/1312549#Agent700-36	Hoover, Paul, 1945-
National Institute on Disability and Rehabilitation Research (U.S.)	132301848	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Institute%20of%20Handicapped%20Research%20(U.S.)	http://example.org/1312549#Agent710-37	National Institute on Disability and Rehabilitation Research (U.S.)
Harman, Thomas L., 1942-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Harman,%20Thomas%20L.,%201942-	http://example.org/1339738#Agent100-13	Harman, Thomas L., 1942-
Lawson, Barbara.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lawson,%20Barbara.	http://example.org/1339738#Agent700-26	Lawson, Barbara.
Rutland, Peter.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rutland,%20Peter.	http://example.org/1002793#Agent100-13	Rutland, Peter.
Parnell, Dale, 1928-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Parnell,%20Dale,%201928-	http://example.org/1409288#Agent100-17	Parnell, Dale, 1928-
Hawker, Margaret.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hawker,%20Margaret.	http://example.org/1368862#Agent100-13	Hawker, Margaret.
Payne, Darwin Reid.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Payne,%20Darwin%20Reid.	http://example.org/1002335#Agent100-14	Payne, Darwin Reid.
Leyendecker, Liston E.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Leyendecker,%20Liston%20E.	http://example.org/1339207#Agent100-13	Leyendecker, Liston E.
Tolley, A. T. (A. Trevor)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tolley,%20A.%20T.%20(A.%20Trevor)	http://example.org/1366184#Agent100-15	Tolley, A. T. (A. Trevor)
Kuhn, Annette.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kuhn,%20Annette.	http://example.org/1000867#Agent100-15	Kuhn, Annette.
