Column 1	id	Column 2	Column 3	Column 4	Column 1
Convegno di studi sulla Magna Grecia. (24th : 1984 : Taranto, Italy)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Convegno%20di%20studi%20sulla%20Magna%20Grecia.%20(24th%20:%201984%20:%20Taranto, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Italy)	http://example.org/1362367#Agent111-9	Convegno di studi sulla Magna Grecia. (24th : 1984 : Taranto, Italy)
Istituto per la storia e l'archeologia della Magna Grecia.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Istituto%20per%20la%20storia%20e%20l'archeologia%20della%20Magna %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Grecia.	http://example.org/1362367#Agent710-19	Istituto per la storia e l'archeologia della Magna Grecia.
Convegno di studi sulla Magna Grecia.		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Convegno%20di%20studi%20sulla%20Magna%20Grecia.	http://example.org/1362367#Agent711-20	Convegno di studi sulla Magna Grecia.
Viola, Herman J.	14888634	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Viola,%20Herman%20J.	http://example.org/1372172#Agent700-28	Viola, Herman J.
Margolis, Carolyn	50645005	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Margolis,%20Carolyn.	http://example.org/1372172#Agent700-29	Margolis, Carolyn
Ovidius Naso, Publius	88342447	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stephan,%20Rudolf.	http://example.org/1323285#Agent700-24	Ovidius Naso, Publius
Internationales Gustav-Mahler-Symposium (1979 : Düsseldorf, Germany)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Internationales%20Gustav-Mahler-Symposium%20(1979%20:%20Düsseldorf, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Germany)	http://example.org/1323285#Agent711-25	Internationales Gustav-Mahler-Symposium (1979 : Düsseldorf, Germany)
Strugat︠s︡kiĭ, Arkadiĭ, 1925-1991	54154636	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Strugat͡skiĭ,%20Arkadiĭ%20Natanovich.	http://example.org/1346422#Agent100-9	Strugat︠s︡kiĭ, Arkadiĭ, 1925-1991
Strugat︠s︡kiĭ, Arkadiĭ, 1925-1991	54154636	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Strugat͡skiĭ,%20Boris%20Natanovich.	http://example.org/1346422#Agent700-17	Strugat︠s︡kiĭ, Arkadiĭ, 1925-1991
Martin, David, 1929-....	108286953	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lancaster,%20David.	http://example.org/1297397#Agent100-11	Martin, David, 1929-....
Unesco. Regional Office for Education in Asia and the Pacific.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Unesco.%20Regional%20Office%20for%20Education%20in%20Asia%20and%20the %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Pacific.	http://example.org/1297397#Agent710-25	Unesco. Regional Office for Education in Asia and the Pacific.
Dickson, Gary W.	109379426	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dickson,%20Gary%20W.	http://example.org/1393373#Agent100-17	Dickson, Gary W.
Wetherbe, James C.	93694907	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wetherbe,%20James%20C.	http://example.org/1393373#Agent700-27	Wetherbe, James C.
Lynch, Beverly P.	30904355	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lynch,%20Beverly%20P.	http://example.org/1342682#Agent700-22	Lynch, Beverly P.
Winters, Christopher, 1944-	112329859	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Winters,%20Christopher,%201944-	http://example.org/1312002#Agent100-10	Winters, Christopher, 1944-
University of Chicago. Library. Map Collection.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Chicago.%20Library.%20Map%20Collection.	http://example.org/1312002#Agent710-22	University of Chicago. Library. Map Collection.
Medžitova, Èl'mira Dževatovna.	59507817	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Medzhitova,%20Ė.%20D.%20(Ėlʹmira%20Dzhevatovna)	http://example.org/1351947#Agent100-12	Medžitova, Èl'mira Dževatovna.
Kline, Morris, 1908-1992	59116073	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kline,%20Morris,%201908-1992.	http://example.org/1337574#Agent100-18	Kline, Morris, 1908-1992
Botta, Carlo, 1766-1837	51713723	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Carli,%20E.%20G.	http://example.org/1340717#Agent100-14	Botta, Carlo, 1766-1837
Rowling, J.K., 1965-	116796842	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Newton,%20K.%20E.	http://example.org/1340717#Agent700-27	Rowling, J.K., 1965-
Telfer, J.S.	104230053	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Telfer,%20J.%20S.	http://example.org/1340717#Agent700-28	Telfer, J.S.
Herlihy, David.	108552936	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Herlihy,%20David.	http://example.org/1342227#Agent100-16	Herlihy, David.
Hooke, Della	12336873	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hooke,%20Della.	http://example.org/1398280#Agent700-23	Hooke, Della
University of Oxford. Dept. for External Studies.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Oxford.%20Dept.%20for%20External%20Studies.	http://example.org/1398280#Agent710-24	University of Oxford. Dept. for External Studies.
Castellanos, Rosario, 1925-1974.	97344364	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Castellanos,%20Rosario.	http://example.org/1001086#Agent100-11	Castellanos, Rosario, 1925-1974.
Johansson, Boo, 1952-	276463123	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Johansson,%20Boo.	http://example.org/1002380#Agent100-10	Johansson, Boo, 1952-
Cherubini, Luigi, 1760-1842.	88663809	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cherubini,%20Luigi,%201760-1842.	http://example.org/1324887#Agent100-12	Cherubini, Luigi, 1760-1842.
Charles X, King of France, 1757-1836	96583780	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Louis%20XVIII,%20King%20of%20France,%201755-1824.	http://example.org/1324887#Agent700-25	Charles X, King of France, 1757-1836
Carli Ballola, Giovanni, 1932-....	76392744	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Carli%20Ballola,%20Giovanni,%201932-	http://example.org/1324887#Agent700-26	Carli Ballola, Giovanni, 1932-....
Ovid, 43 B.C.-17 A.D. or 18 A.D.	88342447	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ovid,%2043%20B.C.-17%20A.D.%20or%2018%20A.D.	http://example.org/1390253#Agent100-16	Ovid, 43 B.C.-17 A.D. or 18 A.D.
Augustine, Saint, Bishop of Hippo	66806872	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hill,%20D.%20E.	http://example.org/1390253#Agent700-29	Augustine, Saint, Bishop of Hippo
Eimert, Herbert, 1897-1972	52110	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Research%20Council%20Canada.	http://example.org/1371765#Agent710-22	Eimert, Herbert, 1897-1972
Vedernikov, Aleksandr Filippovič (1927- ).	84496281	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Zolotov,%20A.%20N.	http://example.org/1318879#Agent700-21	Vedernikov, Aleksandr Filippovič (1927- ).
Pronicheva, Margarita Vladimirovna	25912837	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pronicheva,%20Margarita%20Vladimirovna.	http://example.org/1318879#Agent700-22	Pronicheva, Margarita Vladimirovna
Rozhdestvenskiĭ, Aleksandr Petrovich, 1864-1931	38211911	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rozhdestvenskiĭ,%20Aleksandr%20Petrovich.	http://example.org/1318879#Agent700-23	Rozhdestvenskiĭ, Aleksandr Petrovich, 1864-1931
Mansfield, Edwin.	44376649	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mansfield,%20Edwin.	http://example.org/1312868#Agent700-20	Mansfield, Edwin.
Williamson, A.M. (Alice Muriel), 1869-1933	100236597	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Norris,%20M.%20J.	http://example.org/1297108#Agent100-12	Williamson, A.M. (Alice Muriel), 1869-1933
Canada. Indian and Northern Affairs Canada.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Indian%20and%20Northern%20Affairs%20Canada.	http://example.org/1297108#Agent710-26	Canada. Indian and Northern Affairs Canada.
Canada. Indian and Northern Affairs Canada. Corporate Policy. Research Branch.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Indian%20and%20Northern%20Affairs%20Canada.%20Corporate%20Policy. %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Research%20Branch.	http://example.org/1297108#Agent710-27	Canada. Indian and Northern Affairs Canada. Corporate Policy. Research Branch.
Statistics Canada. Demography Division.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Statistics%20Canada.%20Demography%20Division.	http://example.org/1297108#Agent710-28	Statistics Canada. Demography Division.
Arnold, Grant	13809033	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Arnold,%20Grant.	http://example.org/1405453#Agent100-14	Arnold, Grant
Forsyth, Mina, 1920-	96445347	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Forsyth,%20Mina,%201920-	http://example.org/1405453#Agent700-29	Forsyth, Mina, 1920-
O'Brian, John, 1944-....	85445774	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Mendel%20Art%20Gallery.	http://example.org/1405453#Agent710-30	O'Brian, John, 1944-....
Godfrey Dean Cultural Centre.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Godfrey%20Dean%20Cultural%20Centre.	http://example.org/1405453#Agent710-31	Godfrey Dean Cultural Centre.
Mermut, A. R. (Ahmet R.)	275142181	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mermut,%20A.%20R.	http://example.org/1370835#Agent700-25	Mermut, A. R. (Ahmet R.)
Phillips, Peter W. B.	71461569	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Saskatchewan.%20Agriculture%20Development%20Fund.	http://example.org/1370835#Agent710-26	Phillips, Peter W. B.
Lôbo, Duarte 1565-1646	87553403	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lobo,%20Duarte,%201565-1646.	http://example.org/1328340#Agent100-9	Lôbo, Duarte 1565-1646
Lasso, Orlando di 1532-1594	23356192	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Turner,%20Bruno.	http://example.org/1328340#Agent700-19	Lasso, Orlando di 1532-1594
Cherubini, Luigi, 1760-1842.	88663809	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cherubini,%20Luigi,%201760-1842.	http://example.org/1337500#Agent100-12	Cherubini, Luigi, 1760-1842.
Mörike, Eduard, 1804-1875	12312842	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ulrich,%20Hugo.	http://example.org/1337500#Agent700-25	Mörike, Eduard, 1804-1875
Belok, Michael	246001894	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Belok,%20Michael.	http://example.org/1328252#Agent700-18	Belok, Michael
Murphy, Warren	17227233	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Murphy,%20John%20W.	http://example.org/1328252#Agent700-19	Murphy, Warren
International Symposium on Moisture and Humidity (1985 : Washington, D.C.)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Symposium%20on%20Moisture%20and%20Humidity%20(1985%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Washington,%20D.C.)	http://example.org/1002435#Agent111-12	International Symposium on Moisture and Humidity (1985 : Washington, D.C.)
Mason, B. J. (Basil John)	100889	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22American%20Meteorological%20Society.	http://example.org/1002435#Agent710-23	Mason, B. J. (Basil John)
International Symposium on Moisture and Humidity.		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Symposium%20on%20Moisture%20and%20Humidity.	http://example.org/1002435#Agent711-24	International Symposium on Moisture and Humidity.
Parent, Marie-Danielle	75363953	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Parent,%20Marie-Danielle.	http://example.org/1312131#Agent700-37	Parent, Marie-Danielle
Parent, Yolande	12166293	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Parent,%20Yolande.	http://example.org/1312131#Agent700-38	Parent, Yolande
Vaillancourt, Lorraine, 1947-	12500888	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vaillancourt,%20Lorraine,%201943-	http://example.org/1312131#Agent700-39	Vaillancourt, Lorraine, 1947-
Garant, Serge, 1929-1986	66730205	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Garant,%20Serge,%201929-1986.	http://example.org/1312131#Agent700-40	Garant, Serge, 1929-1986
Grinhauz, Luis, 1942-	104833102	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grinhauz,%20Luis,%201942-	http://example.org/1312131#Agent700-41	Grinhauz, Luis, 1942-
Dumouchel, Michael	187240491	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dumouchel,%20Michael.	http://example.org/1312131#Agent700-42	Dumouchel, Michael
Béluse, Pierre, 1935-	49418402	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Société%20de%20musique%20contemporaine%20du%20Québec.	http://example.org/1312131#Agent710-47	Béluse, Pierre, 1935-
Gili︠a︡rov, M. S.	30923585	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gili͡arov,%20M.%20S.	http://example.org/1321112#Agent700-23	Gili︠a︡rov, M. S.
Motrošilova, Nelli Vasilʹevna, 1934-	24728491	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Akademii͡a%20nauk%20SSSR.	http://example.org/1321112#Agent710-24	Motrošilova, Nelli Vasilʹevna, 1934-
Peyton, K.M.	40116635	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rowe,%20G.	http://example.org/1295882#Agent100-16	Peyton, K.M.
Williamson, A.M. (Alice Muriel), 1869-1933	100236597	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Norris,%20M.%20J.	http://example.org/1295882#Agent700-30	Williamson, A.M. (Alice Muriel), 1869-1933
Corak, Miles	22423183	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Statistics%20Canada.	http://example.org/1295882#Agent710-31	Corak, Miles
Canada. Indian and Northern Affairs Canada. Corporate Policy. Research Branch.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Indian%20and%20Northern%20Affairs%20Canada.%20Corporate%20Policy. %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Research%20Branch.	http://example.org/1295882#Agent710-32	Canada. Indian and Northern Affairs Canada. Corporate Policy. Research Branch.
Canada. Dept. of Indian Affairs and Northern Development.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Dept.%20of%20Indian%20Affairs%20and%20Northern %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Development.	http://example.org/1295882#Agent710-33	Canada. Dept. of Indian Affairs and Northern Development.
Josquin, des Prez, -1521	100226284	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Josquin,%20des%20Prez,%20-1521.	http://example.org/1373014#Agent100-13	Josquin, des Prez, -1521
Higginbottom, Edward, 1946-....	277476608	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Higginbottom,%20Edward.	http://example.org/1373014#Agent700-30	Higginbottom, Edward, 1946-....
Christophers, Harry, 1953-....	14957840	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22New%20College%20(University%20of%20Oxford).%20Choir.	http://example.org/1373014#Agent710-31	Christophers, Harry, 1953-....
Moore, Larry F., 1934-	17338249	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moore,%20Larry%20F.,%201934-	http://example.org/1002352#Agent700-24	Moore, Larry F., 1934-
Vancouver Volunteer Centre.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Vancouver%20Volunteer%20Centre.	http://example.org/1002352#Agent710-25	Vancouver Volunteer Centre.
Magill, Richard A.	12429199	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Magill,%20Richard%20A.	http://example.org/1365380#Agent100-12	Magill, Richard A.
Canada. Dept. of Communications.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Dept.%20of%20Communications.	http://example.org/1357580#Agent710-19	Canada. Dept. of Communications.
Bose, N.K. (Nirmal K.), 1940-	108149097	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bose,%20N.%20K.%20(Nirmal%20K.),%201940-	http://example.org/1301767#Agent700-21	Bose, N.K. (Nirmal K.), 1940-
Guiver, J. P.	306071207	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Guiver,%20J.%20P.	http://example.org/1301767#Agent700-22	Guiver, J. P.
Northwest Territories Association of Municipalities.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northwest%20Territories%20Association%20of%20Municipalities.	http://example.org/1378732#Agent110-11	Northwest Territories Association of Municipalities.
Northwest Territories Association of Municipalities.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northwest%20Territories%20Association%20of%20Municipalities.	http://example.org/1378732#Agent710-22	Northwest Territories Association of Municipalities.
Canadian Assembly on National Parks and Protected Areas (1985 : Banff, Alta.)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Assembly%20on%20National%20Parks%20and%20Protected%20Areas%20(1985%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Banff,%20Alta.)	http://example.org/1378732#Agent711-23	Canadian Assembly on National Parks and Protected Areas (1985 : Banff, Alta.)
Goodall, Jane, 1934-....	108443470	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Morris,%20Gary.	http://example.org/1408420#Agent700-23	Goodall, Jane, 1934-....
Stevenson, Robert Louis, 1850-1894.	95207986	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Anderson,%20John.	http://example.org/1408420#Agent700-24	Stevenson, Robert Louis, 1850-1894.
McCoy, Charlie, 1941-	2.71459714920323E+019	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McCoy,%20Charlie.	http://example.org/1408420#Agent700-25	McCoy, Charlie, 1941-
Tillis, Pam, 1957-	44502738	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tillis,%20Pam.	http://example.org/1408420#Agent700-26	Tillis, Pam, 1957-
Brooks, Karen McConnell.	218230408	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Brooks,%20Karen.	http://example.org/1408420#Agent700-27	Brooks, Karen McConnell.
Allen, Rex, 1924-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20Rex,%201924-	http://example.org/1408420#Agent700-28	Allen, Rex, 1924-
Allen, Rex, 1947-	6654731	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20Rex,%20Jr.	http://example.org/1408420#Agent700-29	Allen, Rex, 1947-
Rogers, Roy, 1911-1998	100231037	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Rogers,%20Roy,%201911-1998.	http://example.org/1408420#Agent700-30	Rogers, Roy, 1911-1998
Travis, Randy	25402151	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Travis,%20Randy.	http://example.org/1408420#Agent700-31	Travis, Randy
Leadon, Bernie	7572566	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Nitty%20Gritty%20Dirt%20Band.	http://example.org/1408420#Agent710-32	Leadon, Bernie
Pinkard &amp; Bowden.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Pinkard%20&amp;%20Bowden.	http://example.org/1408420#Agent710-33	Pinkard &amp; Bowden.
Hariharan, M. (Muthuswamy), 1951-	109253579	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hariharan,%20M.%20(Muthuswamy),%201951-	http://example.org/1329665#Agent100-12	Hariharan, M. (Muthuswamy), 1951-
Gowri Kuppuswamy, 1933-	9896798	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gowri%20Kuppuswamy,%201933-	http://example.org/1329665#Agent700-25	Gowri Kuppuswamy, 1933-
Gerlach, Reinhard, 1934-	110753763	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gerlach,%20Reinhard,%201934-	http://example.org/1368741#Agent100-13	Gerlach, Reinhard, 1934-
Patenaude, Gilbert	18967371	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Petits%20Chanteurs%20du%20Mont-Royal.	http://example.org/1331179#Agent110-13	Patenaude, Gilbert
Patenaude, Gilbert	18967371	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Patenaude,%20Gilbert.	http://example.org/1331179#Agent700-29	Patenaude, Gilbert
Seutin, Didier	316955871	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Seutin,%20Didier.	http://example.org/1331179#Agent700-30	Seutin, Didier
Kotarski, Edmund	101736897	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kotarski,%20Edmund.	http://example.org/1377891#Agent100-12	Kotarski, Edmund
Kohn, Rita T.	91986822	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kohn,%20Rita%20T.	http://example.org/1377016#Agent100-12	Kohn, Rita T.
Hodgins, Bruce W., 1931-	92912260	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hodgins,%20Bruce%20W.,%201931-	http://example.org/1377901#Agent700-40	Hodgins, Bruce W., 1931-
Hobbs, Margaret (Margaret Helen)	58106158	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hobbs,%20Margaret%20(Margaret%20Helen)	http://example.org/1377901#Agent700-41	Hobbs, Margaret (Margaret Helen)
Donnert, Erich, 1928-....	54163493	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Donnert,%20Erich.	http://example.org/1313531#Agent100-11	Donnert, Erich, 1928-....
Reitan, Ralph M.	54951450	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Reitan,%20Ralph%20M.	http://example.org/1318845#Agent100-15	Reitan, Ralph M.
Wolfson, Deborah.	161770610	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wolfson,%20Deborah.	http://example.org/1318845#Agent700-30	Wolfson, Deborah.
Akeh-Osu, Lawrence	26054751	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Akeh-Osu,%20Lawrence.	http://example.org/1371655#Agent700-21	Akeh-Osu, Lawrence
Freeman, Milton M.R., 1934-	30897698	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Freeman,%20Milton%20M.%20R.,%201934-	http://example.org/1409258#Agent100-12	Freeman, Milton M.R., 1934-
Western Regional Science Association. Meeting. (23rd : 1984 : Monterey, Calif.)		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Western%20Regional%20Science%20Association.%20Meeting.%20(23rd%20:%201984%20: %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Monterey,%20Calif.)	http://example.org/1409258#Agent710-24	Western Regional Science Association. Meeting. (23rd : 1984 : Monterey, Calif.)
Western Regional Science Association. Meeting.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Western%20Regional%20Science%20Association.%20Meeting.	http://example.org/1409258#Agent710-25	Western Regional Science Association. Meeting.
Aristotle	7524651	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Aristotle.	http://example.org/1314216#Agent100-20	Aristotle
Irwin, Terence	14807866	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Irwin,%20Terence.	http://example.org/1314216#Agent700-31	Irwin, Terence
Händel, Georg Friedrich, 1685-1759.	5126950	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Handel,%20George%20Frideric,%201685-1759.	http://example.org/1324868#Agent100-12	Händel, Georg Friedrich, 1685-1759.
Shaw, Watkins, 1911-1996	51740222	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Shaw,%20Watkins,%201911-1996.	http://example.org/1324868#Agent700-28	Shaw, Watkins, 1911-1996
Bâ, Âmadou Hampâté, 1901-1991	97713321	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bâ,%20Amadou%20Hampaté.	http://example.org/1330416#Agent100-10	Bâ, Âmadou Hampâté, 1901-1991
MacNaughton, Margot.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22MacNaughton,%20Margot.	http://example.org/1397323#Agent100-11	MacNaughton, Margot.
Muren, Marie.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Muren,%20Marie.	http://example.org/1397323#Agent700-24	Muren, Marie.
Tyson, Ian, 1933-	32267035	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22National%20Library%20of%20Canada.	http://example.org/1397323#Agent710-25	Tyson, Ian, 1933-
King, Kenneth, 1940-....	109317167	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22King,%20Kenneth,%201940-	http://example.org/1340470#Agent100-13	King, Kenneth, 1940-....
Ageev, M., 1898-1973	61540706	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Agi͡eev,%20M.	http://example.org/1313642#Agent100-13	Ageev, M., 1898-1973
Cheney, E. W. (Elliott Ward), 1929-	9922483	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cheney,%20E.%20W.%20(Elliott%20Ward),%201929-	http://example.org/1336904#Agent100-15	Cheney, E. W. (Elliott Ward), 1929-
Kincaid, David (David Ronald)	42076967	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kincaid,%20David%20(David%20Ronald)	http://example.org/1336904#Agent700-28	Kincaid, David (David Ronald)
Field, Peggy-Anne	15508736	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Field,%20Peggy-Anne.	http://example.org/1368589#Agent100-14	Field, Peggy-Anne
Morse, Janice M.	49965158	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Morse,%20Janice%20M.	http://example.org/1368589#Agent700-29	Morse, Janice M.
Back, Sílvio 1937-....	24659201	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Back,%20S.,%201937-	http://example.org/1310573#Agent700-19	Back, Sílvio 1937-....
