ingest key	viaf ID	LC ID
http://example.org/1043178#Agent100-11	http://viaf.org/viaf/112779364	http://id.loc.gov/authorities/names/no2002010529
http://example.org/1043175#Agent100-11	http://viaf.org/viaf/112779364	http://id.loc.gov/authorities/names/no2002010529
http://example.org/1000492#Agent110-11	http://viaf.org/viaf/155182982	http://id.loc.gov/authorities/names/n80085321
http://example.org/1000492#Agent610-20	http://viaf.org/viaf/155182982	http://id.loc.gov/authorities/names/n80085321
http://example.org/1000484#Agent810-21	http://viaf.org/viaf/155182982	http://id.loc.gov/authorities/names/n80085321
http://example.org/1071825#Agent710-19	http://viaf.org/viaf/153107650	http://id.loc.gov/authorities/names/n78095594
http://example.org/1045016#Agent100-12	http://viaf.org/viaf/32040603	http://id.loc.gov/authorities/names/n90687144
http://example.org/1084264#Agent100-16	http://viaf.org/viaf/64004859	http://id.loc.gov/authorities/names/n80028125
http://example.org/1076961#Agent100-14	http://viaf.org/viaf/64004859	http://id.loc.gov/authorities/names/n80028125
http://example.org/1043010#Agent110-11	http://viaf.org/viaf/136616550	http://id.loc.gov/authorities/names/n50060147
http://example.org/1043010#Agent700-20	http://viaf.org/viaf/14592761	http://id.loc.gov/authorities/names/no2008134646
http://example.org/1012387#Agent100-12	http://viaf.org/viaf/65344455	http://id.loc.gov/authorities/names/n82029554
http://example.org/1019078#Agent100-13	http://viaf.org/viaf/1634923	http://id.loc.gov/authorities/names/n90674492
http://example.org/1019078#Agent700-25	http://viaf.org/viaf/112386541	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n50028009
http://example.org/1075382#Agent100-16	http://viaf.org/viaf/111184200	http://id.loc.gov/authorities/names/n50031916
http://example.org/1040165#Agent100-13	http://viaf.org/viaf/109096226	http://id.loc.gov/authorities/names/n79094548
http://example.org/1067085#Agent110-10	http://viaf.org/viaf/151256422	http://id.loc.gov/authorities/names/n79046663
http://example.org/1067085#Agent700-19	http://viaf.org/viaf/39753373	http://id.loc.gov/authorities/names/no2001082678
http://example.org/1069906#Agent100-10	http://viaf.org/viaf/277462859	http://id.loc.gov/authorities/names/no2002104130
http://example.org/1059615#Agent100-10	http://viaf.org/viaf/92057060	http://id.loc.gov/authorities/names/no2014041209
http://example.org/1059615#Agent710-19	http://viaf.org/viaf/147270098	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n50064247
http://example.org/1059847#Agent110-9	http://viaf.org/viaf/154715550	http://id.loc.gov/authorities/names/n88607120
http://example.org/1059847#Agent700-20	http://viaf.org/viaf/53436784	http://id.loc.gov/authorities/names/n97068013
http://example.org/1005226#Agent100-10	http://viaf.org/viaf/22140262	http://id.loc.gov/authorities/names/n79089007
http://example.org/1027459#Agent100-12	http://viaf.org/viaf/68937443	http://id.loc.gov/authorities/names/n79097475
http://example.org/1027459#Agent600-22	http://viaf.org/viaf/68937443	http://id.loc.gov/authorities/names/n79097475
http://example.org/1074929#Agent100-10	http://viaf.org/viaf/14456336	http://id.loc.gov/authorities/names/no2003037320
http://example.org/1002689#Agent100-12	http://viaf.org/viaf/64020126	http://id.loc.gov/authorities/names/n80159018
http://example.org/1002689#Agent700-22	http://viaf.org/viaf/108264711	http://id.loc.gov/authorities/names/n50016592
http://example.org/1026633#Agent100-9	http://viaf.org/viaf/50006920	http://id.loc.gov/authorities/names/n82113873
http://example.org/1023447#Agent100-9	http://viaf.org/viaf/50006920	http://id.loc.gov/authorities/names/n82113873
http://example.org/1060246#Agent100-11	http://viaf.org/viaf/14688524	http://id.loc.gov/authorities/names/nr99010942
http://example.org/1060246#Agent700-22	http://viaf.org/viaf/14688524	http://id.loc.gov/authorities/names/nr99010942
http://example.org/1060246#Agent700-21	http://viaf.org/viaf/8629804	http://id.loc.gov/authorities/names/n50025473
