name	ingest key	viaf ID	LC ID
Whybray, R. N. (Roger Norman)	http://example.org/1364650#Agent100-16	http://viaf.org/viaf/61582309	http://id.loc.gov/authorities/names/n50016170
Qiu, Fengjia, 1864-1912	http://example.org/1425658#Agent600-22	http://viaf.org/viaf/8260694	http://id.loc.gov/authorities/names/n82136946
Barthelme, Donald.	http://example.org/1369092#Agent700-24	http://viaf.org/viaf/27060547	http://id.loc.gov/authorities/names/n50023795
Caless, Bryn.	http://example.org/1527039#Agent700-24	http://viaf.org/viaf/1912640	http://id.loc.gov/authorities/names/n2007003813
Ding, Yong'an, 1913-	http://example.org/1414696#Agent100-13	http://viaf.org/viaf/1912640	http://id.loc.gov/authorities/names/n84039259
Conseil des artistes peintres du Québec.	http://example.org/1405386#Agent710-19	http://viaf.org/viaf/130117842	http://id.loc.gov/authorities/names/nr90013786
Rosendorfer, Herbert, 1934-2012.	http://example.org/1393042#Agent100-9	http://viaf.org/viaf/56666929	http://id.loc.gov/authorities/names/n81026657
Li, Zhaoxun.	http://example.org/1414123#Agent700-23	http://viaf.org/viaf/48310601	http://id.loc.gov/authorities/names/n88063847
Banerjee, P. (Priyatosh), 1920-2007.	http://example.org/1321240#Agent700-21	http://viaf.org/viaf/46810951	http://id.loc.gov/authorities/names/n80009593
Lu, Xun, 1881-1936	http://example.org/1414794#Agent600-21	http://viaf.org/viaf/29537230	http://id.loc.gov/authorities/names/n50047988
Xiao, Desheng.	http://example.org/1412564#Agent700-24	http://viaf.org/viaf/305000879	http://id.loc.gov/authorities/names/n88046739
Leeds, Anthony R.	http://example.org/1305090#Agent700-24	http://viaf.org/viaf/72966112	http://id.loc.gov/authorities/names/n88604048
Jackson, Edgar Lionel, 1946-	http://example.org/1558145#Agent100-9	http://viaf.org/viaf/76158528	http://id.loc.gov/authorities/names/nr88004506
AWWA Research Foundation.	http://example.org/1556707#Agent710-19	http://viaf.org/viaf/150817334	http://id.loc.gov/authorities/names/n50067871
Phi Delta Kappa. Center on Evaluation, Development, and Research.	http://example.org/1323449#Agent710-25	http://viaf.org/viaf/142605035	http://id.loc.gov/authorities/names/n84201220
Center for Analytical Chemistry (U.S.)	http://example.org/1557925#Agent710-18	http://viaf.org/viaf/134511566	http://id.loc.gov/authorities/names/n79136637
Jaworski, John F.	http://example.org/1555844#Agent100-7	http://viaf.org/viaf/77639234	http://id.loc.gov/authorities/names/n81088816
Stojanović, Miroljub M.	http://example.org/1362303#Agent100-10	http://viaf.org/viaf/49634225	http://id.loc.gov/authorities/names/n83319813
National Science Board (U.S.).	http://example.org/1378545#Agent710-23	http://viaf.org/viaf/123760459	http://id.loc.gov/authorities/names/n82032003
Watt, James C. Y.	http://example.org/1403186#Agent100-12	http://viaf.org/viaf/44394922	http://id.loc.gov/authorities/names/n80098649
