name	ingest key	viaf ID	LC ID
Solo, Robert A.	http://example.org/1056319#Agent100-14	http://viaf.org/viaf/7436135	http://id.loc.gov/authorities/names/n80009921
Barnes, Hazel Estella.	http://example.org/1045580#Agent100-14	http://viaf.org/viaf/79096846	http://id.loc.gov/authorities/names/n50017456
Gurdon, Thornhagh, 1663-1733.	http://example.org/1048184#Agent100-11	http://viaf.org/viaf/1057	http://id.loc.gov/authorities/names/nr91034675
Centre for Advanced Study in the Developmental Sciences.	http://example.org/1029886#Agent710-28	http://viaf.org/viaf/137792804	http://id.loc.gov/authorities/names/n50078205
Sherwood, Martin.	http://example.org/1021718#Agent100-13	http://viaf.org/viaf/33350440	http://id.loc.gov/authorities/names/n82134624
Hodges, Donald C. (Donald Clark), 1923-2009.	http://example.org/1050567#Agent100-15	http://viaf.org/viaf/195242096	http://id.loc.gov/authorities/names/n50034628
Giles, F. T. (Francis Treseder), 1896-	http://example.org/1036603#Agent100-11	http://viaf.org/viaf/6379180	http://id.loc.gov/authorities/names/n85240855
Torre, Mottram,	http://example.org/1012157#Agent100-10	http://viaf.org/viaf/43898813	http://id.loc.gov/authorities/names/no97001655
Joiner, Charles A. (Charles Adrian), 1932-	http://example.org/1040262#Agent100-12	http://viaf.org/viaf/31534464	http://id.loc.gov/authorities/names/no00007656
Hervey, Walter Lowrie, 1862-1952.	http://example.org/1070961#Agent100-10	http://viaf.org/viaf/86372506	http://id.loc.gov/authorities/names/no2009059584
Hampshire College.	http://example.org/1072024#Agent610-18	http://viaf.org/viaf/145402640	http://id.loc.gov/authorities/names/n79061259
Cooper, Susan, 1935-	http://example.org/108118#Agent100-11	http://viaf.org/viaf/49344224	http://id.loc.gov/authorities/names/n79055718
Mebane, John, 1909-1987.	http://example.org/1087526#Agent100-12	http://viaf.org/viaf/40614722	http://id.loc.gov/authorities/names/n50013589
St. Antony's College (University of Oxford)	http://example.org/1053090#Agent810-21	http://viaf.org/viaf/139417827	http://id.loc.gov/authorities/names/n83132598
Brodribb, C. W. (Charles William), 1878-1945,	http://example.org/1091688#Agent700-19	http://viaf.org/viaf/7257926	http://id.loc.gov/authorities/names/nr92040752
Educational Facilities Laboratories.	http://example.org/1055958#Agent710-24	http://viaf.org/viaf/151257977	http://id.loc.gov/authorities/names/n79071395
Educational Facilities Laboratories.	http://example.org/1083800#Agent710-21	http://viaf.org/viaf/151257977	http://id.loc.gov/authorities/names/n79071395
Educational Facilities Laboratories.	http://example.org/1025838#Agent710-20	http://viaf.org/viaf/151257977	http://id.loc.gov/authorities/names/n79071395
