Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
McKim, Margaret G. (Margaret Grace), 1914-	92165594	92165594	1	McKim, Margaret G. (Margaret Grace), 1914-			Person		http://example.org/1065221#Agent700-20	
Stratmeyer, Florence Barbara, 1900-				Stratmeyer, Florence Barbara, 1900-			Person		http://example.org/1065223#Agent100-11	
Lurry, Lucile L				Lurry, Lucile L			Person		http://example.org/1064774#Agent100-10	
Alberty, Elsie J., 1924-1997	12036515	12036515	1	Alberty, Elsie J., 1924-1997			Person		http://example.org/1064774#Agent700-19	
Pierce, Paul Revere, 1890-1974	3860047	3860047	1	Pierce, Paul Revere, 1890-1974			Person		http://example.org/1064780#Agent100-11	
Moses, Harry E	306235734	306235734	0.9333333333	Moses, Harry E			Person		http://example.org/1083435#Agent100-15	
Bowen, Constance Mary				Bowen, Constance Mary			Person		http://example.org/1012818#Agent100-14	
Howson, A. G. (Albert Geoffrey), 1931-	108989382	108989382	1	Howson, A. G. (Albert Geoffrey), 1931- 			Person		http://example.org/1063267#Agent700-24	
Reis, Richard M., 1941-	116447401	116447401	1	Reis, Richard M., 1941-			Person		http://example.org/1012118#Agent100-9	
Newfoundland. Memorial University, St. John's				Newfoundland. Memorial University, St. John's			Jurisdiction		http://example.org/1012118#Agent810-20	
Garman, E. Thomas	111856932	111856932	1	Garman, E. Thomas			Person		http://example.org/1020728#Agent100-9	
Crank, Floyd L	1.36145304393979E+020	1.36145304393979E+020	0.9333333333	Crank, Floyd L			Person		http://example.org/1020728#Agent700-18	
Cochran, Julienne V	67978778	67978778	0.95	Cochran, Julienne V			Person		http://example.org/1020728#Agent700-19	
Glogau, Lillian	248539931	248539931	1	Glogau, Lillian			Person		http://example.org/1068440#Agent100-15	
Krause, Edmund				Krause, Edmund			Person		http://example.org/1068440#Agent700-24	
Wexler, Miriam				Wexler, Miriam			Person		http://example.org/1068440#Agent700-25	
Banathy, Bela H	79524777	79524777	0.9375	Banathy, Bela H			Person		http://example.org/1021887#Agent100-11	
Wikstrom, Walter S	40615017	40615017	0.9473684211	Wikstrom, Walter S			Person		http://example.org/1013973#Agent100-10	
Kryspin, William J				Kryspin, William J			Person		http://example.org/1065044#Agent100-13	
Feldhusen, John Frederick, 1926-	104691090	104691090	1	Feldhusen, John Frederick, 1926- 			Person		http://example.org/1065044#Agent700-23	
Brogden, James D				Brogden, James D			Person		http://example.org/1073697#Agent100-12	
Melbourne (Fla.) High School				Melbourne (Fla.) High School			Jurisdiction		http://example.org/1073697#Agent610-21	
Merwin, William C	24424320	24424320	0.9444444444	Merwin, William C			Person		http://example.org/1061811#Agent100-11	
Schneider, Donald O	6294835	6294835	0.95	Schneider, Donald O			Person		http://example.org/1061811#Agent700-20	
Stephens, Lester D	32169219	32169219	0.9473684211	Stephens, Lester D			Person		http://example.org/1061811#Agent700-21	
Dawson, Mildred Agnes, 1897-	65149282	65149282	1	Dawson, Mildred Agnes, 1897- 			Person		http://example.org/1062577#Agent100-12	
International Reading Association		130422232		International Reading Association	130422232	0.9393939394	Organization		http://example.org/1062577#Agent710-24	
Morrison, Edward J	254447536	254447536	1	Morrison, Edward J			Person		http://example.org/1013912#Agent100-12	
Braam, Leonard Steketee, 1923-	272069931	272069931	1	Braam, Leonard Steketee, 1923-			Person		http://example.org/1067938#Agent100-10	
Sheldon, William D	1284419	1284419	0.9473684211	Sheldon, William D			Person		http://example.org/1067938#Agent700-19	
Bursk, Edward Collins, 1907- 	20186029	20186029	0.875	Bursk, Edward Collins, 1907- 			Person		http://example.org/1012969#Agent700-24	
Blodgett, Timothy B	209569018	209569018	0.95	Blodgett, Timothy B			Person		http://example.org/1012969#Agent700-25	
Zeldin, B. (Burton), 1935-	233933289	233933289	1	Zeldin, B. (Burton), 1935-			Person		http://example.org/1007038#Agent100-9	
Dawson, Mildred Agnes, 1897-	65149282	65149282	1	Dawson, Mildred Agnes, 1897- 			Person		http://example.org/1065601#Agent100-12	
International Reading Association		130422232		International Reading Association	130422232	0.9393939394	Organization		http://example.org/1065601#Agent710-23	
Yonemura, Margaret	285427740	285427740	1	Yonemura, Margaret			Person		http://example.org/1070881#Agent100-11	
Committee for Economic Development				Committee for Economic Development			Organization		http://example.org/1006005#Agent110-12	
Bondi, Joseph	108654685	108654685	1	Bondi, Joseph			Person		http://example.org/1066306#Agent100-13	
Burlington Community Services Centre				Burlington Community Services Centre			Organization		http://example.org/1032551#Agent110-13	
Social Planning and Research Council of Hamilton and District		155883566		Social Planning and Research Council of Hamilton and District	155883566	1	Organization		http://example.org/1032551#Agent710-23	
Rollins, Sidney Philip, 1920-	165703427	165703427	0.9655172414	Rollins, Sidney Philip, 1920-			Person		http://example.org/1062009#Agent100-12	
Cartwright, Carol A., 1941-	74985466	74985466	1	Cartwright, Carol A., 1941-			Person		http://example.org/1025189#Agent100-12	
Cartwright, G. Phillip (Glen Phillip), 1937-	94636466	94636466	1	Cartwright, G. Phillip (Glen Phillip), 1937- 			Person		http://example.org/1025189#Agent700-24	
Deigan, C				Deigan, C			Person		http://example.org/1065134#Agent100-11	
Centre for Environmental Studies (Great Britain)		145306570		Centre for Environmental Studies (Great Britain)	145306570	1	Organization		http://example.org/1032048#Agent710-24	
Centre for Environmental Studies (Great Britain). Study Group on Developing Patterns of Urbanisation		132851714		Centre for Environmental Studies (Great Britain). Study Group on Developing Patterns of Urbanisation	132851714	1	Organization		http://example.org/1032101#Agent110-15	
Cowan, Peter, 1929- 	91307831	91307831	0.8260869565	Cowan, Peter, 1929- 			Person		http://example.org/1032101#Agent700-27	
Centre for Environmental Studies (Great Britain). Study Group on Developing Patterns of Urbanisation		132851714		Centre for Environmental Studies (Great Britain). Study Group on Developing Patterns of Urbanisation	132851714	1	Organization		http://example.org/1032102#Agent110-17	
Cowan, Peter, 1929- 	91307831	91307831	0.8260869565	Cowan, Peter, 1929- 			Person		http://example.org/1032102#Agent700-29	
Fryer, Douglas H. (Douglas Henry), 1891-1960	111634157	111634157	1	Fryer, Douglas H. (Douglas Henry), 1891-1960			Person		http://example.org/1013966#Agent100-10	
Espich, James E	68521587	68521587	0.9375	Espich, James E			Person		http://example.org/1059901#Agent100-13	
Williams, Bill, 1939- 				Williams, Bill, 1939- 			Person		http://example.org/1059901#Agent700-22	
Passow, A. Harry	1.03146462545128E+020	1.03146462545128E+020	1	Passow, A. Harry			Person		http://example.org/1070848#Agent700-20	
Miller, Lyle L	161779317	161779317	0.9333333333	Miller, Lyle L			Person		http://example.org/1062614#Agent100-10	
Hess, Kären M., 1939-				Hess, Kären M., 1939-			Person		http://example.org/102055#Agent100-11	
Shafer, Robert Eugene, 1925-	104999953	104999953	1	Shafer, Robert Eugene, 1925-			Person		http://example.org/102055#Agent700-21	
Morreau, Lanny E	77940397	77940397	0.9411764706	Morreau, Lanny E			Person		http://example.org/102055#Agent700-22	
Montgomery, Rhonda J. V	165569515	165569515	0.9130434783	Montgomery, Rhonda J. V			Person		http://example.org/1000918#Agent700-28	
Prothero, Joyce	279664520	279664520	1	Prothero, Joyce			Person		http://example.org/1000918#Agent700-29	
University of Washington. Pacific Northwest Long Term Care Center		143114283		University of Washington. Pacific Northwest Long Term Care Center	143114283	1	Organization		http://example.org/1000918#Agent710-30	
United States. Administration on Aging		154203095		United States. Administration on Aging	154203095	1	Jurisdiction		http://example.org/1000918#Agent710-31	
Russell, Karlene V				Russell, Karlene V			Person		http://example.org/1064617#Agent100-10	
South Penn School Study Council				South Penn School Study Council			Organization		http://example.org/1066320#Agent710-20	
Martin, Reed				Martin, Reed			Person		http://example.org/1043971#Agent100-12	
Lauridsen, David	270536038	270536038	1	Lauridsen, David			Person		http://example.org/1043971#Agent700-24	
Griffiths, Daniel Edward, 1917-	112275745	112275745	1	Griffiths, Daniel Edward, 1917- 			Person		http://example.org/1067273#Agent700-25	
Taxonomies of Organizational Behavior in Education Project		124734421		Taxonomies of Organizational Behavior in Education Project	124734421	1	Organization		http://example.org/1067273#Agent710-26	
Sanford, Chester Milton, 1872-				Sanford, Chester Milton, 1872-			Person		http://example.org/1066504#Agent100-10	
Faunce, Roland C., 1905-1983	8.11482079716003E+019	8.11482079716003E+019	1	Faunce, Roland C., 1905-1983			Person		http://example.org/1063276#Agent100-10	
Bossing, Nelson L. (Nelson Louis), 1893-1972	5304576	5304576	1	Bossing, Nelson L. (Nelson Louis), 1893-1972			Person		http://example.org/1063276#Agent700-20	
Faunce, Roland C., 1905-1983	8.11482079716003E+019	8.11482079716003E+019	1	Faunce, Roland C., 1905-1983			Person		http://example.org/1063274#Agent100-11	
Bristol, Lee Hastings, 1923-1979	116529791	116529791	1	Bristol, Lee Hastings, 1923-1979			Person		http://example.org/1053650#Agent100-10	
Chorafas, Dimitris N	99299080	99299080	0.9523809524	Chorafas, Dimitris N			Person		http://example.org/1012826#Agent100-10	
Powers, Stanley Piazza	38920314	38920314	1	Powers, Stanley Piazza			Person		http://example.org/1049709#Agent100-10	
Brown, F. Gerald	75428413	75428413	1	Brown, F. Gerald			Person		http://example.org/1049709#Agent700-22	
Arnold, David S				Arnold, David S			Person		http://example.org/1049709#Agent700-23	
Institute for Training in Municipal Administration		123152553		Institute for Training in Municipal Administration	123152553	1	Organization		http://example.org/1049709#Agent710-24	
Leonard, John Paul, 1901-				Leonard, John Paul, 1901-			Person		http://example.org/1064771#Agent100-11	
Rogge, John	120998052	120998052	1	Rogge, John			Person		http://example.org/1079825#Agent700-24	
International Geographical Union		138994824		International Geographical Union	138994824	0.9696969697	Organization		http://example.org/1079825#Agent710-25	
International Geographical Congress		139007522		International Geographical Congress	139007522	0.9722222222	Meeting		http://example.org/1079825#Agent711-26	
International Geographical Congress. (22nd : 1972 : Montréal, Quebec)				International Geographical Congress. (22nd : 1972 : Montréal, Quebec)			Meeting		http://example.org/1079825#Agent711-27	
Business Equipment Conference, Chicago, 1966				Business Equipment Conference, Chicago, 1966			Meeting		http://example.org/1011093#Agent111-11	
Business Equipment Manufacturers Association (U.S.)		168452041		Business Equipment Manufacturers Association (U.S.)	168452041	1	Organization		http://example.org/1011093#Agent710-24	
Age of Information Conference, Chicago, 1966		139523485		Age of Information Conference, Chicago, 1966	139523485	1	Meeting		http://example.org/1011093#Agent711-25	
Meyen, Edward L	92185849	92185849	0.9375	Meyen, Edward L			Person		http://example.org/1062027#Agent100-13	
ASCD-OASCD Curriculum Research Institute, Cincinnati, 1972				ASCD-OASCD Curriculum Research Institute, Cincinnati, 1972			Meeting		http://example.org/1017032#Agent111-10	
Phillips, James A				Phillips, James A			Person		http://example.org/1017032#Agent700-20	
Association for Supervision and Curriculum Development	7.11491962575748E+019	7.11491962575748E+019	1	Association for Supervision and Curriculum Development	122574129	0.9818181818	Organization		http://example.org/1017032#Agent710-21	
Ohio Association for Supervision and Curriculum Development		152499504		Ohio Association for Supervision and Curriculum Development	152499504	1	Organization		http://example.org/1017032#Agent710-22	
MacRury, King, 1915-	58707382	58707382	1	MacRury, King, 1915-			Person		http://example.org/1030419#Agent100-11	
Abueva, Jose Veloso, 1928-	74065761	74065761	0.8666666667	Abueva, Jose Veloso, 1928-			Person		http://example.org/1051036#Agent700-26	
Weidner, Edward W	38138845	38138845	0.9444444444	Weidner, Edward W			Person		http://example.org/1051036#Agent700-27	
East-West Center		142941932		East-West Center	142941932	0.9375	Organization		http://example.org/1051036#Agent710-28	
Ford Foundation		131336252		Ford Foundation	131336252	0.9333333333	Organization		http://example.org/1051036#Agent710-29	
Seminar on Development Administration, East-West Center, 1966				Seminar on Development Administration, East-West Center, 1966			Meeting		http://example.org/1051036#Agent711-30	
Swerdlow, Irving	61141842	61141842	1	Swerdlow, Irving			Person		http://example.org/1027236#Agent100-10	
Hirst, Cyntha C	228529644	228529644	0.8823529412	Hirst, Cyntha C			Person		http://example.org/1070795#Agent100-15	
Michaelis, Elaine	77693458	77693458	1	Michaelis, Elaine			Person		http://example.org/1070795#Agent700-26	
Mills, Rosemary Suzanne Louise				Mills, Rosemary Suzanne Louise			Person		http://example.org/10069#Agent100-9	
More, Douglas M., 1919-				More, Douglas M., 1919-			Person		http://example.org/1029295#Agent100-10	
Dinkmeyer, Don C	267115534	267115534	1	Dinkmeyer, Don C			Person		http://example.org/1060854#Agent100-11	
Caldwell, Edson	53701223	53701223	0.9375	Caldwell, Edson			Person		http://example.org/1060854#Agent700-23	
Chapple, Charles C	278246064	278246064	1	Chapple, Charles C			Person		http://example.org/1003944#Agent100-10	
Johnston, Robert B., 1936-	94030984	94030984	1	Johnston, Robert B., 1936-			Person		http://example.org/106465#Agent700-23	
Magrab, Phyllis R	38199054	38199054	0.9444444444	Magrab, Phyllis R			Person		http://example.org/106465#Agent700-24	
Fenoglio-Preiser, Cecilia M., 1943-	5.74145858123623E+020	5.74145858123623E+020	0.9714285714	Fenoglio-Preiser, Cecilia M., 1943-			Person		http://example.org/101641#Agent700-23	
Goodman, Reba	284484531	284484531	1	Goodman, Reba			Person		http://example.org/101641#Agent700-24	
King, Donald West	11131680	11131680	0.9444444444	King, Donald West			Person		http://example.org/101641#Agent700-25	
Given Institute of Pathobiology		150766770		Given Institute of Pathobiology	150766770	1	Organization		http://example.org/101641#Agent710-26	
Little, Wilson				Little, Wilson			Person		http://example.org/1060685#Agent100-10	
Chapman, A. L. (Alvan Lothair)	167980816	167980816	1	Chapman, A. L. (Alvan Lothair)			Person		http://example.org/1060685#Agent700-19	
Brown, Diana L. (Diana Lee)	48104362	48104362	1	Brown, Diana L. (Diana Lee)			Person		http://example.org/1033496#Agent100-15	
Gerzina, Frank J				Gerzina, Frank J			Person		http://example.org/1075688#Agent100-10	
Cleaves, Peter S	91298490	91298490	0.9411764706	Cleaves, Peter S			Person		http://example.org/1054036#Agent100-12	
Aaronfreed, Justin				Aaronfreed, Justin			Person		http://example.org/1063173#Agent700-26	
Illinois Curriculum Program				Illinois Curriculum Program			Organization		http://example.org/1063763#Agent110-10	
Grant, Eugene Benjamin, 1908- 				Grant, Eugene Benjamin, 1908- 			Person		http://example.org/1063763#Agent700-20	
Karlin, Robert	91929336	91929336	1	Karlin, Robert			Person		http://example.org/1063763#Agent700-21	
Illinois Curriculum Program				Illinois Curriculum Program			Jurisdiction		http://example.org/1063763#Agent810-22	
Coward, Stuart J	189939525	189939525	0.9411764706	Coward, Stuart J			Person		http://example.org/1006423#Agent100-12	
Lee, Laura L. (Laura Louise), 1914-1987	108100087	108100087	1	Lee, Laura L. (Laura Louise), 1914-1987			Person		http://example.org/1046295#Agent100-12	
Harris, Charles M., 1936-				Harris, Charles M., 1936-			Person		http://example.org/109489#Agent100-12	
Gardenhour, Nancy D				Gardenhour, Nancy D			Person		http://example.org/109489#Agent700-24	
Mursell, James L. (James Lockhart), 1893-1963	4489554	4489554	1	Mursell, James L. (James Lockhart), 1893-1963			Person		http://example.org/1060456#Agent100-11	
Wiskirchen, George	94658701	94658701	1	Wiskirchen, George			Person		http://example.org/1075509#Agent100-10	
Stephens, John Mortimer, 1901-	113000218	113000218	1	Stephens, John Mortimer, 1901-			Person		http://example.org/1032201#Agent100-12	
Evans, Ellis D	79420579	79420579	0.9333333333	Evans, Ellis D			Person		http://example.org/1032201#Agent700-21	
Freudenthal, Juan Rothschild, 1937-				Freudenthal, Juan Rothschild, 1937-			Person		http://example.org/1066732#Agent100-11	
United Nations Conference on the Human Environment (1972 : Stockholm, Sweden)		167879890		United Nations Conference on the Human Environment (1972 : Stockholm, Sweden)	167879890	1	Meeting		http://example.org/10885#Agent711-21	
Torrance, E. Paul (Ellis Paul), 1915-2003	30345201	30345201	1	Torrance, E. Paul (Ellis Paul), 1915-2003			Person		http://example.org/104488#Agent100-9	
Gupta, Ram Krishna, 1926				Gupta, Ram Krishna, 1926			Person		http://example.org/104488#Agent700-20	
Lippman, William Jay, 1927-	57888706	57888706	1	Lippman, William Jay, 1927-			Person		http://example.org/1011865#Agent700-22	
Practising Law Institute		138321575		Practising Law Institute	138321575	0.96	Organization		http://example.org/1011865#Agent710-23	
Clark, Robert P., 1940-	311106484	311106484	0.9565217391	Clark, Robert P., 1940-			Person		http://example.org/1056142#Agent100-13	
England, George William				England, George William			Person		http://example.org/1010749#Agent100-10	
Schatz, Sayre P	16013410	16013410	0.9375	Schatz, Sayre P			Person		http://example.org/1018568#Agent100-11	
Nigeria. Federal Loans Board				Nigeria. Federal Loans Board			Jurisdiction		http://example.org/1018568#Agent610-19	
Griffin, C. W. (Charles William), 1925-	110340373	110340373	1	Griffin, C. W. (Charles William), 1925-			Person		http://example.org/1080559#Agent100-11	
American Institute of Architects		129906901		American Institute of Architects	129906901	0.9375	Organization		http://example.org/1080559#Agent710-20	
Diamond, William, 1917-2010	91324201	91324201	1	Diamond, William, 1917-2010			Person		http://example.org/1021115#Agent700-20	
Kuiper, E. T	6968482	6968482	0.9230769231	Kuiper, E. T			Person		http://example.org/1021115#Agent700-21	
Gustafson, Douglas	9421506	9421506	1	Gustafson, Douglas			Person		http://example.org/1021115#Agent700-22	
Mathew, P. M				Mathew, P. M			Person		http://example.org/1021115#Agent700-23	
World Bank		271359876		World Bank	271359876	0.9090909091	Organization		http://example.org/1021115#Agent710-24	
Zinkin, Maurice	190034881	190034881	1	Zinkin, Maurice			Person		http://example.org/1027895#Agent100-11	
Hallowell, John H. (John Hamilton), 1913-	39467036	39467036	1	Hallowell, John H. (John Hamilton), 1913- 			Person		http://example.org/1026812#Agent100-11	
Allott, Antony N	65248307	65248307	0.9411764706	Allott, Antony N			Person		http://example.org/1026812#Agent700-21	
Gardner, David Bruce	285844417	285844417	1	Gardner, David Bruce			Person		http://example.org/1030917#Agent100-14	
Bower, T. G. R., 1941-	108313189	108313189	1	Bower, T. G. R., 1941-			Person		http://example.org/1037786#Agent100-15	
Lunzer, Eric Anthony	91693562	91693562	1	Lunzer, Eric Anthony			Person		http://example.org/1062305#Agent100-16	
Morris, J. F				Morris, J. F			Person		http://example.org/1062305#Agent700-27	
Lawr, Douglas A				Lawr, Douglas A			Person		http://example.org/1037045#Agent100-11	
Ohadike, Patrick O	58120900	58120900	0.9473684211	Ohadike, Patrick O			Person		http://example.org/1020750#Agent100-11	
United States. Office of Coal Research		133038518		United States. Office of Coal Research	133038518	1	Jurisdiction		http://example.org/1079636#Agent110-9	
Pittsburg &amp; Midway Coal Mining Co				Pittsburg &amp; Midway Coal Mining Co			Organization		http://example.org/1079636#Agent710-21	
Davidson, Shirley M., 1930-				Davidson, Shirley M., 1930-			Person		http://example.org/1057254#Agent100-9	
Systems Analysis &amp; Research Corporation				Systems Analysis &amp; Research Corporation			Organization		http://example.org/1077197#Agent110-11	
United States. Office of Economic Opportunity		157692258		United States. Office of Economic Opportunity	157692258	1	Jurisdiction		http://example.org/1077197#Agent710-21	
Warren Forest Counties Economic Opportunity Council				Warren Forest Counties Economic Opportunity Council			Organization		http://example.org/1077197#Agent710-22	
Mecham, Merlin J	9933740	9933740	0.9411764706	Mecham, Merlin J			Person		http://example.org/1062975#Agent100-11	
Pandey, K. L. (Krishna Lal), 1931-	19276039	19276039	1	Pandey, K. L. (Krishna Lal), 1931-			Person		http://example.org/1018483#Agent100-11	
Schools Council (Great Britain). Welsh Committee		132923261		Schools Council (Great Britain). Welsh Committee	132923261	1	Organization		http://example.org/1024429#Agent110-13	
Leicester, Henry Marshall, 1906-	14878370	14878370	0.8888888889	Leicester, Henry Marshall, 1906-			Person		http://example.org/1061886#Agent100-13	
Fetter, Frank Whitson, 1899-1991	3769427	3769427	1	Fetter, Frank Whitson, 1899-1991			Person		http://example.org/1017697#Agent100-11	
Dutt, Nalinaksha	110533069	110533069	1	Dutt, Nalinaksha			Person		http://example.org/1036970#Agent100-10	
Bajpai, K. D	73903763	73903763	0.9230769231	Bajpai, K. D			Person		http://example.org/1036970#Agent700-19	
Conference for the reduction and limitation of armaments, Geneva, 1932-				Conference for the reduction and limitation of armaments, Geneva, 1932-			Person		http://example.org/1055199#Agent600-18	
Schaer, Wilhelm				Schaer, Wilhelm			Person		http://example.org/1055199#Agent700-20	
Schwendemann, Karl	44673607	44673607	1	Schwendemann, Karl			Person		http://example.org/1055199#Agent700-21	
Schiefelbein, Ernesto	90716929	90716929	1	Schiefelbein, Ernesto			Person		http://example.org/1047458#Agent100-12	
Davis, Russell G	62789873	62789873	0.9411764706	Davis, Russell G			Person		http://example.org/1047458#Agent700-21	
Hawkins, Layton S., 1879-				Hawkins, Layton S., 1879-			Person		http://example.org/1062134#Agent100-11	
Swanson, John Chester, 1904- 				Swanson, John Chester, 1904- 			Person		http://example.org/1062134#Agent700-20	
United States. Panel of Consultants on Vocational Education		262740914		United States. Panel of Consultants on Vocational Education	262740914	1	Jurisdiction		http://example.org/1062134#Agent710-21	
Heany, Donald F	271025679	271025679	0.9375	Heany, Donald F			Person		http://example.org/1012033#Agent100-11	
Swartz, George	46037118	46037118	1	Swartz, George			Person		http://example.org/1011472#Agent100-10	
Ivey, Frederic Maurice, 1917-				Ivey, Frederic Maurice, 1917-			Person		http://example.org/1070502#Agent100-9	
Wieland, Christoph Martin, 1733-1813	9856912	9856912	0.972972973	Wieland, Christoph Martin, 1733-1813			Person		http://example.org/1070502#Agent600-19	
Glushko, Valentin Petrovich	22183419	22183419	1	Glushko, Valentin Petrovich			Person		http://example.org/1008679#Agent100-11	
Gabel, R. (Richard), 1928-	60410484	60410484	1	Gabel, R. (Richard), 1928-			Person		http://example.org/1008027#Agent100-12	
McConagha, William Albert	26948501	26948501	1	McConagha, William Albert			Person		http://example.org/1000504#Agent100-11	
Malkiel, Yakov, 1914-1998	110261896	110261896	1	Malkiel, Yakov, 1914-1998			Person		http://example.org/1093086#Agent100-10	
Cooper, J. Phillip (Jerome Phillip), 1943-	31597302	31597302	1	Cooper, J. Phillip (Jerome Phillip), 1943-			Person		http://example.org/1037932#Agent100-13	
Gowan, John Curtis	13598139	13598139	1	Gowan, John Curtis			Person		http://example.org/1052059#Agent100-10	
Creative Education Foundation		146549937		Creative Education Foundation	146549937	0.9666666667	Organization		http://example.org/1052059#Agent710-22	
Popple, Charles Sterling, 1906-				Popple, Charles Sterling, 1906-			Person		http://example.org/1017019#Agent100-11	
Hawkins, Layton S., 1879-				Hawkins, Layton S., 1879-			Person		http://example.org/1070472#Agent100-10	
Dix, Edgar Hutton, 1892-				Dix, Edgar Hutton, 1892-			Person		http://example.org/1028006#Agent100-9	
Anderson, William Albert, 1917-				Anderson, William Albert, 1917-			Person		http://example.org/1028006#Agent700-19	
Shumaker, M. Byron				Shumaker, M. Byron			Person		http://example.org/1028006#Agent700-20	
Alcoa Research Laboratories		156233976		Alcoa Research Laboratories	156233976	1	Organization		http://example.org/1028006#Agent810-21	
Schumacher, August				Schumacher, August			Person		http://example.org/1006852#Agent100-11	
Makale, D. L				Makale, D. L			Person		http://example.org/1074000#Agent100-10	
Lawrence, N. A				Lawrence, N. A			Person		http://example.org/1074000#Agent700-21	
Associated Engineering Services		128920522		Associated Engineering Services	128920522	1	Organization		http://example.org/1074000#Agent710-22	
Makale, Holloway &amp; Associates				Makale, Holloway &amp; Associates			Organization		http://example.org/1074000#Agent710-23	
International School of Physics Enrico Fermi		133400316		International School of Physics Enrico Fermi	133400316	0.9545454545	Meeting		http://example.org/1072993#Agent111-11	
Morinaga, Haruhiko, 1922-	23554142	23554142	0.8620689655	Morinaga, Haruhiko, 1922-			Person		http://example.org/1072993#Agent700-24	
Società italiana di fisica		128802026		Società italiana di fisica	128802026	0.962962963	Organization		http://example.org/1072993#Agent710-25	
International School of Physics Enrico Fermi		133400316		International School of Physics Enrico Fermi	133400316	0.9545454545	Meeting		http://example.org/1072993#Agent811-26	
International Conference on Educational Measurement, 1st, Berlin, 1967				International Conference on Educational Measurement, 1st, Berlin, 1967			Meeting		http://example.org/1064261#Agent111-15	
Ingenkamp, Karlheinz	8184144	8184144	1	Ingenkamp, Karlheinz			Person		http://example.org/1064261#Agent700-27	
Pädagogisches Zentrum (Berlin, Germany)		158053208		Pädagogisches Zentrum (Berlin, Germany)	158053208	1	Organization		http://example.org/1064261#Agent710-28	
Clark, Cal, 1945-				Clark, Cal, 1945-			Person		http://example.org/100184#Agent100-13	
Johnson, Karl F				Johnson, Karl F			Person		http://example.org/100184#Agent700-25	
Wuerker, Ralph F				Wuerker, Ralph F			Person		http://example.org/1041154#Agent700-19	
Institute of Electrical and Electronics Engineers. Electron Devices Group		151880932		Institute of Electrical and Electronics Engineers. Electron Devices Group	151880932	1	Organization		http://example.org/1041154#Agent710-20	
United States. National Oceanic and Atmospheric Administration		138297002		United States. National Oceanic and Atmospheric Administration	138297002	1	Jurisdiction		http://example.org/1041154#Agent710-21	
Ames Research Center		131341285		Ames Research Center	131341285	1	Organization		http://example.org/1041154#Agent710-22	
Gottlieb, A. Arthur (Abraham Arthur), 1937-1998	111725194	111725194	1	Gottlieb, A. Arthur (Abraham Arthur), 1937-1998			Person		http://example.org/1052444#Agent100-11	
Batty, J. (Joseph), 1929-	110076267	110076267	1	Batty, J. (Joseph), 1929- 			Person		http://example.org/1013611#Agent100-13	
Institute of Cost and Works Accountants (Great Britain)		150708108		Institute of Cost and Works Accountants (Great Britain)	150708108	1	Organization		http://example.org/1013611#Agent710-25	
Pollard, Harold R	20874525	20874525	0.9444444444	Pollard, Harold R			Person		http://example.org/1022589#Agent100-12	
International Congress on Mathematical Education. 2d, Exeter, Eng., 1972				International Congress on Mathematical Education. 2d, Exeter, Eng., 1972			Meeting		http://example.org/1017710#Agent111-12	
Howson, A. G. (Albert Geoffrey), 1931-	108989382	108989382	1	Howson, A. G. (Albert Geoffrey), 1931-			Person		http://example.org/1017710#Agent700-22	
May, Francis B	1.09514948908169E+021	1.09514948908169E+021	0.9333333333	May, Francis B			Person		http://example.org/1015174#Agent100-10	
Batty, J. (Joseph), 1929-	110076267	110076267	1	Batty, J. (Joseph), 1929-			Person		http://example.org/1011083#Agent100-13	
Institute of Office Management				Institute of Office Management			Organization		http://example.org/1011083#Agent710-23	
Smart, Robert Fyffe	235987686	235987686	1	Smart, Robert Fyffe			Person		http://example.org/1060579#Agent100-11	
British Institute of International and Comparative Law		127896959		British Institute of International and Comparative Law	127896959	0.9259259259	Organization		http://example.org/105590#Agent110-11	
Kasto, Jalil	16438677	16438677	1	Kasto, Jalil			Person		http://example.org/105590#Agent800-23	
Stevens, L. L				Stevens, L. L			Person		http://example.org/1014883#Agent100-10	
University of British Columbia. Centre for Continuing Education		143013169		University of British Columbia. Centre for Continuing Education	143013169	1	Organization		http://example.org/1014883#Agent710-21	
Jong, Fritz J. de	252364564	252364564	1	Jong, Fritz J. de			Person		http://example.org/1049364#Agent100-12	
Nederlands Instituut voor het Banken Effectenbedrijf				Nederlands Instituut voor het Banken Effectenbedrijf			Organization		http://example.org/1049364#Agent810-24	
Nieuwenhuijze, C. A. O. van (Christoffel Anthonie Olivier), 1920-	46770427	46770427	1	Nieuwenhuijze, C. A. O. van (Christoffel Anthonie Olivier), 1920-			Person		http://example.org/1015177#Agent100-11	
Newman, Barbara M	108330102	108330102	0.9444444444	Newman, Barbara M			Person		http://example.org/103087#Agent700-21	
Newman, Philip R	274396150	274396150	1	Newman, Philip R			Person		http://example.org/103087#Agent700-22	
Leeuwen, Arend Theodoor van, 1918-1993	112288455	112288455	0.9487179487	Leeuwen, Arend Theodoor van, 1918-1993			Person		http://example.org/1027241#Agent100-16	
Kohr, Leopold, 1909-1994	18026025	18026025	1	Kohr, Leopold, 1909-1994			Person		http://example.org/1027178#Agent100-11	
Colloque international de la Fondation française d'études nordiques, 4th, le Havre et Rouen, 1969				Colloque international de la Fondation française d'études nordiques, 4th, le Havre et Rouen, 1969			Meeting		http://example.org/1033002#Agent111-11	
