Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Calgary Regional Planning Commission	n82088837	100	Calgary Regional Planning Commission		n82088837		Calgary Regional Planning Commission	n82088837	1	Organization		http://example.org/1396986#Agent710-17	
CEP Consultants Ltd	n85000205	88	CEP Consultants Ltd				CEP Consultants Ltd			Organization		http://example.org/1396986#Agent710-18	
J.R. Century Petroleum Consultants Ltd			J.R. Century Petroleum Consultants Ltd				J.R. Century Petroleum Consultants Ltd			Organization		http://example.org/1396986#Agent710-19	
Millet, Christian	nr97037210	100	Millet, Christian	nr97037210	nr97037210	1	Millet, Christian			Person		http://example.org/1397050#Agent100-11	
Canadian Centre for Occupational Health and Safety	n85160029	100	Canadian Centre for Occupational Health and Safety		n85160029		Canadian Centre for Occupational Health and Safety	n85160029	1	Organization		http://example.org/1397050#Agent710-24	
IEEE Power Engineering Society	n79054327	100	IEEE Power Engineering Society		n79054327		IEEE Power Engineering Society	n79054327	0.9333333333	Organization		http://example.org/1397103#Agent710-23	
MacNaughton, Margot			MacNaughton, Margot				MacNaughton, Margot			Person		http://example.org/1397323#Agent100-11	
Muren, Marie			Muren, Marie				Muren, Marie			Person		http://example.org/1397323#Agent700-24	
National Library of Canada	n82020426	100	National Library of Canada		n82020426		National Library of Canada	n82020426	0.962962963	Organization		http://example.org/1397323#Agent710-25	
Wildlife Agreement Workshop (1985 : Yellowknife, N.W.T.)			Wildlife Agreement Workshop (1985 : Yellowknife, N.W.T.)				Wildlife Agreement Workshop (1985 : Yellowknife, N.W.T.)			Organization		http://example.org/1397429#Agent110-11	
Cheezie, Gerry			Cheezie, Gerry				Cheezie, Gerry			Person		http://example.org/1397429#Agent700-25	
Trip-de-Roch, Emil			Trip-de-Roch, Emil				Trip-de-Roch, Emil			Person		http://example.org/1397429#Agent700-26	
Dene/Metis Negotiations Secretariat			Dene/Metis Negotiations Secretariat				Dene/Metis Negotiations Secretariat			Organization		http://example.org/1397429#Agent710-27	
Metis Association of the Northwest Territories	n77005373	100	Metis Association of the Northwest Territories		n77005373		Metis Association of the Northwest Territories	n77005373	1	Organization		http://example.org/1397429#Agent710-28	
Jennings, Linda, 1946-	n85027297	100	Jennings, Linda, 1946-	n85027297	n85027297	0.8461538462	Jennings, Linda, 1946-			Person		http://example.org/1397874#Agent100-12	
Lamp, Mary L.	n85027298	100	Lamp, Mary L	n85027298	n85027298	0.9230769231	Lamp, Mary L			Person		http://example.org/1397874#Agent700-22	
Stenberg, Jerome, 1955-	n85027299	100	Stenberg, Jerome, 1955-	n85027299	n85027299	1	Stenberg, Jerome, 1955-			Person		http://example.org/1397874#Agent700-23	
Ellis, Steven G., 1950-	n84226136	100	Ellis, Steven G., 1950-	n84226136	n84226136	0.8518518519	Ellis, Steven G., 1950-			Person		http://example.org/1398100#Agent100-16	
Ungar, Joseph, 1948-	n85076821	100	Ungar, Joseph, 1948-	n85076821	n85076821	1	Ungar, Joseph, 1948-			Person		http://example.org/1398279#Agent100-12	
Hooke, Della	n82272880	100	Hooke, Della	n82272880	n82272880	1	Hooke, Della			Person		http://example.org/1398280#Agent700-23	
University of Oxford. Dept. for External Studies	n81036242	94	University of Oxford. Dept. for External Studies		n81036242		University of Oxford. Dept. for External Studies	n81036242	0.8490566038	Organization		http://example.org/1398280#Agent710-24	
Arsenov, V. G			Arsenov, V. G				Arsenov, V. G			Person		http://example.org/1398366#Agent100-12	
Gammage, Richard B.	n85028710	100	Gammage, Richard B	n85028710	n85028710	0.9473684211	Gammage, Richard B			Person		http://example.org/1398455#Agent700-30	
Kaye, Stephen V.	n85028711	100	Kaye, Stephen V	n85028711	n85028711	0.9375	Kaye, Stephen V			Person		http://example.org/1398455#Agent700-31	
Jacobs, Vivian A.	n83171382	100	Jacobs, Vivian A	n83171382	n83171382	0.9411764706	Jacobs, Vivian A			Person		http://example.org/1398455#Agent700-32	
Oak Ridge National Laboratory	n81018718	100	Oak Ridge National Laboratory		n81018718		Oak Ridge National Laboratory	n81018718	0.9310344828	Organization		http://example.org/1398455#Agent710-33	
Life Sciences Symposium. (7th : 1984 : Knoxville, Tenn.)			Life Sciences Symposium. (7th : 1984 : Knoxville, Tenn.)				Life Sciences Symposium. (7th : 1984 : Knoxville, Tenn.)			Meeting		http://example.org/1398455#Agent711-34	
Ivanov, S. V.	n85090328	100	Ivanov, S. V				Ivanov, S. V			Person		http://example.org/1398879#Agent100-12	
Canadian International Development Agency	n80126017	100	Canadian International Development Agency		n80126017		Canadian International Development Agency	n80126017	0.9761904762	Organization		http://example.org/1399229#Agent710-18	
Callen, Herbert B.	n85052294	100	Callen, Herbert B	n85052294	n85052294	0.9444444444	Callen, Herbert B			Person		http://example.org/1399696#Agent100-12	
Weinberg, Gerald M.	n79054985	100	Weinberg, Gerald M	n79054985	n79054985	0.9473684211	Weinberg, Gerald M			Person		http://example.org/1400450#Agent100-12	
Geller, Dennis P., 1947-	n84073432	100	Geller, Dennis P., 1947-	n84073432	n84073432	1	Geller, Dennis P., 1947-			Person		http://example.org/1400450#Agent700-24	
Hamilton, Michael M.	no2004052084	100	Hamilton, Michael M				Hamilton, Michael M			Person		http://example.org/1400868#Agent700-26	
Crandell, W. Dean	n92116747	100	Crandell, W. Dean	n92116747	n92116747	1	Crandell, W. Dean			Person		http://example.org/1400868#Agent700-27	
Sulitzer, Paul-Loup, 1946-	n83122472	100	Sulitzer, Paul-Loup, 1946-	n83122472	n83122472	0.8666666667	Sulitzer, Paul-Loup, 1946-			Person		http://example.org/1400896#Agent100-12	
Honadle, George	n79122336	100	Honadle, George	n79122336	n79122336	1	Honadle, George			Person		http://example.org/1401550#Agent100-13	
VanSant, Jerry	n84201479	100	VanSant, Jerry	n84201479	n84201479	1	VanSant, Jerry			Person		http://example.org/1401550#Agent700-24	
Finamore, John F., 1951-	n85025348	100	Finamore, John F., 1951-	n85025348	n85025348	0.8571428571	Finamore, John F., 1951-			Person		http://example.org/1401638#Agent100-12	
Iamblichus, approximately 250-approximately 330	n50053655	100	Iamblichus, approximately 250-approximately 330	n50053655	n50053655	1	Iamblichus, approximately 250-approximately 330			Person		http://example.org/1401638#Agent600-22	
Keyfitz, Nathan, 1913-2010	n80015604	100	Keyfitz, Nathan, 1913-2010	n80015604	n80015604	1	Keyfitz, Nathan, 1913-2010			Person		http://example.org/1401909#Agent100-12	
Alberta Research Council. Atmospheric Sciences Department	no88001564	100	Alberta Research Council. Atmospheric Sciences Department		no88001564		Alberta Research Council. Atmospheric Sciences Department	no88001564	1	Organization		http://example.org/1402306#Agent710-20	
Vitt, Dale H. (Dale Hadley), 1944-	n87848211	100	Vitt, Dale H. (Dale Hadley), 1944-	n87848211	n87848211	1	Vitt, Dale H. (Dale Hadley), 1944-			Person		http://example.org/1402895#Agent100-10	
Gradstein, S. R. (Stephan Robbert)	n86805348	100	Gradstein, S. R. (Stephan Robbert)	n86805348	n86805348	1	Gradstein, S. R. (Stephan Robbert)			Person		http://example.org/1402895#Agent700-22	
Iwatsuki, Zennosuke, 1929-	n89643688	100	Iwatsuki, Zennosuke, 1929-	n89643688	n89643688	1	Iwatsuki, Zennosuke, 1929-			Person		http://example.org/1402895#Agent700-23	
Sábato, Ernesto R.	n80028392	97	Sábato, Ernesto R	n80028392	n80028392	0.9444444444	Sábato, Ernesto R			Person		http://example.org/1403173#Agent600-22	
Maturo, Graciela, 1928-	n84008792	100	Maturo, Graciela, 1928-	n84008792	n84008792	1	Maturo, Graciela, 1928-			Person		http://example.org/1403173#Agent700-23	
Centro de Estudios Latinoamericanos (Argentina)	n79067991	100	Centro de Estudios Latinoamericanos (Argentina)		n79067991		Centro de Estudios Latinoamericanos (Argentina)	n79067991	0.9574468085	Organization		http://example.org/1403173#Agent710-24	
Hay, John, 1939-	n85306412	100	Hay, John, 1939-	n85306412	n85306412	0.8	Hay, John, 1939-			Person		http://example.org/1403181#Agent100-12	
China House Gallery	n82033009	100	China House Gallery		n82033009		China House Gallery	n82033009	1	Organization		http://example.org/1403181#Agent710-25	
China Institute in America	n79065664	100	China Institute in America		n79065664		China Institute in America	n79065664	1	Organization		http://example.org/1403181#Agent710-26	
Watt, James C. Y.	n80098649	100	Watt, James C. Y	n80098649	n80098649	0.875	Watt, James C. Y			Person		http://example.org/1403186#Agent100-12	
China House Gallery	n82033009	100	China House Gallery		n82033009		China House Gallery	n82033009	1	Organization		http://example.org/1403186#Agent710-24	
Hanami, Tadashi	n79058749	100	Hanami, Tadashi	n79058749	n79058749	1	Hanami, Tadashi			Person		http://example.org/1403381#Agent100-10	
Johnston, Timothy D.	n84122801	100	Johnston, Timothy D	n84122801	n84122801	0.95	Johnston, Timothy D			Person		http://example.org/1404306#Agent700-23	
Pietrewicz, Alexandra T.	n84122802	100	Pietrewicz, Alexandra T	n84122802	n84122802	0.9583333333	Pietrewicz, Alexandra T			Person		http://example.org/1404306#Agent700-24	
Moore, Colleen Grogan	n85213057	100	Moore, Colleen Grogan	n85213057	n85213057	1	Moore, Colleen Grogan			Person		http://example.org/1404483#Agent100-12	
Siskin, Cheryl	n85213056	100	Siskin, Cheryl	n85213056	n85213056	1	Siskin, Cheryl			Person		http://example.org/1404483#Agent700-22	
Beardsley, Aubrey, 1872-1898	n80036714	100	Beardsley, Aubrey, 1872-1898	n80036714	n80036714	1	Beardsley, Aubrey, 1872-1898			Person		http://example.org/1405075#Agent100-12	
Beardsley, Aubrey, 1872-1898	n80036714	100	Beardsley, Aubrey, 1872-1898	n80036714	n80036714	1	Beardsley, Aubrey, 1872-1898			Person		http://example.org/1405075#Agent600-23	
Reade, Brian	n50043927	100	Reade, Brian	n50043927	n50043927	1	Reade, Brian			Person		http://example.org/1405075#Agent700-24	
Italy. Soprintendenza speciale alla Galleria nazionale d'arte moderna e contemporanea	n80081917	100	Italy. Soprintendenza speciale alla Galleria nazionale d'arte moderna e contemporanea		n80081917		Italy. Soprintendenza speciale alla Galleria nazionale d'arte moderna e contemporanea	n80081917	1	Jurisdiction		http://example.org/1405075#Agent710-25	
Victoria and Albert Museum	n79066252	100	Victoria and Albert Museum		n79066252		Victoria and Albert Museum	n79066252	0.962962963	Organization		http://example.org/1405075#Agent710-26	
British Council	n80050498	100	British Council				British Council			Organization		http://example.org/1405075#Agent710-27	
Oakley, Barry	n50029841	100	Oakley, Barry	n50029841	n50029841	1	Oakley, Barry			Person		http://example.org/1405242#Agent100-12	
Young, Deborah A.	n91060659	100	Young, Deborah A	n91060659	n91060659	0.9411764706	Young, Deborah A			Person		http://example.org/1405299#Agent100-11	
Art Gallery of Nova Scotia	n84183559	100	Art Gallery of Nova Scotia		n84183559		Art Gallery of Nova Scotia	n84183559	0.9615384615	Organization		http://example.org/1405299#Agent710-27	
Museum Assistance Programmes (Canada)	n80026448	89	Museum Assistance Programmes (Canada)				Museum Assistance Programmes (Canada)			Organization		http://example.org/1405299#Agent710-28	
Conseil des artistes peintres du Québec	nr90013786	99	Conseil des artistes peintres du Québec		nr90013786		Conseil des artistes peintres du Québec	nr90013786	1	Organization		http://example.org/1405386#Agent710-19	
Galeries nationales du Grand Palais (France)	n80160083	100	Galeries nationales du Grand Palais (France)		n80160083		Galeries nationales du Grand Palais (France)	n80160083	1	Organization		http://example.org/1405386#Agent710-20	
Maison de la culture Côte-des-Neiges	n93117245	99	Maison de la culture Côte-des-Neiges		n93117245		Maison de la culture Côte-des-Neiges	n93117245	0.9459459459	Organization		http://example.org/1405386#Agent710-21	
Arnold, Grant	n86839880	100	Arnold, Grant	n86839880	n86839880	1	Arnold, Grant			Person		http://example.org/1405453#Agent100-14	
Forsyth, Mina, 1920-			Forsyth, Mina, 1920-				Forsyth, Mina, 1920-			Person		http://example.org/1405453#Agent600-26	
Forsyth, Mina, 1920-			Forsyth, Mina, 1920-				Forsyth, Mina, 1920-			Person		http://example.org/1405453#Agent700-29	
Mendel Art Gallery	n82108121	100	Mendel Art Gallery		n82108121		Mendel Art Gallery	n82108121	1	Organization		http://example.org/1405453#Agent710-30	
Godfrey Dean Cultural Centre			Godfrey Dean Cultural Centre				Godfrey Dean Cultural Centre			Organization		http://example.org/1405453#Agent710-31	
Butler, Sheila, 1938-	n82140687	100	Butler, Sheila, 1938-	n82140687	n82140687	1	Butler, Sheila, 1938-			Person		http://example.org/1405481#Agent100-14	
Bruning, Alex, 1937-			Bruning, Alex, 1937-				Bruning, Alex, 1937-			Person		http://example.org/1405481#Agent600-24	
Bruning, Alex, 1937-			Bruning, Alex, 1937-				Bruning, Alex, 1937-			Person		http://example.org/1405481#Agent700-25	
Gallery 111	n83011156	100	Gallery 111		n83011156		Gallery 111	n83011156	1	Organization		http://example.org/1405481#Agent710-26	
Banff Centre	n80072770	100	Banff Centre		n80072770		Banff Centre	n80072770	1	Organization		http://example.org/1405518#Agent110-11	
Banff Centre	n80072770	100	Banff Centre		n80072770		Banff Centre	n80072770	1	Organization		http://example.org/1405518#Agent610-20	
Alberta. Alberta Culture	n77008857	100	Alberta. Alberta Culture		n77008857		Alberta. Alberta Culture	n77008857	1	Jurisdiction		http://example.org/1405518#Agent710-22	
Alberta. Visual Arts	n82134659	100	Alberta. Visual Arts		n82134659		Alberta. Visual Arts	n82134659	1	Jurisdiction		http://example.org/1405518#Agent710-23	
Walter J. Phillips Gallery	n84116689		Walter J. Phillips Gallery		n84116689		Walter J. Phillips Gallery	n84116689	0.8846153846	Organization		http://example.org/1405518#Agent710-24	
Galerie Dresdnere			Galerie Dresdnere				Galerie Dresdnere			Organization		http://example.org/1405672#Agent110-9	
Dickson, Jennifer	n86854809	100	Dickson, Jennifer	n86854809	n86854809	1	Dickson, Jennifer			Person		http://example.org/1405672#Agent600-18	
Klinger, Julius	n84042490	100	Klinger, Julius	n84042490	n84042490	1	Klinger, Julius			Person		http://example.org/1406755#Agent100-13	
Canadian Association of University Teachers	n50036093	100	Canadian Association of University Teachers		n50036093		Canadian Association of University Teachers	n50036093	0.9534883721	Organization		http://example.org/1407608#Agent710-23	
Hilliard, Robert L., 1925-	n50035196	100	Hilliard, Robert L., 1925-	n50035196	n50035196	0.8666666667	Hilliard, Robert L., 1925-			Person		http://example.org/1407999#Agent700-24	
Emerson College	n82138192	100	Emerson College		n82138192		Emerson College	n82138192	1	Organization		http://example.org/1407999#Agent710-25	
Goethe-Institut (Munich, Germany)	n50061362	100	Goethe-Institut (Munich, Germany)		n50061362		Goethe-Institut (Munich, Germany)	n50061362	1	Organization		http://example.org/1407999#Agent710-26	
Adolf-Grimme-Institut	n81035934	100	Adolf-Grimme-Institut		n81035934		Adolf-Grimme-Institut	n81035934	1	Organization		http://example.org/1407999#Agent710-27	
Bielawski, E.	n86093173	100	Bielawski, E				Bielawski, E			Person		http://example.org/1408285#Agent700-25	
Freeman, Milton M. R., 1934-	n82223035	100	Freeman, Milton M. R., 1934-	n82223035	n82223035	0.9642857143	Freeman, Milton M. R., 1934-			Person		http://example.org/1409258#Agent100-12	
Western Regional Science Association. Meeting. (23rd : 1984 : Monterey, Calif.)			Western Regional Science Association. Meeting. (23rd : 1984 : Monterey, Calif.)				Western Regional Science Association. Meeting. (23rd : 1984 : Monterey, Calif.)			Organization		http://example.org/1409258#Agent710-24	
Western Regional Science Association. Meeting	n82122946	100	Western Regional Science Association. Meeting		n82122946		Western Regional Science Association. Meeting	n82122946	1	Organization		http://example.org/1409258#Agent710-25	
Parnell, Dale, 1928-	n78089811	100	Parnell, Dale, 1928-	n78089811	n78089811	1	Parnell, Dale, 1928-			Person		http://example.org/1409288#Agent100-17	
Sillanpaa, Len			Sillanpaa, Len				Sillanpaa, Len			Person		http://example.org/1409929#Agent100-11	
Northern Affairs Program (Canada). Office of the Northern Research and Science Advisor	n87139298	100	Northern Affairs Program (Canada). Office of the Northern Research and Science Advisor		n87139298		Northern Affairs Program (Canada). Office of the Northern Research and Science Advisor	n87139298	1	Organization		http://example.org/1409929#Agent710-21	
Zhang, Huinong	n87839088	100	Zhang, Huinong	n87839088	n87839088	1	Zhang, Huinong			Person		http://example.org/1410281#Agent100-10	
Xia, Yun	n84005120	100	Xia, Yun				Xia, Yun			Person		http://example.org/1410281#Agent700-20	
张　慧侬．			张　慧侬．				张　慧侬．			Person		http://example.org/1410281#Agent880-22	
夏　耘．			夏　耘．				夏　耘．			Person		http://example.org/1410281#Agent880-27	
Liang, Shuming, 1893-1988	n79068454	100	Liang, Shuming, 1893-1988	n79068454	n79068454	1	Liang, Shuming, 1893-1988			Person		http://example.org/1410288#Agent100-12	
梁　漱溟， 1893-			梁　漱溟， 1893-				梁　漱溟， 1893-			Person		http://example.org/1410288#Agent880-24	
Shandong Sheng bo wu guan	n82110184	100	Shandong Sheng bo wu guan		n82110184		Shandong Sheng bo wu guan	n82110184	1	Organization		http://example.org/1410293#Agent710-29	
Shandong Sheng wen wu kao gu yan jiu suo	n82245904	100	Shandong Sheng wen wu kao gu yan jiu suo		n82245904		Shandong Sheng wen wu kao gu yan jiu suo	n82245904	1	Organization		http://example.org/1410293#Agent710-30	
山东省　博物馆			山东省　博物馆				山东省　博物馆			Organization		http://example.org/1410293#Agent880-36	
山东省　文物　考古　研究所			山东省　文物　考古　研究所				山东省　文物　考古　研究所			Organization		http://example.org/1410293#Agent880-37	
Xizang Zizhiqu wen wu guan li wei yuan hui	n85244581	100	Xizang Zizhiqu wen wu guan li wei yuan hui		n85244581		Xizang Zizhiqu wen wu guan li wei yuan hui	n85244581	1	Organization		http://example.org/1410295#Agent710-27	
Sichuan da xue. Li shi xi	n79052885	100	Sichuan da xue. Li shi xi		n79052885		Sichuan da xue. Li shi xi	n79052885	1	Organization		http://example.org/1410295#Agent710-28	
Zhongguo she hui ke xue yuan. Kao gu yan jiu suo	n79069224	100	Zhongguo she hui ke xue yuan. Kao gu yan jiu suo		n79069224		Zhongguo she hui ke xue yuan. Kao gu yan jiu suo	n79069224	1	Organization		http://example.org/1410295#Agent710-29	
西藏　自治区　文物　管理　委员会．			西藏　自治区　文物　管理　委员会．				西藏　自治区　文物　管理　委员会．			Organization		http://example.org/1410295#Agent880-37	
四川　大学． 历史系．			四川　大学． 历史系．				四川　大学． 历史系．			Organization		http://example.org/1410295#Agent880-38	
中国　社会　科学院． 考古　研究所．			中国　社会　科学院． 考古　研究所．				中国　社会　科学院． 考古　研究所．			Organization		http://example.org/1410295#Agent880-39	
Tang, Guizhang	n81125356	100	Tang, Guizhang	n81125356	n81125356	1	Tang, Guizhang			Person		http://example.org/1410302#Agent100-12	
唐　圭璋．			唐　圭璋．				唐　圭璋．			Person		http://example.org/1410302#Agent880-23	
Zeng, Guofan, 1811-1872	n81018013	100	Zeng, Guofan, 1811-1872	n81018013	n81018013	1	Zeng, Guofan, 1811-1872			Person		http://example.org/1410304#Agent100-11	
Zeng, Guofan, 1811-1872	n81018013	100	Zeng, Guofan, 1811-1872	n81018013	n81018013	1	Zeng, Guofan, 1811-1872			Person		http://example.org/1410304#Agent600-21	
曾　國藩， 1811-1872			曾　國藩， 1811-1872				曾　國藩， 1811-1872			Person		http://example.org/1410304#Agent880-23	
曾　國藩， 1811-1872			曾　國藩， 1811-1872				曾　國藩， 1811-1872			Person		http://example.org/1410304#Agent880-28	
Ke, Yunlu	n85388644	100	Ke, Yunlu	n85388644	n85388644	1	Ke, Yunlu			Person		http://example.org/1410324#Agent100-12	
柯　云路．			柯　云路．				柯　云路．			Person		http://example.org/1410324#Agent880-22	
Pan, Hannian, 1906-1977	n85332401	100	Pan, Hannian, 1906-1977	n85332401	n85332401	1	Pan, Hannian, 1906-1977			Person		http://example.org/1410338#Agent600-19	
潘　漢年， 1906-1977			潘　漢年， 1906-1977				潘　漢年， 1906-1977			Person		http://example.org/1410338#Agent880-24	
Ding, Li	n85183931	100	Ding, Li				Ding, Li			Person		http://example.org/1410378#Agent700-19	
Qiao, Si	n86061178	100	Qiao, Si				Qiao, Si			Person		http://example.org/1410378#Agent700-20	
丁　力．			丁　力．				丁　力．			Person		http://example.org/1410378#Agent880-24	
乔　斯．			乔　斯．				乔　斯．			Person		http://example.org/1410378#Agent880-25	
Miura, Shumon, 1926-	n83037745	87	Miura, Shumon, 1926-	n83037745	n83037745	0.8333333333	Miura, Shumon, 1926-			Person		http://example.org/1410465#Agent100-11	
Guangdong Sheng bo wu guan	n82149155	100	Guangdong Sheng bo wu guan		n82149155		Guangdong Sheng bo wu guan	n82149155	1	Organization		http://example.org/1410478#Agent710-26	
Chinese University of Hong Kong. Art Gallery	n84031848	100	Chinese University of Hong Kong. Art Gallery		n84031848		Chinese University of Hong Kong. Art Gallery	n84031848	1	Organization		http://example.org/1410478#Agent710-27	
廣東省　博物館．			廣東省　博物館．				廣東省　博物館．			Organization		http://example.org/1410478#Agent880-32	
Jiang, Yihua	nr99019253	100	Jiang, Yihua	nr99019253	nr99019253	1	Jiang, Yihua			Person		http://example.org/1410567#Agent100-12	
Zhang, Taiyan, 1869-1936	n81073922	100	Zhang, Taiyan, 1869-1936	n81073922	n81073922	1	Zhang, Taiyan, 1869-1936			Person		http://example.org/1410567#Agent600-22	
姜　义华			姜　义华				姜　义华			Person		http://example.org/1410567#Agent880-23	
章　太炎, 1868-1936			章　太炎, 1868-1936				章　太炎, 1868-1936			Person		http://example.org/1410567#Agent880-27	
Zhang, Taiyan, 1869-1936	n81073922	100	Zhang, Taiyan, 1869-1936	n81073922	n81073922	1	Zhang, Taiyan, 1869-1936			Person		http://example.org/1410648#Agent100-10	
Zhang, Taiyan, 1869-1936	n81073922	100	Zhang, Taiyan, 1869-1936	n81073922	n81073922	1	Zhang, Taiyan, 1869-1936			Person		http://example.org/1410648#Agent600-20	
Tang, Guoli	n85136947	100	Tang, Guoli	n85136947	n85136947	1	Tang, Guoli			Person		http://example.org/1410648#Agent700-22	
章　太炎, 1868-1936			章　太炎, 1868-1936				章　太炎, 1868-1936			Person		http://example.org/1410648#Agent880-23	
章　太炎, 1868-1936			章　太炎, 1868-1936				章　太炎, 1868-1936			Person		http://example.org/1410648#Agent880-27	
湯　國梨			湯　國梨				湯　國梨			Person		http://example.org/1410648#Agent880-28	
Bai, Wei, 1911-	n88118491	100	Bai, Wei, 1911-	n88118491	n88118491	1	Bai, Wei, 1911-			Person		http://example.org/1410718#Agent100-12	
Lu, Xun, 1881-1936	n50047988	100	Lu, Xun, 1881-1936	n50047988	n50047988	1	Lu, Xun, 1881-1936			Person		http://example.org/1410718#Agent700-23	
白　危, 1911-			白　危, 1911-				白　危, 1911-			Person		http://example.org/1410718#Agent880-25	
魯　迅, 1881-1936			魯　迅, 1881-1936				魯　迅, 1881-1936			Person		http://example.org/1410718#Agent880-30	
Ge, Qin, 1910-			Ge, Qin, 1910-				Ge, Qin, 1910-			Person		http://example.org/1410732#Agent100-12	
Lu, Xun, 1881-1936	n50047988	100	Lu, Xun, 1881-1936	n50047988	n50047988	1	Lu, Xun, 1881-1936			Person		http://example.org/1410732#Agent700-23	
葛　琴, 1910-			葛　琴, 1910-				葛　琴, 1910-			Person		http://example.org/1410732#Agent880-25	
魯　迅, 1881-1936			魯　迅, 1881-1936				魯　迅, 1881-1936			Person		http://example.org/1410732#Agent880-30	
Ma, Maoyuan	n82063434	100	Ma, Maoyuan	n82063434	n82063434	1	Ma, Maoyuan			Person		http://example.org/1410737#Agent100-12	
Zhao, Changping	n85058322	100	Zhao, Changping	n85058322	n85058322	1	Zhao, Changping			Person		http://example.org/1410737#Agent700-24	
马　茂元．			马　茂元．				马　茂元．			Person		http://example.org/1410737#Agent880-27	
赵　昌平．			赵　昌平．				赵　昌平．			Person		http://example.org/1410737#Agent880-32	
Saṅghasena	n81117476	95	Saṅghasena	n81117476	n81117476	0.8181818182	Saṅghasena			Person		http://example.org/1410749#Agent100-10	
Pinqing	n83160541	100	Pinqing				Pinqing			Person		http://example.org/1410749#Agent700-23	
Lu, Xun, 1881-1936	n50047988	100	Lu, Xun, 1881-1936	n50047988	n50047988	1	Lu, Xun, 1881-1936			Person		http://example.org/1410749#Agent700-24	
品青．			品青．				品青．			Person		http://example.org/1410749#Agent880-31	
魯　迅， 1881-1936			魯　迅， 1881-1936				魯　迅， 1881-1936			Person		http://example.org/1410749#Agent880-32	
Chen, Fan	n81047285	100	Chen, Fan				Chen, Fan			Person		http://example.org/1410769#Agent100-12	
Chen, Fan	n81047285	100	Chen, Fan				Chen, Fan			Person		http://example.org/1410769#Agent600-21	
陈　凡．			陈　凡．				陈　凡．			Person		http://example.org/1410769#Agent880-23	
陈　凡．			陈　凡．				陈　凡．			Person		http://example.org/1410769#Agent880-27	
Zhuang, Weifeng	n86133383	100	Zhuang, Weifeng	n86133383	n86133383	1	Zhuang, Weifeng			Person		http://example.org/1410770#Agent700-24	
Zhu, Shijia	n85031924	100	Zhu, Shijia	n85031924	n85031924	1	Zhu, Shijia			Person		http://example.org/1410770#Agent700-25	
Feng, Baolin	n86133382	100	Feng, Baolin	n86133382	n86133382	1	Feng, Baolin			Person		http://example.org/1410770#Agent700-26	
Wang, Shuping	n86133381	100	Wang, Shuping	n86133381	n86133381	1	Wang, Shuping			Person		http://example.org/1410770#Agent700-27	
Zhongguo ke xue yuan. Beijing tian wen tai	n82201229	100	Zhongguo ke xue yuan. Beijing tian wen tai		n82201229		Zhongguo ke xue yuan. Beijing tian wen tai	n82201229	1	Organization		http://example.org/1410770#Agent710-28	
莊　威鳳．			莊　威鳳．				莊　威鳳．			Person		http://example.org/1410770#Agent880-32	
朱　士嘉．			朱　士嘉．				朱　士嘉．			Person		http://example.org/1410770#Agent880-33	
馮　寶琳．			馮　寶琳．				馮　寶琳．			Person		http://example.org/1410770#Agent880-34	
王　素萍．			王　素萍．				王　素萍．			Person		http://example.org/1410770#Agent880-35	
中國　科學院． 北京　天文臺．			中國　科學院． 北京　天文臺．				中國　科學院． 北京　天文臺．			Organization		http://example.org/1410770#Agent880-36	
Qin, Guan, 1049-1100	n80158872	100	Qin, Guan, 1049-1100	n80158872	n80158872	1	Qin, Guan, 1049-1100			Person		http://example.org/1410784#Agent100-12	
Xu, Peijun	n82122684	100	Xu, Peijun	n82122684	n82122684	1	Xu, Peijun			Person		http://example.org/1410784#Agent700-23	
秦　觀， 1049-1100			秦　觀， 1049-1100				秦　觀， 1049-1100			Person		http://example.org/1410784#Agent880-25	
徐　培均．			徐　培均．				徐　培均．			Person		http://example.org/1410784#Agent880-30	
Kurimoto Gakuen	n86131614	100	Kurimoto Gakuen		n86131614		Kurimoto Gakuen	n86131614	1	Organization		http://example.org/1410867#Agent610-19	
Kurimoto Gakuen	n86131614	100	Kurimoto Gakuen		n86131614		Kurimoto Gakuen	n86131614	1	Organization		http://example.org/1410867#Agent710-20	
Kurimoto, Shin'ichirō, 1941-	n80058740	98	Kurimoto, Shin'ichirō, 1941-				Kurimoto, Shin'ichirō, 1941-			Person		http://example.org/1410890#Agent100-13	
Liu, Dakui, 1698-1779	n87865671	100	Liu, Dakui, 1698-1779	n87865671	n87865671	1	Liu, Dakui, 1698-1779			Person		http://example.org/1410915#Agent100-12	
Wu, Mengfu	n82271100	100	Wu, Mengfu	n82271100	n82271100	1	Wu, Mengfu			Person		http://example.org/1410915#Agent700-23	
刘　大〓			刘　大〓				刘　大〓			Person		http://example.org/1410915#Agent880-25	
吴　孟复			吴　孟复				吴　孟复			Person		http://example.org/1410915#Agent880-30	
Jia, Ming	n86005685	100	Jia, Ming				Jia, Ming			Person		http://example.org/1410930#Agent700-24	
贾　茗．			贾　茗．				贾　茗．			Person		http://example.org/1410930#Agent880-31	
Wu, Xiaonan	n85236581	100	Wu, Xiaonan	n85236581	n85236581	1	Wu, Xiaonan			Person		http://example.org/1410953#Agent100-12	
