Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Hanson, Robert F	no2012029359	88	Hanson, Robert F				Hanson, Robert F			Person		http://example.org/1033560#Agent100-16	
Carlson, Reynold Edgar	n50032447	100	Carlson, Reynold Edgar	n50032447	n50032447	1	Carlson, Reynold Edgar			Person		http://example.org/1033560#Agent700-28	
Glaser, Robert, 1921-2012	n50033091	100	Glaser, Robert, 1921-2012	n50033091	n50033091	1	Glaser, Robert, 1921-2012			Person		http://example.org/1061903#Agent700-22	
Holzner, Burkart	n79120918	100	Holzner, Burkart	n79120918	n79120918	1	Holzner, Burkart			Person		http://example.org/1061903#Agent700-23	
American Educational Research Association	n79079610	100	American Educational Research Association		n79079610		American Educational Research Association	n79079610	0.9268292683	Organization		http://example.org/1061903#Agent710-24	
Phi Delta Kappa	n79041783	100	Phi Delta Kappa		n79041783		Phi Delta Kappa	n79041783	0.9375	Organization		http://example.org/1061903#Agent710-25	
Leavitt, Harold J.	n79122404	100	Leavitt, Harold J	n79122404	n79122404	0.9444444444	Leavitt, Harold J			Person		http://example.org/1071131#Agent100-12	
Pinfield, Lawrence	no94017613	94	Pinfield, Lawrence	no94017613	no94017613	0.8571428571	Pinfield, Lawrence			Person		http://example.org/1071131#Agent700-23	
Webb, Eugene J., 1933-1995	n81084111	100	Webb, Eugene J., 1933-1995	n81084111	n81084111	1	Webb, Eugene J., 1933-1995			Person		http://example.org/1071131#Agent700-24	
Rhenman, Eric	n50044841	100	Rhenman, Eric	n50044841	n50044841	1	Rhenman, Eric			Person		http://example.org/1057737#Agent100-13	
Funk, B. Gordon	n87112161	100	Funk, B. Gordon	n87112161	n87112161	1	Funk, B. Gordon			Person		http://example.org/10050#Agent100-9	
Zhmurovskiĭ, Dmitriĭ Petrovich	n80156509	96	Zhmurovskiĭ, Dmitriĭ Petrovich	n80156509	n80156509	0.875	Zhmurovskiĭ, Dmitriĭ Petrovich			Person		http://example.org/1048940#Agent100-11	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1048940#Agent610-20	
Rovinskiĭ, N. N. (Nikolaĭ Nikolaevich), 1887-	no95014977	86	Rovinskiĭ, N. N. (Nikolaĭ Nikolaevich), 1887-	no95014977	no95014977	1	Rovinskiĭ, N. N. (Nikolaĭ Nikolaevich), 1887-			Person		http://example.org/1014812#Agent100-11	
Meerovich, Grigoriĭ Mikhaĭlovich			Meerovich, Grigoriĭ Mikhaĭlovich				Meerovich, Grigoriĭ Mikhaĭlovich			Person		http://example.org/1014804#Agent100-11	
Shumov, N	n99275570	88	Shumov, N				Shumov, N			Person		http://example.org/1014804#Agent700-21	
Pʻilisopʻayutʻyan ev Iravunkʻi Institut (Haykakan SSH Gitutʻyunneri Akademia)	n83058432	100	Pʻilisopʻayutʻyan ev Iravunkʻi Institut (Haykakan SSH Gitutʻyunneri Akademia)		n83058432		Pʻilisopʻayutʻyan ev Iravunkʻi Institut (Haykakan SSH Gitutʻyunneri Akademia)	n83058432	1	Organization		http://example.org/1052279#Agent710-20	
Khlebnikova, A. V			Khlebnikova, A. V				Khlebnikova, A. V			Person		http://example.org/1065445#Agent100-10	
Kotli︠a︡rov, Vladimir Fedorovich	n86090968	100	Kotli͡arov, Vladimir Fedorovich	n86090968	n86090968	0.9375	Kotli͡arov, Vladimir Fedorovich			Person		http://example.org/1059029#Agent100-11	
Leshchinskiĭ, Dmitriri Stakhievich			Leshchinskiĭ, Dmitriri Stakhievich				Leshchinskiĭ, Dmitriri Stakhievich			Person		http://example.org/1059029#Agent700-22	
Sokolovskiĭ, N. K. (Nikolaĭ Korneevich)	n98097971	97	Sokolovskiĭ, N. K. (Nikolaĭ Korneevich)	n98097971	n98097971	0.9024390244	Sokolovskiĭ, N. K. (Nikolaĭ Korneevich)			Person		http://example.org/1059029#Agent700-23	
Smirnov, Petr Vasilʹevich			Smirnov, Petr Vasilʹevich				Smirnov, Petr Vasilʹevich			Person		http://example.org/1010648#Agent100-10	
Tarasʹi͡ant͡s. R. B			Tarasʹi͡ant͡s. R. B				Tarasʹi͡ant͡s. R. B			Organization		http://example.org/1010648#Agent710-21	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/1054981#Agent610-18	
Alekseev, V. M.	n92026931	100	Alekseev, V. M				Alekseev, V. M			Person		http://example.org/1054981#Agent700-19	
Morozov, G. I. (Grigoriĭ Iosifovich), 1921-	n83009759	92	Morozov, G. I. (Grigoriĭ Iosifovich), 1921-	n83009759	n83009759	0.875	Morozov, G. I. (Grigoriĭ Iosifovich), 1921-			Person		http://example.org/1054971#Agent100-10	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/1054971#Agent610-19	
Kachalina, Li︠u︡dmila Nikolaevna	n80138826	100	Kachalina, Li͡udmila Nikolaevna	n80138826	n80138826	0.9375	Kachalina, Li͡udmila Nikolaevna			Person		http://example.org/1011120#Agent100-10	
Bykovskiĭ, D. I︠A︡. (Dzhon I︠A︡kovlevich)	n83234779	98	Bykovskiĭ, D. I͡A. (Dzhon I͡Akovlevich)	n83234779	n83234779	0.8571428571	Bykovskiĭ, D. I͡A. (Dzhon I͡Akovlevich)			Person		http://example.org/1052216#Agent100-10	
Grachev, Mikhail Fedorovich			Grachev, Mikhail Fedorovich				Grachev, Mikhail Fedorovich			Person		http://example.org/1018015#Agent100-11	
Nedosekina, Nina Aleksandrovna			Nedosekina, Nina Aleksandrovna				Nedosekina, Nina Aleksandrovna			Person		http://example.org/1000817#Agent100-11	
Azovkin, Ivan Akimovich	n81078326	92	Azovkin, Ivan Akimovich				Azovkin, Ivan Akimovich			Person		http://example.org/1052207#Agent100-10	
Kravchuk, M. I			Kravchuk, M. I				Kravchuk, M. I			Person		http://example.org/1014795#Agent100-11	
Bykhovskiĭ, B. Ė. (Bernard Ėmmanuilovich), 1898-1980	n50051885	95	Bykhovskiĭ, B. Ė. (Bernard Ėmmanuilovich), 1898-1980	n50051885	n50051885	0.8909090909	Bykhovskiĭ, B. Ė. (Bernard Ėmmanuilovich), 1898-1980			Person		http://example.org/107590#Agent700-22	
Bolʹshakova, K. G.	n92025506	100	Bolʹshakova, K. G	n92025506	n92025506	0.9411764706	Bolʹshakova, K. G			Person		http://example.org/107590#Agent700-23	
Institut istorii estestvoznanii︠a︡ i tekhniki (Akademii︠a︡ nauk SSSR). Leningradskoe otdelenie	n88057495	100	Institut istorii estestvoznanii͡a i tekhniki (Akademii͡a nauk SSSR). Leningradskoe otdelenie		n88057495		Institut istorii estestvoznanii͡a i tekhniki (Akademii͡a nauk SSSR). Leningradskoe otdelenie	n88057495	0.9574468085	Organization		http://example.org/107590#Agent710-24	
Akademii︠a︡ nauk SSSR. Arkhiv	n82066971	100	Akademii͡a nauk SSSR. Arkhiv		n82066971		Akademii͡a nauk SSSR. Arkhiv	n82066971	0.9310344828	Organization		http://example.org/107590#Agent710-25	
Shunikov, Aleksandr Mikhaĭlovich			Shunikov, Aleksandr Mikhaĭlovich				Shunikov, Aleksandr Mikhaĭlovich			Person		http://example.org/1003180#Agent100-11	
Bakhov, A. S. (Anatoliĭ Sergeevich)	no2005093366	98	Bakhov, A. S. (Anatoliĭ Sergeevich)	no2005093366	no2005093366	0.9444444444	Bakhov, A. S. (Anatoliĭ Sergeevich)			Person		http://example.org/1053401#Agent100-10	
Warsaw Treaty Organization	n50002351	100	Warsaw Treaty Organization		n50002351		Warsaw Treaty Organization	n50002351	1	Organization		http://example.org/1053401#Agent610-19	
Krochak, B. I͡A			Krochak, B. I͡A				Krochak, B. I͡A			Person		http://example.org/1038714#Agent100-10	
Zastela, V. V			Zastela, V. V				Zastela, V. V			Person		http://example.org/1038714#Agent700-23	
Kosteli͡anskiĭ, V. M			Kosteli͡anskiĭ, V. M				Kosteli͡anskiĭ, V. M			Person		http://example.org/1038714#Agent700-24	
Vladova, N. V. (Natalʹi︠a︡ Vladimirovna)	n88135760	100	Vladova, N. V. (Natalʹi͡a Vladimirovna)	n88135760	n88135760	0.95	Vladova, N. V. (Natalʹi͡a Vladimirovna)			Person		http://example.org/1000063#Agent100-11	
Vsesoi︠u︡znyĭ t︠s︡entralʹnyĭ sovet professionalʹnykh soi︠u︡zov	n84067994	98	Vsesoi͡uznyĭ t͡sentralʹnyĭ sovet professionalʹnykh soi͡uzov		n84067994		Vsesoi͡uznyĭ t͡sentralʹnyĭ sovet professionalʹnykh soi͡uzov	n84067994	0.9032258065	Organization		http://example.org/1000844#Agent110-11	
Borisov, Konstantin Ivanovich	no2006092347	100	Borisov, Konstantin Ivanovich	no2006092347	no2006092347	1	Borisov, Konstantin Ivanovich			Person		http://example.org/1000844#Agent700-21	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1019441#Agent610-19	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1019441#Agent610-20	
Zolotarev, N. A. (Nikolaĭ Andreevich)	n83012269	98	Zolotarev, N. A. (Nikolaĭ Andreevich)	n83012269	n83012269	0.9473684211	Zolotarev, N. A. (Nikolaĭ Andreevich)			Person		http://example.org/1019441#Agent700-21	
Koteln̆ikov, Pavel Ivanovich			Koteln̆ikov, Pavel Ivanovich				Koteln̆ikov, Pavel Ivanovich			Person		http://example.org/1019441#Agent700-22	
Vsesoi︠u︡znyĭ leninskiĭ kommunisticheskiĭ soi︠u︡z molodezhi	n82052322	97	Vsesoi͡uznyĭ leninskiĭ kommunisticheskiĭ soi͡uz molodezhi		n82052322		Vsesoi͡uznyĭ leninskiĭ kommunisticheskiĭ soi͡uz molodezhi	n82052322	0.9322033898	Organization		http://example.org/1031199#Agent610-18	
Korneeva, I. S			Korneeva, I. S				Korneeva, I. S			Person		http://example.org/1031199#Agent700-19	
Kaganovich, L. M. (Lazarʹ Moiseevich), 1893-1991	n84087111	100	Kaganovich, L. M. (Lazarʹ Moiseevich), 1893-1991	n84087111	n84087111	1	Kaganovich, L. M. (Lazarʹ Moiseevich), 1893-1991			Person		http://example.org/1049728#Agent100-9	
Dynes, Russell Rowe, 1923-	n80028216	100	Dynes, Russell Rowe, 1923-	n80028216	n80028216	1	Dynes, Russell Rowe, 1923-			Person		http://example.org/1034513#Agent100-11	
Ohio State University. Disaster Research Center	n79117312	100	Ohio State University. Disaster Research Center		n79117312		Ohio State University. Disaster Research Center	n79117312	1	Organization		http://example.org/1034513#Agent810-23	
Brunner, Ronald D.	n82017666	100	Brunner, Ronald D	n82017666	n82017666	0.9444444444	Brunner, Ronald D			Person		http://example.org/1043629#Agent100-13	
Brewer, Garry D.	n50044305	100	Brewer, Garry D	n50044305	n50044305	0.9375	Brewer, Garry D			Person		http://example.org/1043629#Agent700-25	
Mason, Alpheus Thomas, 1899-1989	n50043663	100	Mason, Alpheus Thomas, 1899-1989	n50043663	n50043663	0.9696969697	Mason, Alpheus Thomas, 1899-1989			Person		http://example.org/1003166#Agent100-12	
Ashby, Joe C.	no00032912	100	Ashby, Joe C	no00032912	no00032912	0.9230769231	Ashby, Joe C			Person		http://example.org/105120#Agent100-11	
Cárdenas, Lázaro, Pres. of Mexico, 1895-			Cárdenas, Lázaro, Pres. of Mexico, 1895-				Cárdenas, Lázaro, Pres. of Mexico, 1895-			Person		http://example.org/105120#Agent600-20	
Alexander, Robert J. (Robert Jackson), 1918-2010	n50033322	100	Alexander, Robert J. (Robert Jackson), 1918-2010	n50033322	n50033322	1	Alexander, Robert J. (Robert Jackson), 1918-2010			Person		http://example.org/104266#Agent100-11	
Kumar, Pradeep, 1940-	n50053588	100	Kumar, Pradeep, 1940-	n50053588	n50053588	1	Kumar, Pradeep, 1940-			Person		http://example.org/1001279#Agent100-12	
Queen's University (Kingston, Ont.). Industrial Relations Centre	n81120448	100	Queen's University (Kingston, Ont.). Industrial Relations Centre		n81120448		Queen's University (Kingston, Ont.). Industrial Relations Centre	n81120448	1	Organization		http://example.org/1001279#Agent710-26	
Queen's University (Kingston, Ont.). School of Industrial Relations	n86068760	100	Queen's University (Kingston, Ont.). School of Industrial Relations		n86068760		Queen's University (Kingston, Ont.). School of Industrial Relations	n86068760	1	Organization		http://example.org/1001279#Agent710-27	
Association of Labor Relations Agencies. Conference. (36th : 1987 : Albany, N.Y.)			Association of Labor Relations Agencies. Conference. (36th : 1987 : Albany, N.Y.)				Association of Labor Relations Agencies. Conference. (36th : 1987 : Albany, N.Y.)			Organization		http://example.org/1001279#Agent710-28	
Marquand, H. A. (Hilary Adair), 1901-	nr92009966	100	Marquand, H. A. (Hilary Adair), 1901-	nr92009966	nr92009966	0.9024390244	Marquand, H. A. (Hilary Adair), 1901-			Person		http://example.org/1000505#Agent100-10	
Beeston, John	no94037744	100	Beeston, John	no94037744	no94037744	1	Beeston, John			Person		http://example.org/1035728#Agent100-9	
Cramm, Karen M			Cramm, Karen M				Cramm, Karen M			Person		http://example.org/1035728#Agent700-22	
Robertson, Sheila M			Robertson, Sheila M				Robertson, Sheila M			Person		http://example.org/1035728#Agent700-23	
Dalhousie University. Institute of Public Affairs	n79007226	100	Dalhousie University. Institute of Public Affairs		n79007226		Dalhousie University. Institute of Public Affairs	n79007226	0.98	Organization		http://example.org/1035728#Agent710-24	
Mortimer, Wyndham, 1884-1966	n90675329	100	Mortimer, Wyndham, 1884-1966	n90675329	n90675329	1	Mortimer, Wyndham, 1884-1966			Person		http://example.org/1001300#Agent100-13	
Mortimer, Wyndham, 1884-1966	n90675329	100	Mortimer, Wyndham, 1884-1966	n90675329	n90675329	1	Mortimer, Wyndham, 1884-1966			Person		http://example.org/1001300#Agent600-21	
English, Urma			English, Urma				English, Urma			Person		http://example.org/1014758#Agent100-11	
Nissman, Albert, 1930-	n85314184	100	Nissman, Albert, 1930-	n85314184	n85314184	1	Nissman, Albert, 1930-			Person		http://example.org/1066436#Agent100-12	
Lutz, John T., 1923-	n88141996	100	Lutz, John T., 1923-	n88141996	n88141996	1	Lutz, John T., 1923-			Person		http://example.org/1066436#Agent700-22	
Lacy, Gene M.	no93011377	100	Lacy, Gene M	no93011377	no93011377	0.9230769231	Lacy, Gene M			Person		http://example.org/1075476#Agent100-12	
Stubbs, Michael, 1947-	n83039610	100	Stubbs, Michael, 1947-	n83039610	n83039610	0.8461538462	Stubbs, Michael, 1947-			Person		http://example.org/1075636#Agent100-10	
Edinburgh (Scotland) University. Centre for Research in the Educational Sciences			Edinburgh (Scotland) University. Centre for Research in the Educational Sciences				Edinburgh (Scotland) University. Centre for Research in the Educational Sciences			Jurisdiction		http://example.org/1075636#Agent810-21	
Bushnell, David S.	n83069851	100	Bushnell, David S	n83069851	n83069851	0.9444444444	Bushnell, David S			Person		http://example.org/1004675#Agent100-16	
American Association of Junior Colleges	n79058490	100	American Association of Junior Colleges		n79058490		American Association of Junior Colleges	n79058490	0.9230769231	Organization		http://example.org/1004675#Agent710-26	
Reichenbach, Robert R.	no2004089373	100	Reichenbach, Robert R				Reichenbach, Robert R			Person		http://example.org/1012134#Agent100-13	
Tasso, Charles A.	no2004089371	100	Tasso, Charles A	no2004089371	no2004089371	0.9411764706	Tasso, Charles A			Person		http://example.org/1012134#Agent700-24	
Hollis, Joseph William	n79121369	100	Hollis, Joseph William	n79121369	n79121369	0.9565217391	Hollis, Joseph William			Person		http://example.org/1060896#Agent100-10	
Hollis, Lucile Ussery			Hollis, Lucile Ussery				Hollis, Lucile Ussery			Person		http://example.org/1060896#Agent700-19	
Ramsey, Wallace Z. (Wallace Zane), 1923-	no2001077747	100	Ramsey, Wallace Z. (Wallace Zane), 1923-	no2001077747	no2001077747	1	Ramsey, Wallace Z. (Wallace Zane), 1923-			Person		http://example.org/1063801#Agent700-22	
International Reading Association	n80125841	100	International Reading Association		n80125841		International Reading Association	n80125841	0.9393939394	Organization		http://example.org/1063801#Agent710-23	
Varcoe, Ian	n88185315	100	Varcoe, Ian	n88185315	n88185315	1	Varcoe, Ian			Person		http://example.org/1044260#Agent100-12	
Great Britain. Department of Scientific and Industrial Research	n82020771	100	Great Britain. Department of Scientific and Industrial Research				Great Britain. Department of Scientific and Industrial Research			Jurisdiction		http://example.org/1044260#Agent610-21	
Miller, Lynn H.	n84009681	100	Miller, Lynn H	n84009681	n84009681	0.9333333333	Miller, Lynn H			Person		http://example.org/1053848#Agent100-11	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/1053848#Agent610-20	
Redfern, Brian L.	no00060387	100	Redfern, Brian L	no00060387	no00060387	0.9411764706	Redfern, Brian L			Person		http://example.org/1073993#Agent100-11	
Commission to Study the Organization of Peace	n50071861	100	Commission to Study the Organization of Peace		n50071861		Commission to Study the Organization of Peace	n50071861	0.9333333333	Organization		http://example.org/1054913#Agent110-10	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/1054913#Agent610-18	
International Atomic Energy Agency	n79053681	100	International Atomic Energy Agency		n79053681		International Atomic Energy Agency	n79053681	0.9714285714	Organization		http://example.org/1054913#Agent610-19	
Holcombe, Arthur N. (Arthur Norman), 1884-1977	n50042235	100	Holcombe, Arthur N. (Arthur Norman), 1884-1977	n50042235	n50042235	1	Holcombe, Arthur N. (Arthur Norman), 1884-1977			Person		http://example.org/1054913#Agent700-20	
Murphy, Thomas P., 1931-	n80038322	100	Murphy, Thomas P., 1931-	n80038322	n80038322	1	Murphy, Thomas P., 1931- 			Person		http://example.org/1047817#Agent700-22	
Warren, Charles R., 1941-	n81033769	100	Warren, Charles R., 1941-	n81033769	n81033769	1	Warren, Charles R., 1941- 			Person		http://example.org/1047817#Agent700-23	
Griffiths, Daniel Edward, 1917-	n80046668	82	Griffiths, Daniel Edward, 1917-				Griffiths, Daniel Edward, 1917-			Person		http://example.org/1067010#Agent100-12	
Heathers, Glen	no00046369	100	Heathers, Glen	no00046369	no00046369	1	Heathers, Glen			Person		http://example.org/1061700#Agent100-12	
Carter, Barbara	n50032374	100	Carter, Barbara				Carter, Barbara			Person		http://example.org/1071272#Agent100-11	
Dapper, Gloria	n50037391	100	Dapper, Gloria	n50037391	n50037391	1	Dapper, Gloria			Person		http://example.org/1071272#Agent700-20	
Jarvis, Oscar T.	n50037836	100	Jarvis, Oscar T	n50037836	n50037836	0.9375	Jarvis, Oscar T			Person		http://example.org/1068219#Agent100-11	
Pounds, Haskin R.	n88059360	100	Pounds, Haskin R	n88059360	n88059360	0.9411764706	Pounds, Haskin R			Person		http://example.org/1068219#Agent700-21	
Taylor, Joy	n50009284	100	Taylor, Joy				Taylor, Joy			Person		http://example.org/1064643#Agent100-13	
American Federation of Teachers. Commission on Educational Reconstruction	nr90020425	100	American Federation of Teachers. Commission on Educational Reconstruction		nr90020425		American Federation of Teachers. Commission on Educational Reconstruction	nr90020425	1	Organization		http://example.org/1055805#Agent110-11	
American Federation of Teachers	n80049720	100	American Federation of Teachers		n80049720		American Federation of Teachers	n80049720	0.935483871	Organization		http://example.org/1055805#Agent610-19	
Wailes, P. C			Wailes, P. C				Wailes, P. C			Person		http://example.org/1039008#Agent100-11	
Coutts, R. S. P			Coutts, R. S. P				Coutts, R. S. P			Person		http://example.org/1039008#Agent700-25	
Weigold, H			Weigold, H				Weigold, H			Person		http://example.org/1039008#Agent700-26	
Matteson, Donald S. (Donald Stephen), 1932-	nr95039081	100	Matteson, Donald S. (Donald Stephen), 1932-	nr95039081	nr95039081	1	Matteson, Donald S. (Donald Stephen), 1932-			Person		http://example.org/1041143#Agent100-11	
Aristotle	n79004182	100	Aristotle	n79004182	n79004182	1	Aristotle			Person		http://example.org/1090011#Agent100-10	
Pace, Guilio, 1550-1635	n83022668		Pace, Guilio, 1550-1635	n83022668	n83022668	0.875	Pace, Guilio, 1550-1635			Person		http://example.org/1090011#Agent700-20	
Etō, Morifusa, 1930-	n82236978	97	Etō, Morifusa, 1930-	n82236978	n82236978	0.9047619048	Etō, Morifusa, 1930-			Person		http://example.org/1034265#Agent100-17	
Heck, Richard F.	no2011065982	100	Heck, Richard F	no2011065982	no2011065982	0.9375	Heck, Richard F			Person		http://example.org/1032835#Agent100-11	
Edson, Jean Slater	no94040165	100	Edson, Jean Slater	no94040165	no94040165	1	Edson, Jean Slater			Person		http://example.org/1081968#Agent100-15	
Symposium on Organ Preservation, Harrow on the Hill, Eng., 1972			Symposium on Organ Preservation, Harrow on the Hill, Eng., 1972				Symposium on Organ Preservation, Harrow on the Hill, Eng., 1972			Meeting		http://example.org/1020972#Agent111-11	
Pegg, David E.	n81068653	100	Pegg, David E	n81068653	n81068653	0.9285714286	Pegg, David E			Person		http://example.org/1020972#Agent700-20	
Liozner, L. D. (Lev Davidovich)	n80158477	100	Liozner, L. D. (Lev Davidovich)	n80158477	n80158477	1	Liozner, L. D. (Lev Davidovich)			Person		http://example.org/1073083#Agent100-14	
Carlson, Bruce M.	n80089462	100	Carlson, Bruce M	n80089462	n80089462	0.9411764706	Carlson, Bruce M			Person		http://example.org/1073083#Agent700-28	
Truette, Everett Ellsworth, 1861-1933			Truette, Everett Ellsworth, 1861-1933				Truette, Everett Ellsworth, 1861-1933			Person		http://example.org/1077055#Agent100-10	
Edwards, C. A	no2014034415	91	Edwards, C. A				Edwards, C. A			Person		http://example.org/1083092#Agent100-10	
Armstrong, William H. (William Howard), 1932-	n82241819	100	Armstrong, William H. (William Howard), 1932-	n82241819	n82241819	1	Armstrong, William H. (William Howard), 1932-			Person		http://example.org/1082996#Agent100-12	
Tannenberg, David	no95005724	100	Tannenberg, David	no95005724	no95005724	1	Tannenberg, David			Person		http://example.org/1082996#Agent600-21	
Marchuk, V. M. (Valentin Mefodievich)	n93047611	100	Marchuk, V. M. (Valentin Mefodievich)	n93047611	n93047611	1	Marchuk, V. M. (Valentin Mefodievich)			Person		http://example.org/1051637#Agent100-11	
Vasilenkov, Petr Tarasovich	n82101364	93	Vasilenkov, Petr Tarasovich				Vasilenkov, Petr Tarasovich			Person		http://example.org/1050746#Agent100-11	
Smith, A. C. H. (Anthony Charles H.), 1935-	n50012607	100	Smith, A. C. H. (Anthony Charles H.), 1935-	n50012607	n50012607	0.9534883721	Smith, A. C. H. (Anthony Charles H.), 1935-			Person		http://example.org/1041692#Agent100-10	
Hughes, Ted, 1930-1998	n79133824	100	Hughes, Ted, 1930-1998	n79133824	n79133824	0.9565217391	Hughes, Ted, 1930-1998			Person		http://example.org/1041692#Agent600-18	
Brook, Peter	n50040543	100	Brook, Peter				Brook, Peter			Person		http://example.org/1041692#Agent600-19	
International Centre of Theatre Research	no96054938	100	International Centre of Theatre Research		no96054938		International Centre of Theatre Research	no96054938	1	Organization		http://example.org/1041692#Agent610-20	
Oriel College (University of Oxford)	nr93048827	100	Oriel College (University of Oxford)		nr93048827		Oriel College (University of Oxford)	nr93048827	1	Organization		http://example.org/1072846#Agent110-10	
Shadwell, Charles Lancelot, 1840-1919	n86085361	100	Shadwell, Charles Lancelot, 1840-1919	n86085361	n86085361	1	Shadwell, Charles Lancelot, 1840-1919			Person		http://example.org/1072846#Agent700-18	
Salter, H. E. (Herbert Edward), 1863-1951	no90010268	100	Salter, H. E. (Herbert Edward), 1863-1951	no90010268	no90010268	0.9756097561	Salter, H. E. (Herbert Edward), 1863-1951			Person		http://example.org/1072846#Agent700-19	
Fauques de Vaucluse, Mme., -1773			Fauques de Vaucluse, Mme., -1773				Fauques de Vaucluse, Mme., -1773			Person		http://example.org/1079094#Agent100-12	
Babelon, Ernest, 1854-1924	n79099118	100	Babelon, Ernest, 1854-1924	n79099118	n79099118	1	Babelon, Ernest, 1854-1924			Person		http://example.org/1076703#Agent100-12	
Evetts, B. T. A. (Basil Thomas Alfred), 1858-	nr95022016	100	Evetts, B. T. A. (Basil Thomas Alfred), 1858-	nr95022016	nr95022016	1	Evetts, B. T. A. (Basil Thomas Alfred), 1858-			Person		http://example.org/1076703#Agent700-27	
Chow, Fong	n87134589	100	Chow, Fong	n87134589	n87134589	1	Chow, Fong			Person		http://example.org/100213#Agent700-19	
Museum of Fine Arts, Houston	n80120520	100	Museum of Fine Arts, Houston		n80120520		Museum of Fine Arts, Houston	n80120520	1	Organization		http://example.org/100213#Agent710-20	
Oprescu, George, 1881-1969	n82144582	100	Oprescu, George, 1881-1969	n82144582	n82144582	1	Oprescu, George, 1881-1969			Person		http://example.org/1079785#Agent700-20	
Muzeul de Artă al Republicii Populare Române	n82028228	98	Muzeul de Artă al Republicii Populare Române		n82028228		Muzeul de Artă al Republicii Populare Române	n82028228	1	Organization		http://example.org/1079785#Agent710-21	
Erdmann, Kurt, 1901-1964	n50010021	100	Erdmann, Kurt, 1901-1964	n50010021	n50010021	1	Erdmann, Kurt, 1901-1964			Person		http://example.org/1088004#Agent100-10	
Beach, Walter Greenwood, 1868-1948	no92018725	100	Beach, Walter Greenwood, 1868-1948	no92018725	no92018725	1	Beach, Walter Greenwood, 1868-1948			Person		http://example.org/108190#Agent100-12	
Wittfogel, Karl August, 1896-1988	n79021243	100	Wittfogel, Karl August, 1896-1988	n79021243	n79021243	1	Wittfogel, Karl August, 1896-1988			Person		http://example.org/1043180#Agent100-18	
Cannon, Garland Hampton, 1924-	n80023638	100	Cannon, Garland Hampton, 1924-	n80023638	n80023638	0.8823529412	Cannon, Garland Hampton, 1924-			Person		http://example.org/1098737#Agent100-10	
Jones, William, Sir, 1746-1794	n79061067	92	Jones, William, Sir, 1746-1794	n79061067	n79061067	0.8	Jones, William, Sir, 1746-1794			Person		http://example.org/1098737#Agent600-18	
Herberts, Kurt	n82085754	100	Herberts, Kurt	n82085754	n82085754	1	Herberts, Kurt			Person		http://example.org/1088306#Agent100-10	
Stevens, Edward, 1928-	n80015847	100	Stevens, Edward, 1928-	n80015847	n80015847	1	Stevens, Edward, 1928-			Person		http://example.org/1060259#Agent100-13	
Jacobsen, Charles W.	nr96003419	100	Jacobsen, Charles W	nr96003419	nr96003419	0.95	Jacobsen, Charles W			Person		http://example.org/1088007#Agent100-10	
Dilley, Arthur Urbane, 1873-			Dilley, Arthur Urbane, 1873-				Dilley, Arthur Urbane, 1873-			Person		http://example.org/1088003#Agent100-10	
Reed, Stanley, 1912-	no96041858	100	Reed, Stanley, 1912-	no96041858	no96041858	0.8333333333	Reed, Stanley, 1912-			Person		http://example.org/1088013#Agent100-11	
Gregorian, Arthur T.	n88109543	100	Gregorian, Arthur T	n88109543	n88109543	0.95	Gregorian, Arthur T			Person		http://example.org/1088019#Agent100-12	
Haack, Hermann, 1872-1966	n50078541	100	Haack, Hermann, 1872-1966	n50078541	n50078541	1	Haack, Hermann, 1872-1966			Person		http://example.org/1088005#Agent100-10	
Liebetrau, Preben	no2002079535	100	Liebetrau, Preben				Liebetrau, Preben			Person		http://example.org/1088011#Agent100-11	
Mumford, John Kimberly, 1863-1926	n81003129	100	Mumford, John Kimberly, 1863-1926	n81003129	n81003129	1	Mumford, John Kimberly, 1863-1926			Person		http://example.org/1088012#Agent100-10	
Osterhout, S. S			Osterhout, S. S				Osterhout, S. S			Person		http://example.org/1031472#Agent100-10	
United Church of Canada	n88620744	100	United Church of Canada				United Church of Canada			Organization		http://example.org/1031472#Agent610-18	
