Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a	n82154776	99	Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a				Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a			Organization		http://example.org/1009420#Agent610-21	
Kni︠a︡zeva, G. V. (Galina Vasilʹevna)	no98090742	100	Kni͡azeva, G. V. (Galina Vasilʹevna)	no98090742	no98090742	0.9459459459	Kni͡azeva, G. V. (Galina Vasilʹevna)			Person		http://example.org/1051530#Agent100-10	
Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a	n82154776	99	Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a				Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a			Organization		http://example.org/1051530#Agent610-19	
Lezin, Viktor Vasilʹevich			Lezin, Viktor Vasilʹevich				Lezin, Viktor Vasilʹevich			Person		http://example.org/1037604#Agent700-22	
Filatov, G. S. (Georgiĭ Semenovich)	n84083261	98	Filatov, G. S. (Georgiĭ Semenovich)	n84083261	n84083261	0.9444444444	Filatov, G. S. (Georgiĭ Semenovich)			Person		http://example.org/1037604#Agent700-23	
Akademii︠a︡ obshchestvennykh nauk (Moscow, Russia)	n81016911	100	Akademii͡a obshchestvennykh nauk (Moscow, Russia)		n81016911		Akademii͡a obshchestvennykh nauk (Moscow, Russia)	n81016911	0.96	Organization		http://example.org/1037604#Agent710-24	
Kulichenko, Mykhaĭlo Ivanovych	n80116872	85	Kulichenko, Mykhaĭlo Ivanovych				Kulichenko, Mykhaĭlo Ivanovych			Person		http://example.org/1050832#Agent100-11	
Klimushev, Vladimir I͡Akovlevich			Klimushev, Vladimir I͡Akovlevich				Klimushev, Vladimir I͡Akovlevich			Person		http://example.org/1049752#Agent100-11	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1049752#Agent610-20	
Borisov, Oleg Borisovich	n50063492	100	Borisov, Oleg Borisovich	n50063492	n50063492	1	Borisov, Oleg Borisovich			Person		http://example.org/1049641#Agent100-10	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1049641#Agent610-19	
Koloskov, B. T. (Boris Trofimovich)	n50072822	100	Koloskov, B. T. (Boris Trofimovich)	n50072822	n50072822	1	Koloskov, B. T. (Boris Trofimovich)			Person		http://example.org/1049641#Agent700-22	
Kosichev, A. D. (Anatoliĭ Danilovich)	n87866337	98	Kosichev, A. D. (Anatoliĭ Danilovich)	n87866337	n87866337	0.9473684211	Kosichev, A. D. (Anatoliĭ Danilovich)			Person		http://example.org/1039797#Agent100-11	
Trotsky, Leon, 1879-1940	n79054261	100	Trotsky, Leon, 1879-1940	n79054261	n79054261	0.9583333333	Trotsky, Leon, 1879-1940			Person		http://example.org/1049639#Agent600-18	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1049639#Agent610-19	
Ignatʹev, Viktor Leonidovich			Ignatʹev, Viktor Leonidovich				Ignatʹev, Viktor Leonidovich			Person		http://example.org/1049639#Agent700-20	
Akademii︠a︡ obshchestvennykh nauk (Moscow, Russia)	n81016911	100	Akademii͡a obshchestvennykh nauk (Moscow, Russia)		n81016911		Akademii͡a obshchestvennykh nauk (Moscow, Russia)	n81016911	0.96	Organization		http://example.org/1049639#Agent710-21	
Bi͡akov, Viktor Fedorovich			Bi͡akov, Viktor Fedorovich				Bi͡akov, Viktor Fedorovich			Person		http://example.org/1049636#Agent100-11	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1049636#Agent610-20	
Prosi͡anik, Aleksandr I͡Akovlevich			Prosi͡anik, Aleksandr I͡Akovlevich				Prosi͡anik, Aleksandr I͡Akovlevich			Person		http://example.org/1049636#Agent700-22	
Kara-Kalpak			Kara-Kalpak				Kara-Kalpak			Organization		http://example.org/1001715#Agent610-18	
Kamalov, Sabir Kamalovich	n81078835	92	Kamalov, Sabir Kamalovich				Kamalov, Sabir Kamalovich			Person		http://example.org/1001715#Agent700-22	
Ŭzbekiston SSR fanlar akademii͡asi. Karakalpakskiĭ filial. Institut istorii, i͡azyka i literatury			Ŭzbekiston SSR fanlar akademii͡asi. Karakalpakskiĭ filial. Institut istorii, i͡azyka i literatury				Ŭzbekiston SSR fanlar akademii͡asi. Karakalpakskiĭ filial. Institut istorii, i͡azyka i literatury			Organization		http://example.org/1001715#Agent710-23	
Lenin, Vladimir Ilʹich, 1870-1924	n80067085	100	Lenin, Vladimir Ilʹich, 1870-1924	n80067085	n80067085	0.9428571429	Lenin, Vladimir Ilʹich, 1870-1924			Person		http://example.org/1049020#Agent600-18	
Trotsky, Leon, 1879-1940	n79054261	100	Trotsky, Leon, 1879-1940	n79054261	n79054261	0.9583333333	Trotsky, Leon, 1879-1940			Person		http://example.org/1049020#Agent600-19	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1049020#Agent610-20	
Institut marksizma-leninizma (Moscow, Russia)	n81026747	100	Institut marksizma-leninizma (Moscow, Russia)		n81026747		Institut marksizma-leninizma (Moscow, Russia)	n81026747	1	Organization		http://example.org/1049020#Agent710-22	
Lenin, Vladimir Ilʹich, 1870-1924	n80067085	100	Lenin, Vladimir Ilʹich, 1870-1924	n80067085	n80067085	0.9428571429	Lenin, Vladimir Ilʹich, 1870-1924			Person		http://example.org/1038324#Agent600-18	
Gusev, K. V. (Kirill Vladimirovich)	n83239028	100	Gusev, K. V. (Kirill Vladimirovich)	n83239028	n83239028	1	Gusev, K. V. (Kirill Vladimirovich)			Person		http://example.org/1038324#Agent700-21	
Varlamov. Koustantin Ivanovich, ed			Varlamov. Koustantin Ivanovich, ed				Varlamov. Koustantin Ivanovich, ed			Organization		http://example.org/1038324#Agent710-22	
Akademii︠a︡ obshchestvennykh nauk (Moscow, Russia)	n81016911	100	Akademii͡a obshchestvennykh nauk (Moscow, Russia)		n81016911		Akademii͡a obshchestvennykh nauk (Moscow, Russia)	n81016911	0.96	Organization		http://example.org/1038324#Agent710-23	
Kretov, F. D. (Fedor Dmitrievich)	n86085055	100	Kretov, F. D. (Fedor Dmitrievich)	n86085055	n86085055	1	Kretov, F. D. (Fedor Dmitrievich)			Person		http://example.org/1049031#Agent100-10	
Lenin, Vladimir Ilʹich, 1870-1924	n80067085	100	Lenin, Vladimir Ilʹich, 1870-1924	n80067085	n80067085	0.9428571429	Lenin, Vladimir Ilʹich, 1870-1924			Person		http://example.org/1049031#Agent600-19	
Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a	n82154776	99	Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a				Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a			Organization		http://example.org/1049031#Agent610-20	
Mamikoni͡an, Karapet Avetovich			Mamikoni͡an, Karapet Avetovich				Mamikoni͡an, Karapet Avetovich			Person		http://example.org/1049039#Agent100-10	
Lenin, Vladimir Ilʹich, 1870-1924	n80067085	100	Lenin, Vladimir Ilʹich, 1870-1924	n80067085	n80067085	0.9428571429	Lenin, Vladimir Ilʹich, 1870-1924			Person		http://example.org/1049039#Agent600-19	
Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a	n82154776	99	Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a				Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a			Organization		http://example.org/1049039#Agent610-20	
Khalipov, A. S. (Alekseĭ Semenovich)	n85121631	98	Khalipov, A. S. (Alekseĭ Semenovich)	n85121631	n85121631	0.9459459459	Khalipov, A. S. (Alekseĭ Semenovich)			Person		http://example.org/1049028#Agent100-10	
Lenin, Vladimir Ilʹich, 1870-1924	n80067085	100	Lenin, Vladimir Ilʹich, 1870-1924	n80067085	n80067085	0.9428571429	Lenin, Vladimir Ilʹich, 1870-1924			Person		http://example.org/1049028#Agent600-19	
Krutsʹko Mikalaĭ Hryhoravich			Krutsʹko Mikalaĭ Hryhoravich				Krutsʹko Mikalaĭ Hryhoravich			Organization		http://example.org/1027339#Agent110-10	
Stroganov, A. I.	n88271836	100	Stroganov, A. I	n88271836	n88271836	0.9375	Stroganov, A. I			Person		http://example.org/1001373#Agent100-11	
Partido Comunista de la Argentina	n50072103	100	Partido Comunista de la Argentina		n50072103		Partido Comunista de la Argentina	n50072103	0.9696969697	Organization		http://example.org/1001373#Agent610-20	
Jelinović, Zvonimir	n87150411	97	Jelinović, Zvonimir	n87150411	n87150411	1	Jelinović, Zvonimir			Person		http://example.org/1006135#Agent100-11	
Davydov, Milhaĭl Iosifovich			Davydov, Milhaĭl Iosifovich				Davydov, Milhaĭl Iosifovich			Person		http://example.org/1001764#Agent100-11	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1001764#Agent610-20	
Vostrikov, N. I. (Nikolaĭ Ivanovich)	n81093949	98	Vostrikov, N. I. (Nikolaĭ Ivanovich)	n81093949	n81093949	0.9459459459	Vostrikov, N. I. (Nikolaĭ Ivanovich)			Person		http://example.org/1033088#Agent100-11	
Frant︠s︡ev, I︠U︡. P. (I︠U︡riĭ Pavlovich), 1903-1969	n85116026	99	Frant͡sev, I͡U. P. (I͡Uriĭ Pavlovich), 1903-1969	n85116026	n85116026	0.8653846154	Frant͡sev, I͡U. P. (I͡Uriĭ Pavlovich), 1903-1969			Person		http://example.org/1040693#Agent100-11	
Khesin, S. S. (Samuil Semenovich)	n83032794	100	Khesin, S. S. (Samuil Semenovich)	n83032794	n83032794	1	Khesin, S. S. (Samuil Semenovich)			Person		http://example.org/1052214#Agent700-22	
Institut istorii (Akademii︠a︡ nauk SSSR)	n81009483	100	Institut istorii (Akademii͡a nauk SSSR)		n81009483		Institut istorii (Akademii͡a nauk SSSR)	n81009483	0.95	Organization		http://example.org/1052214#Agent710-23	
Vostrukhova, Tatʹi͡ana Pavlovna			Vostrukhova, Tatʹi͡ana Pavlovna				Vostrukhova, Tatʹi͡ana Pavlovna			Person		http://example.org/1051556#Agent100-10	
Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a	n82154776	99	Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a				Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a			Organization		http://example.org/1051556#Agent610-19	
Denis, Étienne, 1889-1962			Denis, Étienne, 1889-1962				Denis, Étienne, 1889-1962			Person		http://example.org/1009468#Agent100-11	
Bliss, Douglas Percy, 1900-1984	n82236151	100	Bliss, Douglas Percy, 1900-1984	n82236151	n82236151	1	Bliss, Douglas Percy, 1900-1984			Person		http://example.org/1039735#Agent100-10	
Nasatir, Abraham Phineas, 1904-1991	n50053372	100	Nasatir, Abraham Phineas, 1904-1991	n50053372	n50053372	0.9189189189	Nasatir, Abraham Phineas, 1904-1991			Person		http://example.org/102078#Agent100-14	
Rak, Mary Kidder, 1879-1958	n93015774	100	Rak, Mary Kidder, 1879-1958	n93015774	n93015774	1	Rak, Mary Kidder, 1879-1958			Person		http://example.org/1053238#Agent100-11	
U.S. Border Patrol	n80046071	100	U.S. Border Patrol		n80046071		U.S. Border Patrol	n80046071	1	Organization		http://example.org/1053238#Agent610-19	
Yava, Aaron	n82108922	100	Yava, Aaron	n82108922	n82108922	0.9166666667	Yava, Aaron			Person		http://example.org/108554#Agent100-12	
Queneau, Raymond, 1903-1976	n50050534	100	Queneau, Raymond, 1903-1976	n50050534	n50050534	0.9642857143	Queneau, Raymond, 1903-1976			Person		http://example.org/1068381#Agent100-9	
Elie, Robert, 1915-1973	n96046968	100	Elie, Robert, 1915-1973	n96046968	n96046968	0.9565217391	Elie, Robert, 1915-1973			Person		http://example.org/1025098#Agent100-10	
Borduas, Paul-Émile, 1905-1960	n50043765	98	Borduas, Paul-Emile, 1905-1960	n50043765	n50043765	0.935483871	Borduas, Paul-Emile, 1905-1960			Person		http://example.org/1025098#Agent600-19	
Borduas, Paul-Émile, 1905-1960	n50043765	98	Borduas, Paul-Emile, 1905-1960	n50043765	n50043765	0.935483871	Borduas, Paul-Emile, 1905-1960			Person		http://example.org/1025098#Agent700-20	
Phillips, Katherine K	no2008153597		Phillips, Katherine K	no2008153597	no2008153597	0.9090909091	Phillips, Katherine K			Person		http://example.org/101956#Agent100-11	
Borges, Jorge Luis, 1899-1986	n79007035	100	Borges, Jorge Luis, 1899-1986	n79007035	n79007035	0.9655172414	Borges, Jorge Luis, 1899-1986			Person		http://example.org/101956#Agent600-20	
Curran, Mark J.	n82094734	100	Curran, Mark J	n82094734	n82094734	0.9333333333	Curran, Mark J			Person		http://example.org/101956#Agent700-23	
Cozarinsky, Edgardo	n81103456	100	Cozarinsky, Edgardo	n81103456	n81103456	1	Cozarinsky, Edgardo			Person		http://example.org/108342#Agent100-10	
Borges, Jorge Luis, 1899-1986	n79007035	100	Borges, Jorge Luis, 1899-1986	n79007035	n79007035	0.9655172414	Borges, Jorge Luis, 1899-1986			Person		http://example.org/108342#Agent600-19	
Borges, Jorge Luis, 1899-1986	n79007035	100	Borges, Jorge Luis, 1899-1986	n79007035	n79007035	0.9655172414	Borges, Jorge Luis, 1899-1986			Person		http://example.org/108342#Agent700-21	
Pérez Sánchez, Alfonso E	n50012856	95	Pérez Sánchez, Alfonso E	n50012856	n50012856	0.96	Pérez Sánchez, Alfonso E			Person		http://example.org/1086894#Agent100-10	
Borgianni, Orazio, 1575 (ca)-1616			Borgianni, Orazio, 1575 (ca)-1616				Borgianni, Orazio, 1575 (ca)-1616			Person		http://example.org/1086894#Agent600-18	
Cavarozzi, Bartolomeo, 1590 (ca)-1625			Cavarozzi, Bartolomeo, 1590 (ca)-1625				Cavarozzi, Bartolomeo, 1590 (ca)-1625			Person		http://example.org/1086894#Agent600-19	
Nardi, Angelo, 1584-ca 1663	nr2003041266	80	Nardi, Angelo, 1584-ca 1663				Nardi, Angelo, 1584-ca 1663			Person		http://example.org/1086894#Agent600-20	
Bush, Martin H.	n50033798	100	Bush, Martin H	n50033798	n50033798	0.9333333333	Bush, Martin H			Person		http://example.org/1084456#Agent100-11	
Lovet-Lorski, Boris, 1894-1973	no2010015701	100	Lovet-Lorski, Boris, 1894-1973	no2010015701	no2010015701	1	Lovet-Lorski, Boris, 1894-1973			Person		http://example.org/1084456#Agent600-20	
Syracuse University. School of Art	n82130675	100	Syracuse University. School of Art		n82130675		Syracuse University. School of Art	n82130675	1	Organization		http://example.org/1084456#Agent710-21	
Roubakine, Boris, 1908-1974			Roubakine, Boris, 1908-1974				Roubakine, Boris, 1908-1974			Person		http://example.org/105987#Agent600-18	
University of Calgary	n79079327	100	University of Calgary		n79079327		University of Calgary	n79079327	0.9545454545	Organization		http://example.org/105987#Agent710-19	
Baudin, Henri	n87808206	100	Baudin, Henri	n87808206	n87808206	0.9285714286	Baudin, Henri			Person		http://example.org/10206#Agent100-10	
Vian, Boris, 1920-1959	n80034923	100	Vian, Boris, 1920-1959	n80034923	n80034923	0.9565217391	Vian, Boris, 1920-1959			Person		http://example.org/10206#Agent600-20	
Háy, Gyula	n50025026	94	Háy, Gyula	n50025026	n50025026	1	Háy, Gyula			Person		http://example.org/1034623#Agent100-11	
Neneskürty, István			Neneskürty, István				Neneskürty, István			Person		http://example.org/1097908#Agent100-10	
Bornemisza, Péter, 1535-1584	n85109291	98	Bornemisza, Péter, 1535-1584	n85109291	n85109291	1	Bornemisza, Péter, 1535-1584			Person		http://example.org/1097908#Agent600-18	
Bird, Caroline, 1915-	n78095407	100	Bird, Caroline, 1915-	n78095407	n78095407	1	Bird, Caroline, 1915-			Person		http://example.org/1031801#Agent100-12	
Briller, Sara Welles	n50041388	100	Briller, Sara Welles	n50041388	n50041388	0.9523809524	Briller, Sara Welles			Person		http://example.org/1031801#Agent700-23	
Kovic, Ron	n84150934	100	Kovic, Ron	n84150934	n84150934	0.9090909091	Kovic, Ron			Person		http://example.org/109179#Agent100-13	
Kovic, Ron	n84150934	100	Kovic, Ron	n84150934	n84150934	0.9090909091	Kovic, Ron			Person		http://example.org/109179#Agent600-21	
Franklin, Jimmie Lewis	n79125810	100	Franklin, Jimmie Lewis	n79125810	n79125810	1	Franklin, Jimmie Lewis			Person		http://example.org/1033873#Agent100-13	
Gluyas, Constance, 1920-	n50030613	100	Gluyas, Constance, 1920-	n50030613	n50030613	1	Gluyas, Constance, 1920-			Person		http://example.org/1021919#Agent100-11	
James, Muriel	n80005701	100	James, Muriel				James, Muriel			Person		http://example.org/1041089#Agent100-20	
Altman, Jack, 1938-	n84005009	100	Altman, Jack, 1938-	n84005009	n84005009	0.8260869565	Altman, Jack, 1938-			Person		http://example.org/1034901#Agent100-13	
Speck, Richard, 1941-	n84005010	88	Speck, Richard, 1941-	n84005010	n84005010	0.84	Speck, Richard, 1941-			Person		http://example.org/1034901#Agent600-21	
Ziporyn, Marvin, 1923-	n84005011	100	Ziporyn, Marvin, 1923-	n84005011	n84005011	1	Ziporyn, Marvin, 1923-			Person		http://example.org/1034901#Agent700-25	
Mays, Benjamin Elijah, 1895-			Mays, Benjamin Elijah, 1895-				Mays, Benjamin Elijah, 1895-			Person		http://example.org/1070709#Agent100-12	
Mays, Benjamin Elijah, 1895-			Mays, Benjamin Elijah, 1895-				Mays, Benjamin Elijah, 1895-			Person		http://example.org/1070709#Agent600-20	
Tydings, Joseph D. (Joseph Davies), 1928-	n87870657	100	Tydings, Joseph D. (Joseph Davies), 1928-	n87870657	n87870657	1	Tydings, Joseph D. (Joseph Davies), 1928-			Person		http://example.org/1002412#Agent100-12	
Silverberg, Robert	n80126000	100	Silverberg, Robert	n80126000	n80126000	1	Silverberg, Robert			Person		http://example.org/1029776#Agent100-11	
Dianin, Sergeĭ Aleksandrovich	n97874424	98	Dianin, Sergeĭ Aleksandrovich	n97874424	n97874424	1	Dianin, Sergeĭ Aleksandrovich			Person		http://example.org/1082491#Agent100-10	
Borodin, Aleksandr Porfirʹevich, 1833-1887	n80128710	100	Borodin, Aleksandr Porfirʹevich, 1833-1887	n80128710	n80128710	1	Borodin, Aleksandr Porfirʹevich, 1833-1887			Person		http://example.org/1082491#Agent600-18	
International Meeting on Boron Compounds, Prague, 1971	no2001023837	87	International Meeting on Boron Compounds, Prague, 1971				International Meeting on Boron Compounds, Prague, 1971			Meeting		http://example.org/1015808#Agent111-11	
Štíbr, B			Štíbr, B				Štíbr, B			Person		http://example.org/1015808#Agent700-23	
International Union of Pure and Applied Chemistry. Organic Chemistry Division	n81134853	100	International Union of Pure and Applied Chemistry. Organic Chemistry Division		n81134853		International Union of Pure and Applied Chemistry. Organic Chemistry Division	n81134853	0.9871794872	Organization		http://example.org/1015808#Agent710-24	
International Union of Pure and Applied Chemistry. Section for Inorganic Chemistry	n80153264	100	International Union of Pure and Applied Chemistry. Section for Inorganic Chemistry		n80153264		International Union of Pure and Applied Chemistry. Section for Inorganic Chemistry	n80153264	1	Organization		http://example.org/1015808#Agent710-25	
Československá akademie věd	n79097408	94	Československá akademie věd		n79097408		Československá akademie věd	n79097408	0.9642857143	Organization		http://example.org/1015808#Agent710-26	
Zubanʹ, Oleksandr Karpovych			Zubanʹ, Oleksandr Karpovych				Zubanʹ, Oleksandr Karpovych			Person		http://example.org/1039761#Agent100-10	
Komunistychna partii︠a︡ Ukraïny	n83011676	98	Komunistychna partii͡a Ukraïny				Komunistychna partii͡a Ukraïny			Organization		http://example.org/1039761#Agent610-19	
Kyparenko, H. M			Kyparenko, H. M				Kyparenko, H. M			Person		http://example.org/1065760#Agent100-11	
Magyar Szocialista Munkáspárt	n80096482	96	Magyar Szocialista Munkáspárt		n80096482		Magyar Szocialista Munkáspárt	n80096482	0.8064516129	Organization		http://example.org/1065760#Agent610-19	
Kori͡ak, Volodymyr Dmytrovych, 1889- 			Kori͡ak, Volodymyr Dmytrovych, 1889- 				Kori͡ak, Volodymyr Dmytrovych, 1889- 			Person		http://example.org/1095496#Agent100-10	
Shevchenko, Taras, 1814-1861	n79119044	100	Shevchenko, Taras, 1814-1861	n79119044	n79119044	1	Shevchenko, Taras, 1814-1861			Person		http://example.org/1095496#Agent600-19	
Adamov, Ivan Havrylovych			Adamov, Ivan Havrylovych				Adamov, Ivan Havrylovych			Person		http://example.org/1051617#Agent100-11	
Li͡ashenko, Volodymyr Ivanovych			Li͡ashenko, Volodymyr Ivanovych				Li͡ashenko, Volodymyr Ivanovych			Person		http://example.org/1051617#Agent700-21	
Stephenson, Carl, 1886-1954	no96055969	100	Stephenson, Carl, 1886-1954	no96055969	no96055969	1	Stephenson, Carl, 1886-1954			Person		http://example.org/1054047#Agent100-12	
Morehouse, Thomas A., 1937-	n79145424	100	Morehouse, Thomas A., 1937-	n79145424	n79145424	1	Morehouse, Thomas A., 1937-			Person		http://example.org/1052079#Agent100-13	
Fischer, Victor	n50005274	100	Fischer, Victor				Fischer, Victor			Person		http://example.org/1052079#Agent700-25	
University of Alaska Fairbanks. Institute of Social, Economic, and Government Research	n78010787	100	University of Alaska, Fairbanks. Institute of Social, Economic, and Government Research		n78010787		University of Alaska, Fairbanks. Institute of Social, Economic, and Government Research	n78010787	1	Organization		http://example.org/1052079#Agent810-26	
Jones, G. W. (George William)	n80113614	100	Jones, G. W. (George William)	n80113614	n80113614	1	Jones, G. W. (George William)			Person		http://example.org/1052967#Agent100-13	
Wolverhampton (England) Town Council			Wolverhampton (England) Town Council				Wolverhampton (England) Town Council			Jurisdiction		http://example.org/1052967#Agent610-22	
Pilʹni︠a︡k, Boris, 1894-1937	n50014486	100	Pilʹni͡ak, Boris, 1894-1937	n50014486	n50014486	0.9285714286	Pilʹni͡ak, Boris, 1894-1937			Person		http://example.org/1030043#Agent600-19	
Portoghesi, Paolo	n79021328	100	Portoghesi, Paolo	n79021328	n79021328	1	Portoghesi, Paolo			Person		http://example.org/1084187#Agent100-10	
Borromini, Francesco, 1599-1667	n80025891	100	Borromini, Francesco, 1599-1667	n80025891	n80025891	0.96875	Borromini, Francesco, 1599-1667			Person		http://example.org/1084187#Agent600-18	
Haugbøll, Charles Esperance Bernhard, 1902-1973	n80045924	100	Haugbøll, Charles Esperance Bernhard, 1902-1973	n80045924	n80045924	1	Haugbøll, Charles Esperance Bernhard, 1902-1973			Person		http://example.org/1002019#Agent100-11	
Rudʹ, Mykola, 1912-	n82260251	100	Rudʹ, Mykola, 1912-	n82260251	n82260251	1	Rudʹ, Mykola, 1912-			Person		http://example.org/1095404#Agent100-10	
Sozialdemokratische Arbeiterpartei Deutschösterreichs	n80014569	99	Sozialdemokratische Arbeiterpartei Deutschösterreichs		n80014569		Sozialdemokratische Arbeiterpartei Deutschösterreichs	n80014569	1	Organization		http://example.org/1049097#Agent110-9	
Beaver, Frank Eugene	n82020208	100	Beaver, Frank Eugene	n82020208	n82020208	1	Beaver, Frank Eugene			Person		http://example.org/1077648#Agent100-12	
Crowther, Bosley	n50018535	100	Crowther, Bosley	n50018535	n50018535	1	Crowther, Bosley			Person		http://example.org/1077648#Agent600-22	
Gašparović, Ratimir			Gašparović, Ratimir				Gašparović, Ratimir			Person		http://example.org/1039374#Agent100-13	
Schweiger-Lerchenfeld, Amand, Freiherr von, 1846-1910	n87948664	100	Schweiger-Lerchenfeld, Amand, Freiherr von, 1846-1910	n87948664	n87948664	1	Schweiger-Lerchenfeld, Amand, Freiherr von, 1846-1910			Person		http://example.org/1071893#Agent100-10	
Baquero, Aurelio			Baquero, Aurelio				Baquero, Aurelio			Person		http://example.org/1013134#Agent100-11	
Hospital Provincial de Nuestra Señora de Gracia, Saragossa			Hospital Provincial de Nuestra Señora de Gracia, Saragossa				Hospital Provincial de Nuestra Señora de Gracia, Saragossa			Organization		http://example.org/1013134#Agent610-21	
Supervielle, Jules, 1884-1960	n50011429	100	Supervielle, Jules, 1884-1960	n50011429	n50011429	0.9666666667	Supervielle, Jules, 1884-1960			Person		http://example.org/1055721#Agent100-10	
Prideaux, Edith K			Prideaux, Edith K				Prideaux, Edith K			Person		http://example.org/1083669#Agent100-10	
Exeter Cathedral	n50079633	100	Exeter Cathedral		n50079633		Exeter Cathedral	n50079633	1	Organization		http://example.org/1083669#Agent610-18	
Shafto, G. R. H. (George Reginald Holt)	no2001054303	100	Shafto, G. R. H. (George Reginald Holt)	no2001054303	no2001054303	1	Shafto, G. R. H. (George Reginald Holt)			Person		http://example.org/1083669#Agent700-21	
Bean, Walton	n81114011	100	Bean, Walton	n81114011	n81114011	0.9230769231	Bean, Walton			Person		http://example.org/1053958#Agent100-11	
Ruef, Abraham, 1864-1936	n81120502	100	Ruef, Abraham, 1864-1936	n81120502	n81120502	1	Ruef, Abraham, 1864-1936			Person		http://example.org/1053958#Agent600-19	
Salter, J. T. (John Thomas), 1898-	n50053361	100	Salter, J. T. (John Thomas), 1898-	n50053361	n50053361	1	Salter, J. T. (John Thomas), 1898-			Person		http://example.org/1052020#Agent100-11	
Floquet, Amable, 1797-1881	n82066671	100	Floquet, Amable, 1797-1881	n82066671	n82066671	1	Floquet, Amable, 1797-1881			Person		http://example.org/1015175#Agent100-9	
Bossuet, Jacques Bénigne, 1627-1704	n81018145	98	Bossuet, Jacques Bénigne, 1627-1704	n81018145	n81018145	0.8648648649	Bossuet, Jacques Bénigne, 1627-1704			Person		http://example.org/1015175#Agent600-17	
Krantz-Jensen, Hildur	n97032418	100	Krantz-Jensen, Hildur	n97032418	n97032418	1	Krantz-Jensen, Hildur			Person		http://example.org/1081727#Agent100-9	
Johansson, Bernt, 1933-			Johansson, Bernt, 1933-				Johansson, Bernt, 1933-			Person		http://example.org/1003081#Agent100-11	
Borgnäs, Lars, 1947- 			Borgnäs, Lars, 1947- 				Borgnäs, Lars, 1947- 			Person		http://example.org/1003081#Agent700-20	
Eriksson, Göran, 1938-	no96058124	97	Eriksson, Göran, 1938-	no96058124	no96058124	0.9545454545	Eriksson, Göran, 1938-			Person		http://example.org/1003024#Agent100-11	
Du Rietz, Gunnar, 1940-	n88654249	100	Du Rietz, Gunnar, 1940-	n88654249	n88654249	1	Du Rietz, Gunnar, 1940- 			Person		http://example.org/1003024#Agent700-21	
Industriens utredningsinstitut	n79123529	90	Industriens utredningsinstitut				Industriens utredningsinstitut			Organization		http://example.org/1003024#Agent810-22	
Salaj, Branko, 1932-	no2007090557	83	Salaj, Branko, 1932-				Salaj, Branko, 1932-			Person		http://example.org/1004091#Agent100-11	
