Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Lieberman, William S. (William Slattery), 1924-2005	n79056242		Lieberman, William S. (William Slattery), 1924-2005	n79056242	n79056242	0.9803921569	Lieberman, William S. (William Slattery), 1924-2005			Person		http://example.org/1087279#Agent700-23	
Hochman, Sandra	n78084915	100	Hochman, Sandra	n78084915	n78084915	1	Hochman, Sandra			Person		http://example.org/109873#Agent100-10	
Bentley, Phyllis Eleanor, 1894-1977	n79021693	100	Bentley, Phyllis Eleanor, 1894-1977	n79021693	n79021693	1	Bentley, Phyllis Eleanor, 1894-1977			Person		http://example.org/1029758#Agent100-9	
Korzybski, Alfred, 1879-1950	n50042676	100	Korzybski, Alfred, 1879-1950	n50042676	n50042676	1	Korzybski, Alfred, 1879-1950			Person		http://example.org/1023795#Agent100-13	
Keyser, Cassius Jackson, 1862-1947	n86872360	100	Keyser, Cassius Jackson, 1862-1947	n86872360	n86872360	1	Keyser, Cassius Jackson, 1862-1947			Person		http://example.org/1023795#Agent700-24	
Frey, Dagobert, 1883-1962	n88608412	100	Frey, Dagobert, 1883-1962	n88608412	n88608412	1	Frey, Dagobert, 1883-1962			Person		http://example.org/1076577#Agent100-10	
Frey, Gerhard, 1915-	n81042012	100	Frey, Gerhard, 1915-	n81042012	n81042012	1	Frey, Gerhard, 1915- 			Person		http://example.org/1076577#Agent700-19	
Grevisse, Maurice	n50030679	100	Grevisse, Maurice	n50030679	n50030679	1	Grevisse, Maurice			Person		http://example.org/1092875#Agent600-17	
Marx, Karl, 1818-1883	n79006935	100	Marx, Karl, 1818-1883	n79006935	n79006935	0.9545454545	Marx, Karl, 1818-1883			Person		http://example.org/1038034#Agent100-10	
Engels, Friedrich, 1820-1895	n79023029	100	Engels, Friedrich, 1820-1895	n79023029	n79023029	0.9655172414	Engels, Friedrich, 1820-1895			Person		http://example.org/1038034#Agent700-19	
Sanford, Charles L., 1920-	n79060527	100	Sanford, Charles L., 1920- 	n79060527	n79060527	0.8666666667	Sanford, Charles L., 1920- 			Person		http://example.org/1030424#Agent100-13	
Fédération des travailleurs du Québec	n85082911	96	Fédération des travailleurs du Québec		n85082911		Fédération des travailleurs du Québec	n85082911	1	Organization		http://example.org/1049027#Agent110-9	
Devirieux, Claude Jean	n2008003502	100	Devirieux, Claude Jean	n2008003502	n2008003502	1	Devirieux, Claude Jean			Person		http://example.org/1043401#Agent100-11	
Casault, Jean, 1950-	n2016041528	100	Casault, Jean, 1950-	n2016041528	n2016041528	1	Casault, Jean, 1950-			Person		http://example.org/1049656#Agent100-9	
Roussil, Robert, 1925-	n87805864	100	Roussil, Robert, 1925-	n87805864	n87805864	1	Roussil, Robert, 1925-			Person		http://example.org/100826#Agent100-10	
Jasmin, Claude, 1930-	n50037838	100	Jasmin, Claude, 1930-	n50037838	n50037838	0.84	Jasmin, Claude, 1930-			Person		http://example.org/100826#Agent700-22	
Cavellini, Guglielmo Achille, 1914-	n79043900	100	Cavellini, Guglielmo Achille, 1914-	n79043900	n79043900	1	Cavellini, Guglielmo Achille, 1914-			Person		http://example.org/1016920#Agent100-11	
Cavellini, Guglielmo Achille, 1914-	n79043900	100	Cavellini, Guglielmo Achille, 1914-	n79043900	n79043900	1	Cavellini, Guglielmo Achille, 1914-			Person		http://example.org/1016920#Agent600-22	
Breton, André, 1896-1966	n80036675	98	Breton, André, 1896-1966	n80036675	n80036675	1	Breton, André, 1896-1966			Person		http://example.org/1086520#Agent100-14	
Borden, Robert Laird, Sir, 1854-1937	n50045736	100	Borden, Robert Laird, Sir, 1854-1937	n50045736	n50045736	1	Borden, Robert Laird, Sir, 1854-1937			Person		http://example.org/102069#Agent100-11	
League of Socialist Artists	n50055242	100	League of Socialist Artists		n50055242		League of Socialist Artists	n50055242	1	Organization		http://example.org/1026326#Agent110-11	
Parra, Nicanor, 1914-	n50050784	100	Parra, Nicanor, 1914-	n50050784	n50050784	0.84	Parra, Nicanor, 1914-			Person		http://example.org/1031438#Agent100-9	
Sweden. Sovereign (1632-1654 : Kristina)			Sweden. Sovereign (1632-1654 : Kristina)				Sweden. Sovereign (1632-1654 : Kristina)			Jurisdiction		http://example.org/1011082#Agent110-12	
Cohen, Yehudi A.	n79115448	100	Cohen, Yehudi A	n79115448	n79115448	0.9375	Cohen, Yehudi A			Person		http://example.org/1073318#Agent100-12	
Cohen, Yehudi A.	n79115448	100	Cohen, Yehudi A	n79115448	n79115448	0.9375	Cohen, Yehudi A			Person		http://example.org/1044886#Agent100-11	
Hodder, B. W.	n50034619	100	Hodder, B. W	n50034619	n50034619	0.9230769231	Hodder, B. W			Person		http://example.org/1028091#Agent100-11	
Schlivek, Louis B.	no2010134282	100	Schlivek, Louis B	no2010134282	no2010134282	0.9444444444	Schlivek, Louis B			Person		http://example.org/1025441#Agent100-10	
Reason, J. T.	n50046062	100	Reason, J. T	n50046062	n50046062	0.9230769231	Reason, J. T			Person		http://example.org/1046480#Agent100-12	
Levine, Louis D.	n79045142	100	Levine, Louis D	n79045142	n79045142	0.9375	Levine, Louis D			Person		http://example.org/106119#Agent700-20	
Royal Ontario Museum	n80051797	100	Royal Ontario Museum		n80051797		Royal Ontario Museum	n80051797	0.95	Organization		http://example.org/106119#Agent710-21	
Becker, Howard Paul, 1899-1960	n50006924	100	Becker, Howard Paul, 1899-1960	n50006924	n50006924	1	Becker, Howard Paul, 1899-1960			Person		http://example.org/1022655#Agent100-12	
Simpson, George, 1908-	nb2002086793	100	Simpson, George, 1908-	nb2002086793	nb2002086793	0.8461538462	Simpson, George, 1908-			Person		http://example.org/1022587#Agent100-15	
O'Faolain, Julia	n50029662	100	O'Faolain, Julia	n50029662	n50029662	0.9375	O'Faolain, Julia			Person		http://example.org/1036135#Agent100-11	
Ashby, Lloyd W.	nr91024482	100	Ashby, Lloyd W	nr91024482	nr91024482	0.9333333333	Ashby, Lloyd W			Person		http://example.org/1067062#Agent700-20	
Lehigh University	n79032249	100	Lehigh University		n79032249		Lehigh University	n79032249	0.9444444444	Organization		http://example.org/1067062#Agent710-21	
Handa, M. L			Handa, M. L				Handa, M. L			Person		http://example.org/1069060#Agent100-14	
Gunther, Theresa Charlotte, 1891-			Gunther, Theresa Charlotte, 1891-				Gunther, Theresa Charlotte, 1891-			Person		http://example.org/1063471#Agent100-13	
CCH Canadian Limited	n80025934	100	CCH Canadian Limited		n80025934		CCH Canadian Limited	n80025934	1	Organization		http://example.org/1010827#Agent110-10	
Manitoba	n79079065	100	Manitoba				Manitoba			Jurisdiction		http://example.org/1010827#Agent710-22	
Manitoba	n79079065	100	Manitoba				Manitoba			Jurisdiction		http://example.org/1010827#Agent710-23	
Saskatchewan	n79034986	100	Saskatchewan				Saskatchewan			Jurisdiction		http://example.org/1010827#Agent710-24	
Saskatchewan	n79034986	100	Saskatchewan				Saskatchewan			Jurisdiction		http://example.org/1010827#Agent710-25	
Dowse, Thomas	nr00037498	83	Dowse, Thomas				Dowse, Thomas			Person		http://example.org/1011030#Agent100-10	
Hudson's Bay Company	n80089976	100	Hudson's Bay Company		n80089976		Hudson's Bay Company	n80089976	1	Organization		http://example.org/1036108#Agent710-21	
Manitoba School Library Audio Visual Association			Manitoba School Library Audio Visual Association				Manitoba School Library Audio Visual Association			Organization		http://example.org/1023376#Agent110-11	
Manitoba. Dept. of Public Works	n80121284	91	Manitoba. Dept. of Public Works				Manitoba. Dept. of Public Works			Jurisdiction		http://example.org/108630#Agent110-11	
Dugas, Georges, 1833-1928			Dugas, Georges, 1833-1928				Dugas, Georges, 1833-1928			Person		http://example.org/1034030#Agent100-13	
Hamilton, Alice Blanche Lewis, 1913-			Hamilton, Alice Blanche Lewis, 1913-				Hamilton, Alice Blanche Lewis, 1913-			Person		http://example.org/1088504#Agent100-14	
Fox, David	n80134727	100	Fox, David				Fox, David			Person		http://example.org/1088504#Agent700-24	
Rogers, Barbara	n79018258	100	Rogers, Barbara				Rogers, Barbara			Person		http://example.org/1088504#Agent700-25	
Coates, Kenneth, 1956-	n83036964	100	Coates, Kenneth, 1956-	n83036964	n83036964	1	Coates, Kenneth, 1956-			Person		http://example.org/1002752#Agent100-20	
McGuinness, Fred	n85288358	100	McGuinness, Fred	n85288358	n85288358	0.9375	McGuinness, Fred			Person		http://example.org/1002752#Agent700-32	
Canadian Pacific Railway Company	n84037887	100	Canadian Pacific Railway Company		n84037887		Canadian Pacific Railway Company	n84037887	0.9696969697	Organization		http://example.org/1020095#Agent110-11	
Spoerl, Heinrich, 1887-1955	n87900914	100	Spoerl, Heinrich, 1887-1955	n87900914	n87900914	1	Spoerl, Heinrich, 1887-1955			Person		http://example.org/108409#Agent100-11	
Toynbee, Arnold, 1889-1975	n79071401	100	Toynbee, Arnold, 1889-1975	n79071401	n79071401	1	Toynbee, Arnold, 1889-1975			Person		http://example.org/102067#Agent100-13	
Gutman, Huck, 1943-	n86094382	100	Gutman, Huck, 1943-	n86094382	n86094382	0.8260869565	Gutman, Huck, 1943-			Person		http://example.org/102581#Agent100-11	
Mailer, Norman	n79084818	100	Mailer, Norman	n79084818	n79084818	1	Mailer, Norman			Person		http://example.org/102581#Agent600-19	
Wells, H. G. (Herbert George), 1866-1946	n79063613	100	Wells, H. G. (Herbert George), 1866-1946	n79063613	n79063613	0.975	Wells, H. G. (Herbert George), 1866-1946			Person		http://example.org/1027852#Agent100-10	
Amory, Cleveland	n79112392	100	Amory, Cleveland	n79112392	n79112392	1	Amory, Cleveland			Person		http://example.org/1036210#Agent100-11	
Marsh, John	n78031328	100	Marsh, John				Marsh, John			Person		http://example.org/1037375#Agent100-11	
Ghosh, Samir K			Ghosh, Samir K				Ghosh, Samir K			Person		http://example.org/1088728#Agent100-13	
Loughary, John William, 1930-	n79018132	100	Loughary, John William, 1930-	n79018132	n79018132	1	Loughary, John William, 1930-			Person		http://example.org/1061884#Agent100-11	
Cogswell, John F.	n50025003	100	Cogswell, John F	n50025003	n50025003	0.9411764706	Cogswell, John F			Person		http://example.org/1061884#Agent700-23	
Sheridan, Thomas B.	n50023063	100	Sheridan, Thomas B				Sheridan, Thomas B			Person		http://example.org/1051326#Agent100-13	
Ferrell, William R.	n91021430	100	Ferrell, William R	n91021430	n91021430	0.9473684211	Ferrell, William R			Person		http://example.org/1051326#Agent700-22	
Hallam, Patricia			Hallam, Patricia				Hallam, Patricia			Person		http://example.org/1018054#Agent100-10	
Shirley Institute	n80032744	100	Shirley Institute		n80032744		Shirley Institute	n80032744	1	Organization		http://example.org/1018054#Agent710-21	
Cross, Nigel, 1942-	n84067673	100	Cross, Nigel, 1942-	n84067673	n84067673	0.8260869565	Cross, Nigel, 1942-			Person		http://example.org/1077405#Agent700-22	
Elliott, David, 1943-	n50008858	100	Elliott, David, 1943-	n50008858	n50008858	0.84	Elliott, David, 1943-			Person		http://example.org/1077405#Agent700-23	
Roy, Robin	n85022750	100	Roy, Robin				Roy, Robin			Person		http://example.org/1077405#Agent700-24	
Open University	n79032959	100	Open University				Open University			Organization		http://example.org/1077405#Agent710-25	
International Symposium on Man-Made Lakes, Their Problems and Environmental Effects (1971 : Knoxville, Tenn.)	no99085284	100	International Symposium on Man-Made Lakes, Their Problems and Environmental Effects (1971 : Knoxville, Tenn.)		no99085284		International Symposium on Man-Made Lakes, Their Problems and Environmental Effects (1971 : Knoxville, Tenn.)	no99085284	0.9449541284	Meeting		http://example.org/1023072#Agent111-15	
Ackermann, William C., 1913-1988	no2010196673	100	Ackermann, William C., 1913-1988	no2010196673	no2010196673	1	Ackermann, William C., 1913-1988			Person		http://example.org/1023072#Agent700-32	
White, Gilbert F.	n50020216	100	White, Gilbert F	n50020216	n50020216	0.9411764706	White, Gilbert F			Person		http://example.org/1023072#Agent700-33	
Worthington, E. Barton (Edgar Barton), 1905-	n50039570	94	Worthington, E. Barton (Edgar Barton), 1905-	n50039570	n50039570	0.9166666667	Worthington, E. Barton (Edgar Barton), 1905-			Person		http://example.org/1023072#Agent700-34	
Baker, Alan R. H.	n50016124	100	Baker, Alan R. H	n50016124	n50016124	0.9411764706	Baker, Alan R. H			Person		http://example.org/1042985#Agent100-12	
Harley, J. B. (John Brian)	n50026023	100	Harley, J. B. (John Brian)	n50026023	n50026023	1	Harley, J. B. (John Brian)			Person		http://example.org/1042985#Agent700-25	
National Research Council (U.S.). Study Committee on Environmental Aspects of a National Materials Policy	n50040807	100	National Research Council (U.S.). Study Committee on Environmental Aspects of a National Materials Policy		n50040807		National Research Council (U.S.). Study Committee on Environmental Aspects of a National Materials Policy	n50040807	1	Organization		http://example.org/1044494#Agent110-12	
United States. National Commission on Materials Policy	n50064828	100	United States. National Commission on Materials Policy		n50064828		United States. National Commission on Materials Policy	n50064828	1	Jurisdiction		http://example.org/1044494#Agent710-23	
Howes, Frank, 1891-1974	n50029229	100	Howes, Frank, 1891-1974	n50029229	n50029229	1	Howes, Frank, 1891-1974			Person		http://example.org/1083320#Agent100-10	
Fox, Alan	no2007096873	100	Fox, Alan				Fox, Alan			Person		http://example.org/1053623#Agent100-11	
Mayer, Frederick, 1921-2006	n50007293	100	Mayer, Frederick, 1921-2006	n50007293	n50007293	1	Mayer, Frederick, 1921-2006			Person		http://example.org/1060573#Agent100-12	
Usener, Hermann, 1834-1905	n87918221	100	Usener, Hermann, 1834-1905	n87918221	n87918221	1	Usener, Hermann, 1834-1905			Person		http://example.org/1091555#Agent100-10	
Lucan, 39-65	n79089234	100	Lucan, 39-65	n79089234	n79089234	1	Lucan, 39-65			Person		http://example.org/1091555#Agent600-18	
Lucan, 39-65	n79089234	100	Lucan, 39-65	n79089234	n79089234	1	Lucan, 39-65			Person		http://example.org/1091555#Agent700-19	
Burgerbibliothek Bern	n82162750	100	Burgerbibliothek Bern		n82162750		Burgerbibliothek Bern	n82162750	0.9545454545	Organization		http://example.org/1091555#Agent710-20	
Reid, Keith	n50050921	100	Reid, Keith	n50050921	n50050921	1	Reid, Keith			Person		http://example.org/1035747#Agent700-21	
Reid, Keith	n50050921	100	Reid, Keith	n50050921	n50050921	1	Reid, Keith			Person		http://example.org/1025161#Agent700-21	
Jaffe, Bernard, 1896-1986	n80004054	100	Jaffe, Bernard, 1896-1986	n80004054	n80004054	1	Jaffe, Bernard, 1896-1986			Person		http://example.org/1046499#Agent100-10	
Friedlaender, Walter F., 1873-1966	n50024043	100	Friedlaender, Walter F., 1873-1966	n50024043	n50024043	1	Friedlaender, Walter F., 1873-1966			Person		http://example.org/1086637#Agent100-16	
Hauser, Arnold, 1892-1978	n81089352	100	Hauser, Arnold, 1892-1978	n81089352	n81089352	1	Hauser, Arnold, 1892-1978			Person		http://example.org/1076581#Agent100-12	
Bousquet, Jacques, 1912-	n81007098	100	Bousquet, Jacques, 1912-	n81007098	n81007098	1	Bousquet, Jacques, 1912-			Person		http://example.org/1085304#Agent100-10	
Heim Gallery	n50065712	100	Heim Gallery		n50065712		Heim Gallery	n50065712	1	Organization		http://example.org/1077774#Agent110-11	
Forster, Kurt Walter	n82001780	100	Forster, Kurt Walter	n82001780	n82001780	1	Forster, Kurt Walter			Person		http://example.org/1085066#Agent100-12	
Siebold, Philipp Franz von, 1796-1866	n50058839	100	Siebold, Philipp Franz von, 1796-1866	n50058839	n50058839	0.9473684211	Siebold, Philipp Franz von, 1796-1866			Person		http://example.org/1014821#Agent700-24	
Wells, Richard A.	n81061789	100	Wells, Richard A	n81061789	n81061789	0.9411764706	Wells, Richard A			Person		http://example.org/1068295#Agent100-11	
Elkins, Richard E.	n85130372	100	Elkins, Richard E	n85130372	n85130372	0.9444444444	Elkins, Richard E			Person		http://example.org/1099429#Agent100-12	
Baudelaire, Charles, 1821-1867	n79018694	100	Baudelaire, Charles, 1821-1867	n79018694	n79018694	0.9677419355	Baudelaire, Charles, 1821-1867			Person		http://example.org/1011033#Agent100-9	
Helm, MacKinley, 1896-1963	n50025950	100	Helm, MacKinley, 1896-1963	n50025950	n50025950	1	Helm, MacKinley, 1896-1963			Person		http://example.org/1085264#Agent100-10	
Orozco, José Clemente, 1883-1949	n50002371	98	Orozco, José Clemente, 1883-1949	n50002371	n50002371	0.9696969697	Orozco, José Clemente, 1883-1949			Person		http://example.org/1085264#Agent600-19	
Aldridge, Alfred Owen, 1915-2005	n50041034	100	Aldridge, Alfred Owen, 1915-2005	n50041034	n50041034	1	Aldridge, Alfred Owen, 1915-2005			Person		http://example.org/1039260#Agent100-11	
Paine, Thomas, 1737-1809	n79021666	100	Paine, Thomas, 1737-1809	n79021666	n79021666	0.96	Paine, Thomas, 1737-1809			Person		http://example.org/1039260#Agent600-20	
Hertz, Richard	n95041019	100	Hertz, Richard				Hertz, Richard			Person		http://example.org/1023757#Agent100-10	
Charter, S. P. R.	n79018436	100	Charter, S. P. R	n79018436	n79018436	0.8125	Charter, S. P. R			Person		http://example.org/1023709#Agent100-12	
Vernam, Glenn R.	n50013923	100	Vernam, Glenn R	n50013923	n50013923	0.9375	Vernam, Glenn R			Person		http://example.org/1049401#Agent100-11	
Nezval, Vítězslav, 1900-1958	n80109666	96	Nezval, Vítězslav, 1900-1958	n80109666	n80109666	1	Nezval, Vítězslav, 1900-1958			Person		http://example.org/1095766#Agent100-10	
Prévost, abbé, 1697-1763	n50027694	95	Prévost, abbé, 1697-1763	n50027694	n50027694	1	Prévost, abbé, 1697-1763			Person		http://example.org/1095766#Agent700-19	
Firestone, Harvey Samuel, 1898-			Firestone, Harvey Samuel, 1898-				Firestone, Harvey Samuel, 1898-			Person		http://example.org/1006511#Agent100-12	
Harvey, P. D. A.	n80098426	100	Harvey, P. D. A	n80098426	n80098426	0.8	Harvey, P. D. A			Person		http://example.org/1001350#Agent100-14	
Scuricini Greco, Maria Luisa	n2016032733	100	Scuricini Greco, Maria Luisa	n2016032733	n2016032733	1	Scuricini Greco, Maria Luisa			Person		http://example.org/1087800#Agent100-11	
Biblioteca riccardiana	n79127770	100	Biblioteca riccardiana		n79127770		Biblioteca riccardiana	n79127770	1	Organization		http://example.org/1087800#Agent610-19	
Peyrefitte, Roger, 1907-			Peyrefitte, Roger, 1907-				Peyrefitte, Roger, 1907-			Person		http://example.org/1068587#Agent100-11	
Manouche	no2004011800	100	Manouche	no2004011800	no2004011800	1	Manouche			Person		http://example.org/1068587#Agent600-19	
Darcy, Robert L., 1928-	n50037400	100	Darcy, Robert L. 1928-	n50037400	n50037400	0.9565217391	Darcy, Robert L. 1928-			Person		http://example.org/1026707#Agent100-13	
Powell, Phillip E			Powell, Phillip E				Powell, Phillip E			Person		http://example.org/1026707#Agent700-26	
Institute of Management Sciences	n50053815	100	Institute of Management Sciences		n50053815		Institute of Management Sciences	n50053815	0.9696969697	Organization		http://example.org/1013158#Agent110-14	
Bartholomew, David J.	n50023797	100	Bartholomew, David J	n50023797	n50023797	0.9523809524	Bartholomew, David J			Person		http://example.org/1013158#Agent700-26	
Smith, Anthony Robert, 1926- 			Smith, Anthony Robert, 1926- 				Smith, Anthony Robert, 1926- 			Person		http://example.org/1013158#Agent700-27	
Greenfield, Harry I., 1922-	n50031453	100	Greenfield, Harry I., 1922-	n50031453	n50031453	0.8709677419	Greenfield, Harry I., 1922-			Person		http://example.org/1004156#Agent100-12	
Conservation of Human Resources Project (Columbia University)	n81047028	99	Conservation of Human Resources Projects (Columbia University)				Conservation of Human Resources Projects (Columbia University)			Organization		http://example.org/1004156#Agent710-24	
International Institute for Educational Planning	n80051852	100	International Institute for Educational Planning		n80051852		International Institute for Educational Planning	n80051852	0.9795918367	Organization		http://example.org/1059384#Agent710-24	
Foltman, Felician F.	n50023903	100	Foltman, Felician F	n50023903	n50023903	0.95	Foltman, Felician F			Person		http://example.org/1026334#Agent100-10	
Conference on Manpower Needs in the Field of Social Welfare, Ottawa, 1966			Conference on Manpower Needs in the Field of Social Welfare, Ottawa, 1966				Conference on Manpower Needs in the Field of Social Welfare, Ottawa, 1966			Meeting		http://example.org/105024#Agent111-12	
Association of Universities and Colleges of Canada	n80050404	100	Association of Universities and Colleges of Canada		n80050404		Association of Universities and Colleges of Canada	n80050404	1	Organization		http://example.org/105024#Agent710-23	
Hasenfeld, Yeheskel	n50027429	100	Hasenfeld, Yeheskel	n50027429	n50027429	1	Hasenfeld, Yeheskel			Person		http://example.org/1064799#Agent100-13	
Burack, Elmer H.	n79065702	100	Burack, Elmer H	n79065702	n79065702	0.9375	Burack, Elmer H			Person		http://example.org/1013044#Agent100-13	
Walker, James W., 1941-	n78095337	100	Walker, James W., 1941-	n78095337	n78095337	1	Walker, James W., 1941- 			Person		http://example.org/1013044#Agent700-23	
Wikstrom, Walter S.	n50015680	100	Wikstrom, Walter S	n50015680	n50015680	0.9473684211	Wikstrom, Walter S			Person		http://example.org/1012240#Agent100-13	
Vetter, Eric W., 1932-	nr91042280	100	Vetter, Eric W., 1932-	nr91042280	nr91042280	1	Vetter, Eric W., 1932-			Person		http://example.org/1012944#Agent100-11	
Clough, Donald J., -1983	n83176284	100	Clough, Donald J., -1983	n83176284	n83176284	1	Clough, Donald J., -1983			Person		http://example.org/1044547#Agent700-24	
Lewis, Christopher G. (Christopher Gray), 1944-			Lewis, Christopher G. (Christopher Gray), 1944-				Lewis, Christopher G. (Christopher Gray), 1944-			Person		http://example.org/1044547#Agent700-25	
Oliver, A. L. (Alain Lancelot)	nr93039936	100	Oliver, A. L. (Alain Lancelot)	nr93039936	nr93039936	1	Oliver, A. L. (Alain Lancelot)			Person		http://example.org/1044547#Agent700-26	
NATO Science Committee	n80010389	100	NATO Science Committee		n80010389		NATO Science Committee	n80010389	0.8636363636	Organization		http://example.org/1044547#Agent710-27	
North Atlantic Treaty Organization. Advisory Panel on Operational Research	n50076742	100	North Atlantic Treaty Organization. Advisory Panel on Operational Research		n50076742		North Atlantic Treaty Organization. Advisory Panel on Operational Research	n50076742	1	Organization		http://example.org/1044547#Agent710-28	
Stainer, Gareth, 1940-			Stainer, Gareth, 1940-				Stainer, Gareth, 1940-			Person		http://example.org/1013347#Agent100-13	
Gray, Daniel Hale			Gray, Daniel Hale				Gray, Daniel Hale			Person		http://example.org/1013127#Agent100-13	
Institute of Personnel Management	n80098779	100	Institute of Personnel Management		n80098779		Institute of Personnel Management	n80098779	0.9393939394	Organization		http://example.org/1013127#Agent710-24	
Cohen, Eli E			Cohen, Eli E				Cohen, Eli E			Person		http://example.org/1000295#Agent100-12	
Howe, Louise Kapp	n50058305	100	Howe, Louise Kapp	n50058305	n50058305	1	Howe, Louise Kapp			Person		http://example.org/1000295#Agent700-23	
National Committee on Employment of Youth (U.S.)	n50063684	100	National Committee on Employment of Youth (U.S.)		n50063684		National Committee on Employment of Youth (U.S.)	n50063684	1	Organization		http://example.org/1000295#Agent710-24	
Canadian Council on Social Development	n80050784	100	Canadian Council on Social Development		n80050784		Canadian Council on Social Development	n80050784	1	Organization		http://example.org/108048#Agent110-11	
Baetz, Reuben C			Baetz, Reuben C				Baetz, Reuben C			Person		http://example.org/108048#Agent700-21	
Collins, Kevin	nr91008800	100	Collins, Kevin				Collins, Kevin			Person		http://example.org/108048#Agent700-22	
Canada. Parliament. Senate. Standing Committee on National Finance (Manpower Programs)			Canada. Parliament. Senate. Standing Committee on National Finance (Manpower Programs)				Canada. Parliament. Senate. Standing Committee on National Finance (Manpower Programs)			Jurisdiction		http://example.org/108048#Agent710-23	
Los Angeles County Museum of Art	n78097041	100	Los Angeles County Museum of Art		n78097041		Los Angeles County Museum of Art	n78097041	0.9411764706	Organization		http://example.org/1078005#Agent110-12	
Man Ray, 1890-1976	n80019625	100	Man Ray, 1890-1976	n80019625	n80019625	0.9473684211	Man Ray, 1890-1976			Person		http://example.org/1078005#Agent600-22	
Langsner, Jules, 1911-1967	nr2002021238	100	Langsner, Jules, 1911-1967	nr2002021238	nr2002021238	1	Langsner, Jules, 1911-1967			Person		http://example.org/1078005#Agent700-23	
Los Angeles County Museum of Art. Contemporary Art Council	n80046019	100	Los Angeles County Museum of Art. Contemporary Art Council		n80046019		Los Angeles County Museum of Art. Contemporary Art Council	n80046019	1	Organization		http://example.org/1078005#Agent710-24	
Ziel, Henry R., 1917-			Ziel, Henry R., 1917-				Ziel, Henry R., 1917-			Person		http://example.org/1021884#Agent100-9	
Delmonteque, Robert			Delmonteque, Robert				Delmonteque, Robert			Person		http://example.org/1035429#Agent100-11	
Morris, Guy Norman	n79061119	100	Morris, Guy Norman	n79061119	n79061119	1	Morris, Guy Norman			Person		http://example.org/107653#Agent100-9	
Mansfield, Katherine, 1888-1923	n79043273	100	Mansfield, Katherine, 1888-1923	n79043273	n79043273	0.96875	Mansfield, Katherine, 1888-1923			Person		http://example.org/107653#Agent600-19	
Lehmann, H. (Hermann), 1910-	n78076388	100	Lehmann, H. (Hermann), 1910-	n78076388	n78076388	1	Lehmann, H. (Hermann), 1910-			Person		http://example.org/1077939#Agent100-11	
Huntsman, Richard G. (Richard George)	n85814955	100	Huntsman, Richard G. (Richard George)	n85814955	n85814955	1	Huntsman, Richard G. (Richard George)			Person		http://example.org/1077939#Agent700-22	
De Blij, Harm J.	n79091413	100	De Blij, Harm J	n79091413	n79091413	0.9375	De Blij, Harm J			Person		http://example.org/1027300#Agent100-11	
Deetz, James	n86047956	100	Deetz, James	n86047956	n86047956	1	Deetz, James			Person		http://example.org/1073745#Agent100-12	
Moberg, Vilhelm, 1898-1973	n79061336	100	Moberg, Vilhelm, 1898-1973	n79061336	n79061336	0.962962963	Moberg, Vilhelm, 1898-1973			Person		http://example.org/103435#Agent100-9	
Burling, Robbins	n50032330	100	Burling, Robbins	n50032330	n50032330	0.9411764706	Burling, Robbins			Person		http://example.org/1089115#Agent100-16	
Versenyi, Laszlo	n82018145	100	Versenyi, Laszlo	n82018145	n82018145	0.8823529412	Versenyi, Laszlo			Person		http://example.org/1031647#Agent100-15	
Montagu, Ashley, 1905-1999	n79090226	100	Montagu, Ashley, 1905-1999	n79090226	n79090226	1	Montagu, Ashley, 1905-1999			Person		http://example.org/1022161#Agent100-16	
Dice, Lee Raymond, 1887-			Dice, Lee Raymond, 1887-				Dice, Lee Raymond, 1887-			Person		http://example.org/1024155#Agent100-10	
Karier, Clarence J.	n84162180	100	Karier, Clarence J	n84162180	n84162180	0.9473684211	Karier, Clarence J			Person		http://example.org/1056838#Agent100-13	
Johnson, Richard, 1937-	n92070598	100	Johnson, Richard, 1937-				Johnson, Richard, 1937-			Person		http://example.org/10328#Agent100-13	
Auden, W. H. (Wystan Hugh), 1907-1973	n79054316	100	Auden, W. H. (Wystan Hugh), 1907-1973	n79054316	n79054316	0.972972973	Auden, W. H. (Wystan Hugh), 1907-1973			Person		http://example.org/10328#Agent600-21	
Anderson, William, 1888-1975	n50021535	100	Anderson, William, 1888-1975	n50021535	n50021535	1	Anderson, William, 1888-1975			Person		http://example.org/1038885#Agent100-13	
Odum, Howard Washington, 1884-1954	n50029660	100	Odum, Howard Washington, 1884-1954	n50029660	n50029660	1	Odum, Howard Washington, 1884-1954			Person		http://example.org/1025222#Agent100-10	
Keller, Albert Galloway, 1874-1956	n50048115	100	Keller, Albert Galloway, 1874-1956	n50048115	n50048115	1	Keller, Albert Galloway, 1874-1956			Person		http://example.org/1024688#Agent100-10	
Sumner, William Graham, 1840-1910	n79061189	100	Sumner, William Graham, 1840-1910	n79061189	n79061189	1	Sumner, William Graham, 1840-1910			Person		http://example.org/1024688#Agent700-19	
Abrams, Charles, 1902-1970	n78085468	100	Abrams, Charles, 1902-1970	n78085468	n78085468	1	Abrams, Charles, 1902-1970			Person		http://example.org/105569#Agent100-12	
Huberman, Leo, 1903-1968	n50029211	100	Huberman, Leo, 1903-1968	n50029211	n50029211	1	Huberman, Leo, 1903-1968			Person		http://example.org/1073893#Agent100-9	
