Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Turkey	n80070818	100	Turkey				Turkey			Jurisdiction		http://example.org/1052594#Agent110-11	
Noradounghian, Gabriel, effendi			Noradounghian, Gabriel, effendi				Noradounghian, Gabriel, effendi			Person		http://example.org/1052594#Agent700-21	
Denaeyer, Marcel E			Denaeyer, Marcel E				Denaeyer, Marcel E			Person		http://example.org/1065855#Agent100-10	
Schellinck, Florimond			Schellinck, Florimond				Schellinck, Florimond			Person		http://example.org/1065855#Agent700-22	
Coppez, Anne			Coppez, Anne				Coppez, Anne			Person		http://example.org/1065855#Agent700-23	
Musée royal de l'Afrique centrale	n80126084	98	Musée royal de l'Afrique centrale		n80126084		Musée royal de l'Afrique centrale	n80126084	0.9705882353	Jurisdiction		http://example.org/1065855#Agent810-24	
Bachelier, J.	nr95002329	100	Bachelier, J	nr95002329	nr95002329	0.9230769231	Bachelier, J			Person		http://example.org/1073768#Agent100-9	
Catholic Church	n79041716	100	Catholic Church				Catholic Church			Organization		http://example.org/1062847#Agent110-9	
Catholic Church	n79041716	100	Catholic Church				Catholic Church			Organization		http://example.org/1062847#Agent610-17	
European Commission of Human Rights	n80050369	100	European Commission of Human Rights		n80050369		European Commission of Human Rights	n80050369	1	Organization		http://example.org/103877#Agent110-11	
European Commission of Human Rights	n80050369	100	European Commission of Human Rights		n80050369		European Commission of Human Rights	n80050369	1	Organization		http://example.org/103877#Agent710-22	
France	n79006404	100	France				France			Jurisdiction		http://example.org/1048865#Agent110-11	
Néron, Pierre, fl 1645			Néron, Pierre, fl 1645				Néron, Pierre, fl 1645			Person		http://example.org/1048865#Agent700-20	
Girard, Étienne, fl 1645			Girard, Étienne, fl 1645				Girard, Étienne, fl 1645			Person		http://example.org/1048865#Agent700-21	
Laurière, Eusèbe, 1659-1728	n85050434	96	Laurière, Eusèbe, 1659-1728	n85050434	n85050434	1	Laurière, Eusèbe, 1659-1728			Person		http://example.org/1048865#Agent700-22	
Crépeau, Paul-André, 1926-	n83014846	95	Crépeau, Paul-André, 1926-	n83014846	n83014846	1	Crépeau, Paul-André, 1926-			Person		http://example.org/103803#Agent100-9	
McGill University. Faculty of Law. Civil Law Studies Programme			McGill University. Faculty of Law. Civil Law Studies Programme				McGill University. Faculty of Law. Civil Law Studies Programme			Organization		http://example.org/103803#Agent710-20	
Prével, Marie, 1943-			Prével, Marie, 1943-				Prével, Marie, 1943-			Person		http://example.org/1058227#Agent100-9	
Prével, Martin, 1941-			Prével, Martin, 1941-				Prével, Martin, 1941-			Person		http://example.org/1058227#Agent700-18	
Galand-Pernet, Paulette	no94027253	100	Galand-Pernet, Paulette	no94027253	no94027253	1	Galand-Pernet, Paulette			Person		http://example.org/1098623#Agent100-10	
Aescoly, Aaron Zeev, 1901-1948	n87888001	100	Aescoly, Aaron Zeev, 1901-1948	n87888001	n87888001	0.84375	Aescoly, Aaron Zeev, 1901-1948			Person		http://example.org/1098719#Agent100-10	
Court of Justice of the European Communities	n80079939	100	Court of Justice of the European Communities		n80079939		Court of Justice of the European Communities	n80079939	1	Organization		http://example.org/1053922#Agent110-10	
Cabau, Jacques	n82032149	100	Cabau, Jacques	n82032149	n82032149	0.9333333333	Cabau, Jacques			Person		http://example.org/1092215#Agent100-10	
Issacharoff, Michael	n82082869	100	Issacharoff, Michael	n82082869	n82082869	0.9523809524	Issacharoff, Michael			Person		http://example.org/1092215#Agent700-19	
Lambrechts, Guy	no2017021383	82	Lambrechts, Guy				Lambrechts, Guy			Person		http://example.org/1092215#Agent700-20	
Academia Republicii Populare Romîne	n80046774	99	Academia Republicii Populare Romîne				Academia Republicii Populare Romîne			Organization		http://example.org/1092662#Agent110-10	
Martens, Karl, freiherr von, 1790-1863	no2008143866	85	Martens, Karl, freiherr von, 1790-1863				Martens, Karl, freiherr von, 1790-1863			Person		http://example.org/1052515#Agent100-11	
Cussy, Ferdinand de Cornot, baron de, 1795-1866	n85351623	100	Cussy, Ferdinand de Cornot, baron de, 1795-1866	n85351623	n85351623	1	Cussy, Ferdinand de Cornot, baron de, 1795-1866			Person		http://example.org/1052515#Agent700-23	
Martinicorena de Daquino, Matilde			Martinicorena de Daquino, Matilde				Martinicorena de Daquino, Matilde			Person		http://example.org/1072546#Agent100-11	
Centre for Educational Research and Innovation	n80060440	100	Centre for Educational Research and Innovation		n80060440		Centre for Educational Research and Innovation	n80060440	0.9787234043	Organization		http://example.org/1034237#Agent110-13	
Organisation for Economic Co-operation and Development	n79045354	100	Organisation for Economic Co-operation and Development		n79045354		Organisation for Economic Co-operation and Development	n79045354	1	Organization		http://example.org/1034237#Agent710-22	
Houghton, Vincent	no2005077797	100	Houghton, Vincent	no2005077797	no2005077797	1	Houghton, Vincent			Person		http://example.org/1035038#Agent100-10	
Richardson, Ken	nr88005066	100	Richardson, Ken	nr88005066	nr88005066	1	Richardson, Ken			Person		http://example.org/1035038#Agent700-20	
Roever, W.-P. de, 1943-	n86080239	100	Roever, W.-P. de, 1943-	n86080239	n86080239	1	Roever, W.-P. de, 1943-			Person		http://example.org/107632#Agent100-11	
Petti, Anthony G.	n81022280	100	Petti, Anthony G	n81022280	n81022280	0.9411764706	Petti, Anthony G			Person		http://example.org/1005306#Agent100-11	
Catholic Church	n79041716	100	Catholic Church				Catholic Church			Organization		http://example.org/1005306#Agent610-21	
Henry E. Huntington Library and Art Gallery	n79049138	100	Henry E. Huntington Library and Art Gallery		n79049138		Henry E. Huntington Library and Art Gallery	n79049138	0.9772727273	Organization		http://example.org/1005306#Agent710-24	
Lanthier, Réal			Lanthier, Réal				Lanthier, Réal			Person		http://example.org/1060079#Agent100-9	
Delorme, Jean, 1906-			Delorme, Jean, 1906-				Delorme, Jean, 1906-			Person		http://example.org/1060079#Agent700-20	
Cecil-Smith, E			Cecil-Smith, E				Cecil-Smith, E			Person		http://example.org/106562#Agent100-12	
Kerr, Hugh William Thomas	n50044571	100	Kerr, Hugh William Thomas	n50044571	n50044571	1	Kerr, Hugh William Thomas			Person		http://example.org/1026457#Agent100-12	
Truscot, Bruce, pseud			Truscot, Bruce, pseud				Truscot, Bruce, pseud			Person		http://example.org/1057451#Agent100-11	
Truscot, Bruce, pseud			Truscot, Bruce, pseud				Truscot, Bruce, pseud			Person		http://example.org/1057448#Agent100-12	
Heath, G. Louis	n50025639	100	Heath, G. Louis	n50025639	n50025639	0.9333333333	Heath, G. Louis			Person		http://example.org/1071474#Agent100-13	
Joyce, James Avery	n79143090	100	Joyce, James Avery	n79143090	n79143090	1	Joyce, James Avery			Person		http://example.org/1034519#Agent100-11	
Gay, John	n50016332	100	Gay, John				Gay, John			Person		http://example.org/1078260#Agent100-12	
Hautzig, Esther Rudomin			Hautzig, Esther Rudomin				Hautzig, Esther Rudomin			Person		http://example.org/1087596#Agent100-11	
Coryn, Sidonie	n85218664	100	Coryn, Sidonie	n85218664	n85218664	1	Coryn, Sidonie			Person		http://example.org/1087596#Agent700-22	
Musée d'art moderne (Musées royaux des beaux-arts de Belgique)	n86047015	98	Musée d'art moderne (Musées royaux des beaux-arts de Belgique)		n86047015		Musée d'art moderne (Musées royaux des beaux-arts de Belgique)	n86047015	1	Organization		http://example.org/1087218#Agent110-10	
Mahnken, Irmgard	no2011165450	100	Mahnken, Irmgard	no2011165450	no2011165450	0.9411764706	Mahnken, Irmgard			Person		http://example.org/1094534#Agent100-10	
Goldman, Emma, 1869-1940	n50034593	100	Goldman, Emma, 1869-1940	n50034593	n50034593	0.96	Goldman, Emma, 1869-1940			Person		http://example.org/1038859#Agent100-14	
Goldman, Emma, 1869-1940	n50034593	100	Goldman, Emma, 1869-1940	n50034593	n50034593	0.96	Goldman, Emma, 1869-1940			Person		http://example.org/1038859#Agent600-23	
Pforzheim (Germany)	n50057390	100	Pforzheim (Germany)				Pforzheim (Germany)			Jurisdiction		http://example.org/1016901#Agent110-9	
Reuchlin, Johann, 1455-1522	n83191624	100	Reuchlin, Johann, 1455-1522				Reuchlin, Johann, 1455-1522			Person		http://example.org/1016901#Agent600-17	
Koplenig, Johann, 1891-1968	no2009116096	100	Koplenig, Johann, 1891-1968	no2009116096	no2009116096	1	Koplenig, Johann, 1891-1968			Person		http://example.org/1048355#Agent100-11	
Kommunistische Partei Österreichs	n50062248		Kommunistische Partei Österreichs		n50062248		Kommunistische Partei Österreichs	n50062248	0.9696969697	Organization		http://example.org/1048355#Agent610-19	
Grimm, Jacob, 1785-1863	n78095680	100	Grimm, Jacob, 1785-1863	n78095680	n78095680	1	Grimm, Jacob, 1785-1863			Person		http://example.org/1094093#Agent100-10	
Dehler, Thomas, 1897-1967	n84091062	100	Dehler, Thomas, 1897-1967	n84091062	n84091062	1	Dehler, Thomas, 1897-1967			Person		http://example.org/1049404#Agent100-10	
Freie Demokratische Parteie			Freie Demokratische Parteie				Freie Demokratische Parteie			Organization		http://example.org/1049404#Agent610-18	
Friedrich-Naumann-Stiftung	n80085318	100	Friedrich-Naumann-Stiftung		n80085318		Friedrich-Naumann-Stiftung	n80085318	0.962962963	Organization		http://example.org/1049404#Agent810-19	
Köves-Zulauf, Thomas	n91042629	97	Köves-Zulauf, Thomas	n91042629	n91042629	0.9523809524	Köves-Zulauf, Thomas			Person		http://example.org/10980#Agent100-10	
Pliny, the Elder	n79042075	100	Pliny, the Elder	n79042075	n79042075	1	Pliny, the Elder			Person		http://example.org/10980#Agent600-20	
Ackoff, Russell Lincoln, 1919-2009	n50036890	100	Ackoff, Russell Lincoln, 1919-2009	n50036890	n50036890	0.9714285714	Ackoff, Russell Lincoln, 1919-2009			Person		http://example.org/1051654#Agent100-16	
Richter, Gisela Marie Augusta, 1882-1972	n50044732	100	Richter, Gisela Marie Augusta, 1882-1972	n50044732	n50044732	1	Richter, Gisela Marie Augusta, 1882-1972			Person		http://example.org/1088135#Agent100-11	
Metropolitan Museum of Art (New York, N.Y.)	n79129629	100	Metropolitan Museum of Art (New York, N.Y.)		n79129629		Metropolitan Museum of Art (New York, N.Y.)	n79129629	0.9069767442	Organization		http://example.org/1088135#Agent710-22	
Swearingen, Rodger, 1923-	n79054338	100	Swearingen, Rodger, 1923-	n79054338	n79054338	0.8620689655	Swearingen, Rodger, 1923-			Person		http://example.org/1039662#Agent100-11	
Langer, Paul Fritz, 1915- 			Langer, Paul Fritz, 1915- 				Langer, Paul Fritz, 1915- 			Person		http://example.org/1039662#Agent700-22	
Bowen, Minnie Hallowell			Bowen, Minnie Hallowell				Bowen, Minnie Hallowell			Person		http://example.org/1020551#Agent100-9	
Red Horse Owner, Moses, 1836-1908			Red Horse Owner, Moses, 1836-1908				Red Horse Owner, Moses, 1836-1908			Person		http://example.org/1028927#Agent100-11	
Tugwell, Rexford G. (Rexford Guy), 1891-1979	n50013875	100	Tugwell, Rexford G. (Rexford Guy), 1891-1979	n50013875	n50013875	1	Tugwell, Rexford G. (Rexford Guy), 1891-1979			Person		http://example.org/1058237#Agent100-10	
Keyserling, Leon H. (Leon Hirsch), 1908-1987	n80080214	100	Keyserling, Leon H. (Leon Hirsch), 1908-1987	n80080214	n80080214	1	Keyserling, Leon H. (Leon Hirsch), 1908-1987			Person		http://example.org/1058237#Agent700-22	
Haskell, Francis, 1928-2000	n80025828	100	Haskell, Francis, 1928-2000	n80025828	n80025828	1	Haskell, Francis, 1928-2000			Person		http://example.org/109516#Agent100-12	
Dimock, Hedley Seldon, 1891-			Dimock, Hedley Seldon, 1891-				Dimock, Hedley Seldon, 1891-			Person		http://example.org/1031046#Agent100-10	
Hochman, Harold M.	n50034606	100	Hochman, Harold M	n50034606	n50034606	0.9444444444	Hochman, Harold M			Person		http://example.org/1042398#Agent700-24	
Peterson, George E.	n79117156	100	Peterson, George E	n79117156	n79117156	0.9473684211	Peterson, George E			Person		http://example.org/1042398#Agent700-25	
Urban Institute	n79018212	100	Urban Institute				Urban Institute			Organization		http://example.org/1042398#Agent710-26	
National Science Foundation (U.S.)	n79005681	100	National Science Foundation (U.S.)		n79005681		National Science Foundation (U.S.)	n79005681	1	Organization		http://example.org/1042398#Agent710-27	
Boulding, Kenneth Ewart, 1910- 			Boulding, Kenneth Ewart, 1910- 				Boulding, Kenneth Ewart, 1910- 			Person		http://example.org/1022009#Agent100-15	
Pfaff, Martin	n50010253	100	Pfaff, Martin	n50010253	n50010253	1	Pfaff, Martin			Person		http://example.org/1022009#Agent700-27	
Akersten, William A.	n86814328	100	Akersten, William A	n86814328	n86814328	0.95	Akersten, William A			Person		http://example.org/1009199#Agent100-10	
Texas Memorial Museum	n79029737	100	Texas Memorial Museum		n79029737		Texas Memorial Museum	n79029737	1	Jurisdiction		http://example.org/1009199#Agent810-23	
Donovan, John	n2005091684	100	Donovan, John				Donovan, John			Person		http://example.org/1036161#Agent100-10	
Redman, Harry Newton, 1869-1958	no93005656	100	Redman, Harry Newton, 1869-1958	no93005656	no93005656	1	Redman, Harry Newton, 1869-1958			Person		http://example.org/1073971#Agent100-10	
Jones, Louis Thomas	n50041065	100	Jones, Louis Thomas	n50041065	n50041065	1	Jones, Louis Thomas			Person		http://example.org/1035247#Agent100-10	
Benedict, C. Harry, 1876-			Benedict, C. Harry, 1876-				Benedict, C. Harry, 1876-			Person		http://example.org/1004439#Agent100-11	
Calumet and Hecla Consolidated Copper Company	n88023028	96	Calumet and Hecla Consolidated Copper Company, inc		n88023028		Calumet and Hecla Consolidated Copper Company, inc	n88023028	0.9	Organization		http://example.org/1004439#Agent610-20	
Faltermayer, Edmund K.	no2007086807	100	Faltermayer, Edmund K	no2007086807	no2007086807	0.9545454545	Faltermayer, Edmund K			Person		http://example.org/105626#Agent100-12	
Coe, Charles H.	no00079621	100	Coe, Charles H	no00079621	no00079621	0.9333333333	Coe, Charles H			Person		http://example.org/1029831#Agent100-12	
Tebeau, Charlton W.	n50008448	100	Tebeau, Charlton W	n50008448	n50008448	0.9473684211	Tebeau, Charlton W			Person		http://example.org/1029831#Agent700-24	
Lynch, H. Foulks (Henry Foulks), 1845-1894	no90012294	100	Lynch, H. Foulks (Henry Foulks), 1845-1894	no90012294	no90012294	1	Lynch, H. Foulks (Henry Foulks), 1845-1894			Person		http://example.org/1029106#Agent100-10	
Ranking, Devey Fearon de l'Hoste, 1847 or 8-1931	n50054873	93	Ranking, Devey Fearon de l'Hoste, 1847 or 8-1931	n50054873	n50054873	0.9411764706	Ranking, Devey Fearon de l'Hoste, 1847 or 8-1931			Person		http://example.org/1029106#Agent700-20	
Patterson, LeRoy, 1918-	n79072538	100	Patterson, LeRoy, 1918-	n79072538	n79072538	1	Patterson, LeRoy, 1918-			Person		http://example.org/1021040#Agent100-11	
Robb, Dodi			Robb, Dodi				Robb, Dodi			Person		http://example.org/1021040#Agent700-21	
Green, Wilson F			Green, Wilson F				Green, Wilson F			Person		http://example.org/1057712#Agent100-11	
Andrews, Stuart R., 1910-	no98131443	100	Andrews, Stuart R., 1910-	no98131443	no98131443	1	Andrews, Stuart R., 1910-			Person		http://example.org/1074321#Agent100-9	
Snow, Edgar, 1905-1972	n50014925	100	Snow, Edgar, 1905-1972	n50014925	n50014925	1	Snow, Edgar, 1905-1972			Person		http://example.org/1066240#Agent100-12	
Rao, Pattadakal Venkanna Raghavendra, 1909-	n82031902	100	Rao, Pattadakal Venkanna Raghavendra, 1909-	n82031902	n82031902	0.914893617	Rao, Pattadakal Venkanna Raghavendra, 1909-			Person		http://example.org/1051204#Agent100-12	
Sherman, Harry, 1909-	no00048601	100	Sherman, Harry, 1909-	no00048601	no00048601	1	Sherman, Harry, 1909-			Person		http://example.org/1000583#Agent100-10	
DuBois, Rachel Davis	n85005589	100	DuBois, Rachel Davis	n85005589	n85005589	0.95	DuBois, Rachel Davis			Person		http://example.org/1022936#Agent100-17	
Li, Mew-soong			Li, Mew-soong				Li, Mew-soong			Person		http://example.org/1022936#Agent700-28	
Committee for Economic Development	n79075287	100	Committee for Economic Development				Committee for Economic Development			Organization		http://example.org/1022072#Agent110-11	
Sudman, Seymour	n79071380	100	Sudman, Seymour	n79071380	n79071380	1	Sudman, Seymour			Person		http://example.org/1025235#Agent100-13	
Meyerstein, Rud S., 1921-			Meyerstein, Rud S., 1921-				Meyerstein, Rud S., 1921-			Person		http://example.org/1031915#Agent100-9	
Bühl, Walter Ludwig, 1934-2007	n81080964	98	Bühl, Walter Ludwig, 1934-2007				Bühl, Walter Ludwig, 1934-2007			Person		http://example.org/1062875#Agent100-10	
Wedderburn, Dorothy	no97005937	100	Wedderburn, Dorothy	no97005937	no97005937	1	Wedderburn, Dorothy			Person		http://example.org/1002020#Agent100-11	
University of Cambridge. Dept. of Applied Economics	n81074666	94	University of Cambridge. Dept. of Applied Economics		n81074666		University of Cambridge. Dept. of Applied Economics	n81074666	0.8571428571	Organization		http://example.org/1002020#Agent810-21	
Shteĭnberg, Nadezhda Maksimilianovna			Shteĭnberg, Nadezhda Maksimilianovna				Shteĭnberg, Nadezhda Maksimilianovna			Person		http://example.org/1093321#Agent100-10	
Nash, Gary B.	n79059678	100	Nash, Gary B	n79059678	n79059678	0.9230769231	Nash, Gary B			Person		http://example.org/1022166#Agent100-17	
Kneiss, Gilbert H., 1899-			Kneiss, Gilbert H., 1899-				Kneiss, Gilbert H., 1899-			Person		http://example.org/1007931#Agent100-11	
Northwestern Pacific Railroad Company	n81149347	100	Northwestern Pacific Railroad Company				Northwestern Pacific Railroad Company			Organization		http://example.org/1007931#Agent610-19	
Crump, Spencer	n50000229	100	Crump, Spencer	n50000229	n50000229	0.9333333333	Crump, Spencer			Person		http://example.org/1006990#Agent100-10	
California Western Railroad	n79145693	100	California Western Railroad		n79145693		California Western Railroad	n79145693	1	Organization		http://example.org/1006990#Agent610-19	
Rogers, John, Chippewa chief			Rogers, John, Chippewa chief				Rogers, John, Chippewa chief			Person		http://example.org/1015862#Agent100-13	
Rogers, John, Chippewa chief			Rogers, John, Chippewa chief				Rogers, John, Chippewa chief			Person		http://example.org/1015862#Agent600-24	
Tait, Herbert			Tait, Herbert				Tait, Herbert			Person		http://example.org/1017027#Agent100-10	
Kuroda, Yasumasa, 1931-	n86108056	100	Kuroda, Yasumasa, 1931-	n86108056	n86108056	0.8518518519	Kuroda, Yasumasa, 1931-			Person		http://example.org/1048815#Agent100-12	
Baty, Roger M.	n85176126	100	Baty, Roger M	n85176126	n85176126	0.9285714286	Baty, Roger M			Person		http://example.org/1064925#Agent100-12	
Washburn, Ruth Wendell, 1890-1975	n2002134626	100	Washburn, Ruth Wendell, 1890-1975	n2002134626	n2002134626	1	Washburn, Ruth Wendell, 1890-1975			Person		http://example.org/1063133#Agent100-10	
Laporte, Léo F.	n79027080	96	Laporte, Léo F	n79027080	n79027080	0.9333333333	Laporte, Léo F			Person		http://example.org/1020999#Agent700-21	
Society of Economic Paleontologists and Mineralogists	n79055482	100	Society of Economic Paleontologists and Mineralogists		n79055482		Society of Economic Paleontologists and Mineralogists	n79055482	0.9814814815	Organization		http://example.org/1020999#Agent710-22	
Brandel-Syrier, Mia	n50065604	100	Brandel-Syrier, Mia	n50065604	n50065604	1	Brandel-Syrier, Mia			Person		http://example.org/1026881#Agent100-14	
Somers, Bernard J			Somers, Bernard J				Somers, Bernard J			Person		http://example.org/1023474#Agent100-9	
Reeves, John, 1752?-1829	n81149496	100	Reeves, John, 1752?-1829	n81149496	n81149496	1	Reeves, John, 1752?-1829			Person		http://example.org/1073460#Agent100-11	
Finlason, W. F. (William Francis), 1818-1895	n81147034	100	Finlason, W. F. (William Francis), 1818-1895				Finlason, W. F. (William Francis), 1818-1895			Person		http://example.org/1073460#Agent700-21	
Hugo von Hofmannsthal-Gesellschaft	n81114486	100	Hugo von Hofmannsthal-Gesellschaft		n81114486		Hugo von Hofmannsthal-Gesellschaft	n81114486	0.9411764706	Organization		http://example.org/101732#Agent110-10	
Hofmannsthal, Hugo von, 1874-1929	n79072867	100	Hofmannsthal, Hugo von, 1874-1929	n79072867	n79072867	0.9411764706	Hofmannsthal, Hugo von, 1874-1929			Person		http://example.org/101732#Agent600-19	
Klein, Barry T.	n88073358	100	Klein, Barry T	n88073358	n88073358	0.9333333333	Klein, Barry T			Person		http://example.org/1074039#Agent100-12	
Lee, Walt	n82006898	100	Lee, Walt	n82006898	n82006898	1	Lee, Walt			Person		http://example.org/1053520#Agent100-11	
Larsen, Lenna Andrea, 1894-			Larsen, Lenna Andrea, 1894-				Larsen, Lenna Andrea, 1894-			Person		http://example.org/1014438#Agent100-11	
Koebele, Apollonia Mary, 1894- 			Koebele, Apollonia Mary, 1894- 				Koebele, Apollonia Mary, 1894- 			Person		http://example.org/1014438#Agent700-24	
House, Clifford R.	n81043296	100	House, Clifford R				House, Clifford R			Person		http://example.org/1014440#Agent100-14	
Koebele, Apollonia Mary, 1894- 			Koebele, Apollonia Mary, 1894- 				Koebele, Apollonia Mary, 1894- 			Person		http://example.org/1014440#Agent700-27	
Larsen, Lenna Andrea, 1894-			Larsen, Lenna Andrea, 1894-				Larsen, Lenna Andrea, 1894-			Person		http://example.org/1014440#Agent700-28	
Nettl, Bruno, 1930-	n50003035	100	Nettl, Bruno, 1930-	n50003035	n50003035	0.8260869565	Nettl, Bruno, 1930-			Person		http://example.org/1081958#Agent100-11	
University of Alberta. Library	n83327567	100	University of Alberta. Library		n83327567		University of Alberta. Library	n83327567	1	Organization		http://example.org/1067998#Agent110-12	
Sukhoversʹkyĭ, Mykola, 1913-			Sukhoversʹkyĭ, Mykola, 1913-				Sukhoversʹkyĭ, Mykola, 1913-			Person		http://example.org/1067998#Agent700-25	
University of Alberta. Division of East European and Soviet Studies	n80063712	91	University of Alberta. Division of East European and Soviet Studies				University of Alberta. Division of East European and Soviet Studies			Organization		http://example.org/1067998#Agent710-26	
Séminaire Saint-Augustin. Bibliothèque			Séminaire Saint-Augustin. Bibliothèque				Séminaire Saint-Augustin. Bibliothèque			Organization		http://example.org/1046467#Agent110-9	
Séminaire Saint-Augustin. Bibliothèque			Séminaire Saint-Augustin. Bibliothèque				Séminaire Saint-Augustin. Bibliothèque			Organization		http://example.org/1046467#Agent810-21	
Meredith, Joseph C., 1914-	n97032455	100	Meredith, Joseph C., 1914-	n97032455	n97032455	1	Meredith, Joseph C., 1914-			Person		http://example.org/1009187#Agent100-9	
University of California (System). Institute of Library Research	n82159320	100	University of California (System). Institute of Library Research		n82159320		University of California (System). Institute of Library Research	n82159320	1	Organization		http://example.org/1009187#Agent710-21	
Canadian Music Centre	n85110027	100	Canadian Music Centre		n85110027		Canadian Music Centre	n85110027	0.9545454545	Organization		http://example.org/1074083#Agent110-14	
Azhderian, Helen Wentworth, 1905-1990	no2009059804	100	Azhderian, Helen Wentworth, 1905-1990	no2009059804	no2009059804	1	Azhderian, Helen Wentworth, 1905-1990			Person		http://example.org/1074027#Agent100-10	
Vinson, John Chalmers	n84090222	100	Vinson, John Chalmers	n84090222	n84090222	0.9545454545	Vinson, John Chalmers			Person		http://example.org/1054883#Agent100-10	
League of Nations	n79110921	100	League of Nations		n79110921		League of Nations	n79110921	0.9444444444	Organization		http://example.org/1054883#Agent610-19	
League of Nations	n79110921	100	League of Nations		n79110921		League of Nations	n79110921	0.9444444444	Organization		http://example.org/1054883#Agent610-20	
Kotok, V. F.	n87897974	100	Kotok, V. F	n87897974	n87897974	0.9090909091	Kotok, V. F			Person		http://example.org/1050715#Agent100-11	
Ahla, Annikki Mervi Maria			Ahla, Annikki Mervi Maria				Ahla, Annikki Mervi Maria			Person		http://example.org/1034354#Agent100-10	
Calhoun, Janet	nr88009315	100	Calhoun, Janet	nr88009315	nr88009315	1	Calhoun, Janet			Person		http://example.org/1026150#Agent100-10	
Pobedonost︠s︡ev, Konstantin Petrovich, 1827-1907	n85116194	100	Pobedonost͡sev, Konstantin Petrovich, 1827-1907	n85116194	n85116194	0.9583333333	Pobedonost͡sev, Konstantin Petrovich, 1827-1907			Person		http://example.org/1028340#Agent100-11	
Long, Robert Edward Crozier, 1872-1938			Long, Robert Edward Crozier, 1872-1938				Long, Robert Edward Crozier, 1872-1938			Person		http://example.org/1028340#Agent700-23	
Glass, Joanna M.	n80028555	100	Glass, Joanna M	n80028555	n80028555	0.9375	Glass, Joanna M			Person		http://example.org/1031265#Agent100-11	
Dansereau, Pierre, 1911-2011	n50037381	100	Dansereau, Pierre, 1911-2011	n50037381	n50037381	1	Dansereau, Pierre, 1911-2011			Person		http://example.org/1013672#Agent100-10	
Fry, Roger, 1866-1934	n79072847	100	Fry, Roger, 1866-1934				Fry, Roger, 1866-1934			Person		http://example.org/1085297#Agent100-11	
Negroponte, Nicholas	no95006614	100	Negroponte, Nicholas				Negroponte, Nicholas			Person		http://example.org/103398#Agent700-19	
Hoffman, Erik P., 1939-			Hoffman, Erik P., 1939-				Hoffman, Erik P., 1939-			Person		http://example.org/1043423#Agent100-11	
Barker, Ernest, 1874-	n80015799	80	Barker, Ernest, 1874-				Barker, Ernest, 1874-			Person		http://example.org/1043211#Agent100-11	
Loveday, A. (Alexander), 1888-1962	n84206403	100	Loveday, A. (Alexander), 1888-1962	n84206403	n84206403	1	Loveday, A. (Alexander), 1888-1962			Person		http://example.org/1056347#Agent100-10	
Jones, Howard Mumford, 1892-1980	n78096067	100	Jones, Howard Mumford, 1892-1980	n78096067	n78096067	1	Jones, Howard Mumford, 1892-1980			Person		http://example.org/1060570#Agent100-12	
Douglass, R. Bruce	n85373397	100	Douglass, R. Bruce	n85373397	n85373397	1	Douglass, R. Bruce			Person		http://example.org/1069421#Agent100-11	
Gaus, John M. (John Merriman), 1894-1969	n92107679	100	Gaus, John M. (John Merriman), 1894-1969				Gaus, John M. (John Merriman), 1894-1969			Person		http://example.org/1044410#Agent100-13	
Carrera Andrade, Jorge, 1903-1978	n50040358	100	Carrera Andrade, Jorge, 1903-1978	n50040358	n50040358	0.9705882353	Carrera Andrade, Jorge, 1903-1978			Person		http://example.org/1033212#Agent100-13	
Moore, Barrington, 1913-2005	n50004270	100	Moore, Barrington, 1913-2005	n50004270	n50004270	1	Moore, Barrington, 1913-2005			Person		http://example.org/1027503#Agent100-21	
Miller, Lynn H.	n84009681	100	Miller, Lynn H	n84009681	n84009681	0.9333333333	Miller, Lynn H			Person		http://example.org/1040987#Agent700-22	
Pruessen, Ronald W.	n81119749	100	Pruessen, Ronald W	n81119749	n81119749	0.9473684211	Pruessen, Ronald W			Person		http://example.org/1040987#Agent700-23	
Laski, Harold Joseph, 1893-1950	n79018424	100	Laski, Harold Joseph, 1893-1950	n79018424	n79018424	0.96875	Laski, Harold Joseph, 1893-1950			Person		http://example.org/1047437#Agent100-11	
Great Britain. Parliament. House of Commons	n79113783	100	Great Britain. Parliament. House of Commons		n79113783		Great Britain. Parliament. House of Commons	n79113783	1	Jurisdiction		http://example.org/1047437#Agent610-19	
Niebuhr, Reinhold, 1892-1971	n79018599	100	Niebuhr, Reinhold, 1892-1971	n79018599	n79018599	1	Niebuhr, Reinhold, 1892-1971			Person		http://example.org/1027419#Agent100-10	
Eastman, Max, 1883-1969	n50024420	100	Eastman, Max, 1883-1969	n50024420	n50024420	1	Eastman, Max, 1883-1969			Person		http://example.org/1036051#Agent100-14	
Fleming, J. Marcus (John Marcus), 1911-1976	n50004066	100	Fleming, J. Marcus (John Marcus), 1911-1976	n50004066	n50004066	1	Fleming, J. Marcus (John Marcus), 1911-1976			Person		http://example.org/1071960#Agent100-11	
Stokes, Adrian Durham, 1902-1972	n82009839	87	Stokes, Adrian Durham, 1902-1972				Stokes, Adrian Durham, 1902-1972			Person		http://example.org/1076575#Agent100-10	
Gonda, J. (Jan), 1905-1991	n78088837	100	Gonda, J. (Jan), 1905-1991	n78088837	n78088837	1	Gonda, J. (Jan), 1905-1991			Person		http://example.org/1089722#Agent100-10	
