Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Höjer, Torgny			Höjer, Torgny				Höjer, Torgny			Person		http://example.org/1023273#Agent100-10	
Stockholm (Sweden) Drätselkommissionen			Stockholm (Sweden) Drätselkommissionen				Stockholm (Sweden) Drätselkommissionen			Jurisdiction		http://example.org/1023273#Agent610-18	
Stockholm (Sweden) Börs-, bro- och hamnbyggnadskommitterade			Stockholm (Sweden) Börs-, bro- och hamnbyggnadskommitterade				Stockholm (Sweden) Börs-, bro- och hamnbyggnadskommitterade			Jurisdiction		http://example.org/1023273#Agent610-19	
Stockholm (Sweden) Monografier utg			Stockholm (Sweden) Monografier utg				Stockholm (Sweden) Monografier utg			Jurisdiction		http://example.org/1023273#Agent810-20	
Östberg, Ragnar, 1866-1945	nr92006417		Östberg, Ragnar, 1866-1945	nr92006417	nr92006417	1	Östberg, Ragnar, 1866-1945			Person		http://example.org/1084248#Agent100-10	
Stockholm (Sweden) Stadshuset			Stockholm (Sweden) Stadshuset				Stockholm (Sweden) Stadshuset			Jurisdiction		http://example.org/1084248#Agent610-18	
Rix, Margaret Shelly			Rix, Margaret Shelly				Rix, Margaret Shelly			Person		http://example.org/1019085#Agent100-10	
Guild, Alden	n85237122	100	Guild, Alden	n85237122	n85237122	1	Guild, Alden			Person		http://example.org/1058734#Agent100-12	
Mardon, J	n82028482	84	Mardon, J				Mardon, J			Person		http://example.org/1065852#Agent700-19	
Canadian Pulp and Paper Association. Technical Section	n79018217	100	Canadian Pulp and Paper Association. Technical Section				Canadian Pulp and Paper Association. Technical Section			Organization		http://example.org/1065852#Agent710-20	
Kraszewski, Józef Ignacy, 1812-1887	n50044016	98	Kraszewski, Józef Ignacy, 1812-1887	n50044016	n50044016	0.9722222222	Kraszewski, Józef Ignacy, 1812-1887			Person		http://example.org/1097237#Agent100-11	
Russell, Bertrand, 1872-1970	n79056054	100	Russell, Bertrand, 1872-1970	n79056054	n79056054	0.9655172414	Russell, Bertrand, 1872-1970			Person		http://example.org/1073472#Agent100-9	
Haldeman-Julius, E. (Emanuel), 1888-1951	n50055027	100	Haldeman-Julius, E. (Emanuel), 1888-1951	n50055027	n50055027	1	Haldeman-Julius, E. (Emanuel), 1888-1951			Person		http://example.org/1073472#Agent700-19	
Arnim, Hans Friedrich August von, 1859-1931	n81111915	100	Arnim, Hans Friedrich August von, 1859-1931	n81111915	n81111915	1	Arnim, Hans Friedrich August von, 1859-1931			Person		http://example.org/1089923#Agent100-10	
Zeno, the Stoic	n50061829	100	Zeno, the Stoic	n50061829	n50061829	1	Zeno, the Stoic			Person		http://example.org/1089923#Agent700-18	
Chrysippus, the Stoic			Chrysippus, the Stoic				Chrysippus, the Stoic			Person		http://example.org/1089923#Agent700-19	
Cleanthes, the Stoic			Cleanthes, the Stoic				Cleanthes, the Stoic			Person		http://example.org/1089923#Agent700-20	
Shurgin, Mikhail Alekseevich			Shurgin, Mikhail Alekseevich				Shurgin, Mikhail Alekseevich			Person		http://example.org/1024271#Agent100-9	
Lobanov, V. M. (Viktor Mikhaĭlovich), 1885-	n84141316	99	Lobanov, V. M. (Viktor Mikhaĭlovich), 1885-	n84141316	n84141316	0.9545454545	Lobanov, V. M. (Viktor Mikhaĭlovich), 1885-			Person		http://example.org/1007571#Agent100-11	
Gili︠a︡rovskiĭ, V. A. (Vladimir Alekseevich), 1853-1935	n84045786	99	Gili͡arovskiĭ, V. A. (Vladimir Alekseevich), 1853-1935	n84045786	n84045786	0.9285714286	Gili͡arovskiĭ, V. A. (Vladimir Alekseevich), 1853-1935			Person		http://example.org/1007571#Agent600-19	
Keldysh, I︠U︡riĭ Vsevolodovich	n81108869	98	Keldysh, I͡Uriĭ Vsevolodovich	n81108869	n81108869	0.9333333333	Keldysh, I͡Uriĭ Vsevolodovich			Person		http://example.org/1083449#Agent100-10	
Moskovskai︠a︡ gosudarstvennai︠a︡ konservatorii︠a︡ im. P.I. Chaĭkovskogo	n83001180	99	Moskovskai͡a gosudarstvennai͡a konservatorii͡a im. P.I. Chaĭkovskogo		n83001180		Moskovskai͡a gosudarstvennai͡a konservatorii͡a im. P.I. Chaĭkovskogo	n83001180	0.9154929577	Organization		http://example.org/1083449#Agent610-19	
Gosudarstvennai︠a︡ Tretʹi︠a︡kovskai︠a︡ galerei︠a︡	n81071245	100	Gosudarstvennai͡a Tretʹi͡akovskai͡a galerei͡a				Gosudarstvennai͡a Tretʹi͡akovskai͡a galerei͡a			Organization		http://example.org/1077590#Agent110-10	
Gosudarstvennai︠a︡ Tretʹi︠a︡kovskai︠a︡ galerei︠a︡	n81071245	100	Gosudarstvennai͡a Tretʹi͡akovskai͡a galerei͡a				Gosudarstvennai͡a Tretʹi͡akovskai͡a galerei͡a			Organization		http://example.org/1077590#Agent610-18	
Lebedev, P. I	n84056312	82	Lebedev, P. I				Lebedev, P. I			Person		http://example.org/1077590#Agent700-19	
Krasiński, Zygmunt, hrabia, 1812-1859	n50081521	87	Krasiński, Zygmunt, hrabia, 1812-1859				Krasiński, Zygmunt, hrabia, 1812-1859			Person		http://example.org/1097253#Agent100-10	
Potocka, Delfina (Komar), 1807?-1877	n92010282	84	Potocka, Delfina (Komar), 1807?-1877				Potocka, Delfina (Komar), 1807?-1877			Person		http://example.org/1097253#Agent700-19	
Zinovʹev, Nikolaĭ Nikolaevich, 1945-			Zinovʹev, Nikolaĭ Nikolaevich, 1945-				Zinovʹev, Nikolaĭ Nikolaevich, 1945-			Person		http://example.org/1013067#Agent100-9	
Elcoat, Catherine	n85263209	100	Elcoat, Catherine	n85263209	n85263209	1	Elcoat, Catherine			Person		http://example.org/1001418#Agent100-12	
Brigham, William Tufts, 1841-1926	n81026859	100	Brigham, William Tufts, 1841-1926	n81026859	n81026859	1	Brigham, William Tufts, 1841-1926			Person		http://example.org/1070116#Agent100-11	
Winkler, Erhard M.	n50016824	100	Winkler, Erhard M	n50016824	n50016824	0.9444444444	Winkler, Erhard M			Person		http://example.org/1057371#Agent100-12	
Schumann, W. (Walter), 1927-	n85079004	100	Schumann, W. (Walter), 1927-	n85079004	n85079004	1	Schumann, W. (Walter), 1927-			Person		http://example.org/1051682#Agent100-12	
Eisenbeiss, Hermann	n86833887	100	Eisenbeiss, Hermann	n86833887	n86833887	0.95	Eisenbeiss, Hermann			Person		http://example.org/1051682#Agent700-24	
Pasternak, Carol, 1939-	n86818258	100	Pasternak, Carol, 1939-	n86818258	n86818258	1	Pasternak, Carol, 1939-			Person		http://example.org/101636#Agent100-10	
Sutterfield, Allen			Sutterfield, Allen				Sutterfield, Allen			Person		http://example.org/101636#Agent700-22	
Campbell, Hedy			Campbell, Hedy				Campbell, Hedy			Person		http://example.org/101636#Agent700-23	
Todd, Chris	n88098435	100	Todd, Chris				Todd, Chris			Person		http://example.org/1014507#Agent100-9	
Woodroof, Horace, 1906-			Woodroof, Horace, 1906-				Woodroof, Horace, 1906-			Person		http://example.org/1037394#Agent100-13	
Woodroof, Horace, 1906-			Woodroof, Horace, 1906-				Woodroof, Horace, 1906-			Person		http://example.org/1037394#Agent600-22	
Lindner, Robert Mitchell, 1914-1956	n82050709	100	Lindner, Robert Mitchell, 1914-1956	n82050709	n82050709	1	Lindner, Robert Mitchell, 1914-1956			Person		http://example.org/1033916#Agent100-11	
Eaton, Joseph W., 1919-	n50024435	88	Eaton, Joseph W., 1919-	n50024435	n50024435	0.8518518519	Eaton, Joseph W., 1919-			Person		http://example.org/1037351#Agent100-11	
De Ford, Miriam Allen, 1888-1975	no88002443	100	De Ford, Miriam Allen, 1888-1975	no88002443	no88002443	1	De Ford, Miriam Allen, 1888-1975			Person		http://example.org/1036486#Agent100-10	
Rhodes, Daniel, 1911-1989	n50044848	100	Rhodes, Daniel, 1911-1989	n50044848	n50044848	1	Rhodes, Daniel, 1911-1989			Person		http://example.org/1088103#Agent100-14	
Ranney, Edward	n82085576	100	Ranney, Edward	n82085576	n82085576	1	Ranney, Edward			Person		http://example.org/1028661#Agent100-14	
Píša, A. M	n82112149	86	Píša, A. M				Píša, A. M			Person		http://example.org/1096159#Agent100-10	
Sebastian, Mihail, 1907-1945	n82071504	100	Sebastian, Mihail, 1907-1945	n82071504	n82071504	1	Sebastian, Mihail, 1907-1945			Person		http://example.org/1092761#Agent100-10	
Perzowa, Henryka			Perzowa, Henryka				Perzowa, Henryka			Person		http://example.org/1095850#Agent100-10	
Polska Akademia Nauk. Komitet Językoznawstwa	n80125395	99	Polska Akademia Nauk. Komitet Językoznawstwa				Polska Akademia Nauk. Komitet Językoznawstwa			Organization		http://example.org/1095850#Agent810-19	
Vinhranovsʹkyĭ, Mykola	n82275942	97	Vinhranovsʹkyĭ, Mykola	n82275942	n82275942	0.9130434783	Vinhranovsʹkyĭ, Mykola			Person		http://example.org/1095664#Agent100-10	
Kesselman-Turkel, Judi	n79063160	100	Kesselman-Turkel, Judi	n79063160	n79063160	1	Kesselman-Turkel, Judi			Person		http://example.org/106463#Agent100-11	
Ames, Louise Bates	n79022045	100	Ames, Louise Bates	n79022045	n79022045	1	Ames, Louise Bates			Person		http://example.org/1072335#Agent100-12	
Gillespie, Clyde	nr95028925	100	Gillespie, Clyde				Gillespie, Clyde			Person		http://example.org/1072335#Agent700-23	
Streff, John W.	nr95028926	100	Streff, John W	nr95028926	nr95028926	0.9333333333	Streff, John W			Person		http://example.org/1072335#Agent700-24	
Martin, Louis F.	n50040938	100	Martin, Louis F				Martin, Louis F			Person		http://example.org/1050505#Agent100-12	
Christensen, Clyde Martin, 1905-1993	n50037622	100	Christensen, Clyde Martin, 1905-1993	n50037622	n50037622	1	Christensen, Clyde Martin, 1905-1993			Person		http://example.org/1057297#Agent100-14	
Skelton, John, 1934-	n82127201	100	Skelton, John, 1934-	n82127201	n82127201	1	Skelton, John, 1934-			Person		http://example.org/1016007#Agent100-10	
Williams, James Hadley, 1929-	n82110185	100	Williams, James Hadley, 1929-	n82110185	n82110185	1	Williams, James Hadley, 1929-			Person		http://example.org/1016007#Agent700-23	
Missouri. Division of Geological Survey and Water Resources	n80075911	100	Missouri. Division of Geological Survey and Water Resources				Missouri. Division of Geological Survey and Water Resources			Jurisdiction		http://example.org/1016007#Agent710-24	
Missouri. Division of Geological Survey and Water Resources	n80075911	100	Missouri. Division of Geological Survey and Water Resources				Missouri. Division of Geological Survey and Water Resources			Jurisdiction		http://example.org/1016007#Agent810-25	
Nelson, George, 1908-1986	n79006998	100	Nelson, George, 1908-1986	n79006998	n79006998	1	Nelson, George, 1908-1986			Person		http://example.org/1087677#Agent100-11	
Söderberg, Tom, 1900-	n79043740	97	Söderberg, Tom, 1900-	n79043740	n79043740	0.9523809524	Söderberg, Tom, 1900-			Person		http://example.org/1030900#Agent100-10	
Stora Kopparbergs bergslags aktiebolag	n80049711	100	Stora Kopparbergs bergslags aktiebolag		n80049711		Stora Kopparbergs bergslags aktiebolag	n80049711	1	Organization		http://example.org/1030900#Agent610-19	
Stora Kopparbergs bergslags aktiebolag	n80049711	100	Stora Kopparbergs bergslags aktiebolag		n80049711		Stora Kopparbergs bergslags aktiebolag	n80049711	1	Organization		http://example.org/1030900#Agent710-22	
Stora Kopparbergs bergslags aktiebolag	n80049711	100	Stora Kopparbergs bergslags aktiebolag		n80049711		Stora Kopparbergs bergslags aktiebolag	n80049711	1	Organization		http://example.org/1077617#Agent110-11	
Hahr, August, 1868- 			Hahr, August, 1868- 				Hahr, August, 1868- 			Person		http://example.org/1077617#Agent700-22	
Lebech, Mogens	n84024349	100	Lebech, Mogens	n84024349	n84024349	0.9333333333	Lebech, Mogens			Person		http://example.org/101607#Agent100-10	
Johnsen, N. C. D			Johnsen, N. C. D				Johnsen, N. C. D			Person		http://example.org/101607#Agent700-21	
Compton, H. K. (Henry Kenneth)	n82248683	100	Compton, H. K. (Henry Kenneth)	n82248683	n82248683	1	Compton, H. K. (Henry Kenneth)			Person		http://example.org/1012793#Agent100-14	
Gruen, Claude	no98105330	100	Gruen, Claude	no98105330	no98105330	1	Gruen, Claude			Person		http://example.org/1012614#Agent100-10	
Gruen, Nina J. (Nina Jaffe)	no96009619	100	Gruen, Nina J. (Nina Jaffe)	no96009619	no96009619	1	Gruen, Nina J. (Nina Jaffe)			Person		http://example.org/1012614#Agent700-20	
Robinson, O. Preston, 1903-			Robinson, O. Preston, 1903-				Robinson, O. Preston, 1903-			Person		http://example.org/1011838#Agent100-10	
Marmiroli, Renato	n97862484	100	Marmiroli, Renato	n97862484	n97862484	1	Marmiroli, Renato			Person		http://example.org/1038275#Agent100-10	
Masini, Pier Carlo	n82056771	100	Masini, Pier Carlo	n82056771	n82056771	1	Masini, Pier Carlo			Person		http://example.org/1039945#Agent100-15	
Romano, Salvatore Francesco, 1910-	n82108837	100	Romano, Salvatore Francesco, 1910-	n82108837	n82108837	0.8947368421	Romano, Salvatore Francesco, 1910-			Person		http://example.org/1028251#Agent100-11	
Catalano, Franco	n79093023	100	Catalano, Franco	n79093023	n79093023	1	Catalano, Franco			Person		http://example.org/1077137#Agent100-10	
Somaré, Enrico, 1889-	n84046600	97	Somaré, Enrico, 1889-	n84046600	n84046600	0.9090909091	Somaré, Enrico, 1889-			Person		http://example.org/1086658#Agent100-11	
Cocchiara, Giuseppe, 1904-1965	n80070479	100	Cocchiara, Giuseppe, 1904-1965	n80070479	n80070479	1	Cocchiara, Giuseppe, 1904-1965			Person		http://example.org/1014840#Agent100-12	
Trabalza, Ciro, 1871-1936	n80120971	100	Trabalza, Ciro, 1871-1936	n80120971	n80120971	1	Trabalza, Ciro, 1871-1936			Person		http://example.org/1092301#Agent100-10	
Rossi, Vittorio, 1865-1938	n86085223	100	Rossi, Vittorio, 1865-1938	n86085223	n86085223	1	Rossi, Vittorio, 1865-1938			Person		http://example.org/1055404#Agent100-10	
Zonta, Giuseppe, 1878-1939	no2002093748	100	Zonta, Giuseppe, 1878-1939	no2002093748	no2002093748	1	Zonta, Giuseppe, 1878-1939			Person		http://example.org/1051263#Agent100-11	
Balsamo-Crivelli, Gustavo, 1869-1929			Balsamo-Crivelli, Gustavo, 1869-1929				Balsamo-Crivelli, Gustavo, 1869-1929			Person		http://example.org/1051263#Agent700-21	
Mittner, Ladislao	n79043324	100	Mittner, Ladislao	n79043324	n79043324	1	Mittner, Ladislao			Person		http://example.org/100809#Agent100-12	
Migliorini, Bruno, 1896-1975	n80104655	100	Migliorini, Bruno, 1896-1975	n80104655	n80104655	1	Migliorini, Bruno, 1896-1975			Person		http://example.org/1092296#Agent100-10	
Della Corte, Andrea, 1883-1968	n84105615	100	Della Corte, Andrea, 1883-1968	n84105615	n84105615	1	Della Corte, Andrea, 1883-1968			Person		http://example.org/1082112#Agent100-10	
Pannain, Guido, 1891-1977	nr88001718	100	Pannain, Guido, 1891-1977	nr88001718	nr88001718	1	Pannain, Guido, 1891-1977			Person		http://example.org/1082112#Agent700-20	
Abbiati, Franco	no93010528	100	Abbiati, Franco	no93010528	no93010528	1	Abbiati, Franco			Person		http://example.org/1082025#Agent100-10	
Toesca, Pietro, 1877-1962	n83197996	100	Toesca, Pietro, 1877-1962	n83197996	n83197996	1	Toesca, Pietro, 1877-1962			Person		http://example.org/1084281#Agent100-11	
Mariani, Valerio, 1899-	n87875577	89	Mariani, Valerio, 1899-	n87875577	n87875577	0.8518518519	Mariani, Valerio, 1899-			Person		http://example.org/1083219#Agent100-11	
Drăganu, Nicolae, 1884-1939	n84099628	98	Drăganu, Nicolae, 1884-1939	n84099628	n84099628	0.962962963	Drăganu, Nicolae, 1884-1939			Person		http://example.org/1089639#Agent100-10	
Ricca Salerno, Giuseppe, 1849-1912	n85279707	100	Ricca Salerno, Giuseppe, 1849-1912	n85279707	n85279707	0.9705882353	Ricca Salerno, Giuseppe, 1849-1912			Person		http://example.org/1020415#Agent100-11	
Pasquali, Giorgio, 1885-1952	n79124956	100	Pasquali, Giorgio, 1885-1952	n79124956	n79124956	1	Pasquali, Giorgio, 1885-1952			Person		http://example.org/1080913#Agent100-10	
Curtius, Ludwig, 1874-1954	n85012468	100	Curtius, Ludwig, 1874-1954	n85012468	n85012468	0.962962963	Curtius, Ludwig, 1874-1954			Person		http://example.org/1080913#Agent600-18	
Zaccagnini, Guido, 1868-	n85145692	100	Zaccagnini, Guido, 1868-	n85145692	n85145692	1	Zaccagnini, Guido, 1868-			Person		http://example.org/1081789#Agent100-11	
Università di Bologna	n79043915	98	Università di Bologna		n79043915		Università di Bologna	n79043915	0.9545454545	Organization		http://example.org/1081789#Agent610-19	
Perticone, Giacomo, 1892-	n85175853	100	Perticone, Giacomo, 1892-	n85175853	n85175853	1	Perticone, Giacomo, 1892-			Person		http://example.org/1025080#Agent100-10	
Pais, Ettore, 1856-1939	n79129240	100	Pais, Ettore, 1856-1939	n79129240	n79129240	1	Pais, Ettore, 1856-1939			Person		http://example.org/1013814#Agent100-11	
Sabbadini, Remigio, 1850-1934	nr95028233	100	Sabbadini, Remigio, 1850-1934	nr95028233	nr95028233	1	Sabbadini, Remigio, 1850-1934			Person		http://example.org/1043783#Agent100-10	
Titone, Virgilio	n80067241	100	Titone, Virgilio	n80067241	n80067241	0.9411764706	Titone, Virgilio			Person		http://example.org/1023931#Agent100-10	
De Mauro, Tullio	n79007807	100	De Mauro, Tullio	n79007807	n79007807	1	De Mauro, Tullio			Person		http://example.org/1092310#Agent100-13	
Vàrvaro, Alberto	n79059551	97	Vàrvaro, Alberto	n79059551	n79059551	1	Vàrvaro, Alberto			Person		http://example.org/1093056#Agent100-12	
MacDiarmid, J. A.	n86852980	100	MacDiarmid, J. A	n86852980	n86852980	0.9411764706	MacDiarmid, J. A			Person		http://example.org/1036652#Agent100-10	
Murphy, Wallace F			Murphy, Wallace F				Murphy, Wallace F			Person		http://example.org/1036652#Agent700-25	
Radcliffe, Kit			Radcliffe, Kit				Radcliffe, Kit			Person		http://example.org/1036652#Agent700-26	
Abraham, B	nb2002008875	82	Abraham, B				Abraham, B			Person		http://example.org/1036652#Agent700-27	
Sholem Aleichem, 1859-1916	n79011119	100	Sholem Aleichem, 1859-1916	n79011119	n79011119	0.962962963	Sholem Aleichem, 1859-1916			Person		http://example.org/1098009#Agent100-11	
Spaeth, Sigmund Gottfried, 1885-1965	n50021669	83	Spaeth, Sigmund Gottfried, 1885-1965				Spaeth, Sigmund Gottfried, 1885-1965			Person		http://example.org/1075756#Agent100-10	
